,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,38289000.000,39420000.000,43725000.000,36979000.000,37578000.000,38750000.000,41516000.000,40675000.000,,,50018000.000,,,,61369000.000,,,67954000.000
AccountsPayableCurrent,40438000.000,31558000.000,33920000.000,35849000.000,34433000.000,37247000.000,38160000.000,41784000.000,31534000.000,31547000.000,38290000.000,40174000.000,34818000.000,33868000.000,35554000.000,33582000.000,35086000.000,37042000.000
AccountsReceivableNetCurrent,17397000.000,18569000.000,20939000.000,19881000.000,23123000.000,25951000.000,22962000.000,23042000.000,26451000.000,23053000.000,20701000.000,22041000.000,26214000.000,26776000.000,25298000.000,21915000.000,26591000.000,20625000.000
AccruedIncomeTaxesCurrent,519000.000,173000.000,2445000.000,,781000.000,389000.000,2137000.000,2257000.000,2075000.000,1753000.000,1742000.000,1837000.000,1897000.000,2365000.000,2063000.000,1881000.000,,
AccruedLiabilitiesCurrent,,,,,37578000.000,38750000.000,41516000.000,40675000.000,45718000.000,51925000.000,50018000.000,53952000.000,47364000.000,61464000.000,61369000.000,63887000.000,58968000.000,67954000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,4536000.000,4223000.000,5964000.000,5070000.000,,,7391000.000,,,,8462000.000,,,7328000.000
AccruedVacationCurrent,,,,,911000.000,898000.000,1055000.000,1522000.000,,,1603000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-156058000.000,,,,-180037000.000,,,,201684000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-1754000.000,-3033000.000,-3356000.000,,-3807000.000,-2735000.000,-2725000.000,-4229000.000,-4955000.000,-3510000.000,-4306000.000,-4777000.000,-3904000.000,-5823000.000,-6915000.000,-9368000.000,-9065000.000,-10273000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-3025000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,150652000.000,163001000.000,166486000.000,168328000.000,170887000.000,173787000.000,177081000.000,180627000.000,183892000.000,185119000.000,185472000.000,215135000.000,216537000.000,217650000.000,218779000.000,218866000.000,221176000.000,221311000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2692000000.000,2037000000.000,2195000.000,2270.000,2226000.000,2143000.000,2085000.000,1915000.000,2008000.000,2063000.000,2229000.000,2281000.000,2592000.000,2583000.000,458000.000,353000.000,317000.000,401000.000
Assets,331663000.000,323640000.000,324721000.000,331387000.000,326720000.000,333645000.000,328212000.000,326951000.000,335322000.000,332933000.000,333752000.000,331490000.000,314365000.000,307189000.000,294389000.000,271285000.000,250055000.000,244497000.000
AssetsCurrent,230461000.000,227322000.000,230730000.000,235837000.000,230036000.000,232858000.000,224390000.000,218739000.000,219714000.000,212838000.000,215296000.000,216697000.000,204053000.000,203920000.000,198990000.000,179862000.000,165309000.000,161837000.000
BankOverdrafts,1180000.000,844000.000,1921000.000,2035000.000,2512000.000,2625000.000,0.000,1340000.000,4117000.000,2812000.000,3993000.000,4000.000,0.000,3891000.000,5714000.000,2167000.000,1799000.000,0.000
BuildingsAndImprovementsGross,,,,,,,587000.000,,,,547000.000,,,,503000.000,,,
CapitalLeaseObligations,,,,,,,4547000.000,,,,7162000.000,,,,4960000.000,,,
CapitalLeaseObligationsCurrent,1243000.000,1207000.000,1181000.000,1121000.000,1046000.000,1017000.000,1703000.000,1737000.000,1689000.000,1692000.000,1709000.000,1177000.000,1186000.000,2951000.000,2978000.000,3007000.000,3024000.000,2596000.000
CapitalLeaseObligationsNoncurrent,2308000.000,1998000.000,1726000.000,1514000.000,1288000.000,1083000.000,2844000.000,2632000.000,2408000.000,4991000.000,5453000.000,5866000.000,4172000.000,2708000.000,1982000.000,1217000.000,452000.000,126000.000
CapitalLeasedAssetsGross,,,,,,,16415000.000,,,,15115000.000,,,,15743000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,5536000.000,,,,8755000.000,,,,5385000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,2291000.000,,,,2616000.000,,,,3328000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,2000.000,,,,0.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,3000.000,,,,18000.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1374000.000,,,,3024000.000,,,,27000.000,,,
