,2011-04-30,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,,55017000.000,47811000.000,65065000.000,93640000.000,81557000.000,84528000.000,88391000.000,82817000.000
AccountsPayableOtherCurrent,,,,,,,,,7800000.000
AccountsReceivableGrossCurrent,,,163099000.000,216732000.000,236566000.000,231446000.000,250868000.000,254036000.000,252661000.000
AccountsReceivableNetCurrent,,152066000.000,162786000.000,216607000.000,235763000.000,230724000.000,250072000.000,253269000.000,250909000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-261380000.000,-264050000.000,267833000.000,274105000.000,272068000.000,278934000.000,283323000.000,286321000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,8751000.000,2173000.000,1761000.000,,,,14415000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-33895000.000,-39735000.000,-78936000.000,-67067000.000,-84300000.000,-67086000.000,-74019000.000,-92542000.000
AdditionalPaidInCapital,,84788000.000,84918000.000,87598000.000,314649000.000,316761000.000,318119000.000,320445000.000,324474000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,-309000.000,-313000.000,125000.000,803000.000,722000.000,796000.000,767000.000,1752000.000
Assets,,694985000.000,722190000.000,1096705000.000,1347008000.000,1365240000.000,1404126000.000,1435219000.000,1425767000.000
AssetsCurrent,,380113000.000,368672000.000,435482000.000,509809000.000,531860000.000,549047000.000,560448000.000,574890000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,65647000.000,39620000.000,38438000.000,62705000.000,54387000.000,48779000.000,72308000.000,63146000.000
CommonStockParOrStatedValuePerShare,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,,60000000.000,150000000.000,60000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,,32290081.000,32290481.000,32317467.000,35357233.000,35365892.000,35397384.000,35383999.000,35414181.000
CommonStockSharesOutstanding,,,,30493130.000,,,,,
CommonStockValue,,32290000.000,32291000.000,32318000.000,35357000.000,35366000.000,35397000.000,35384000.000,35414000.000
ConcentrationRiskPercentage,,,,,,,,0.100,
CustomerAdvancesCurrent,,11512000.000,12177000.000,10659000.000,6903000.000,7340000.000,22589000.000,15681000.000,12075000.000
DeferredTaxAssetsGross,,,,49634000.000,,,,64794000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-2746000.000,,,,-5274000.000,
DeferredTaxAssetsNet,,,,48517000.000,,,,60015000.000,
DeferredTaxAssetsNetCurrent,,4673000.000,4715000.000,1140000.000,,,,,
DeferredTaxAssetsOther,,,,1680000.000,,,,8573000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,1365000.000,,,,1129000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,36430000.000,,,,43788000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,8143000.000,,,,9137000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,591000.000,,,,261000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,1425000.000,,,,1906000.000,
DeferredTaxAssetsValuationAllowance,,,,1117000.000,,,,4779000.000,
DeferredTaxLiabilities,,,,51263000.000,,,,65289000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,1758000.000,,,,974000.000,
