,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,62368.000,24943.000,15594.000,42148.000,13322.000,1858.000,8409.000,30411.000,24000.000,145495.000,216519.000,243782.000,216388.000,101546.000,171136.000,131068.000,202296.000,297350.000,336090.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,0.000,,,,,,,
AccountsReceivableNetCurrent,124164.000,112842.000,98443.000,66991.000,43650.000,12690.000,619.000,,,,5745.000,24865.000,16771.000,25867.000,30612.000,52973.000,75156.000,67320.000,14402.000
AccruedLiabilitiesCurrent,201315.000,149593.000,134274.000,114276.000,85228.000,300.000,16465.000,,,11083.000,20051.000,99124.000,169513.000,174045.000,84807.000,121918.000,208181.000,289578.000,404586.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,29673.000,45992.000,66168.000,96302.000,134221.000,194449.000
AdditionalPaidInCapital,1898665.000,1964803.000,1917069.000,1963201.000,2111057.000,2125994.000,2188391.000,2198912.000,2340788.000,254323.000,710165.000,21560222.000,22402662.000,23745212.000,24356519.000,24690014.000,27766743.000,29332209.000,30284264.000
AllowanceForDoubtfulAccountsReceivableCurrent,5135.000,5190.000,5370.000,3030.000,2005.000,300.000,300.000,0.000,0.000,,,,,,,,,,
Assets,,,,,,,,,,19706.000,811872.000,655229.000,824104.000,1183976.000,1147726.000,1082613.000,931717.000,628767.000,249694.000
AssetsCurrent,1240620.000,821414.000,499942.000,260456.000,121805.000,26413.000,14968.000,10618.000,,,768883.000,526984.000,583262.000,919458.000,879743.000,817761.000,688929.000,421348.000,72083.000
CashAndCashEquivalentsAtCarryingValue,1113679.000,707797.000,400724.000,193365.000,78155.000,13723.000,14349.000,10618.000,,19706.000,598953.000,72860.000,48370.000,274381.000,241691.000,134059.000,47605.000,52111.000,5410.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.114,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,37018500.000,37618500.000,37618500.000,38218500.000,39518500.000,39518500.000,39518500.000,39518500.000,62618500.000,6555627.000,6559169.000,9644935.000,10032436.000,10955678.000,11824130.000,12145079.000,183026935.000,244570234.000,444595793.000
CommonStockSharesOutstanding,37018500.000,37618500.000,37618500.000,38218500.000,39518500.000,39518500.000,39518500.000,39518500.000,62618500.000,6555627.000,6559169.000,9644935.000,10032436.000,10955678.000,11383505.000,11704454.000,182336310.000,265479609.000,433555168.000
CommonStockValue,370.000,376.000,376.000,382.000,395.000,395.000,395.000,395.000,626.000,66.000,66.000,96.000,100.000,109.000,114.000,117.000,1823.000,2655.000,4335.000
ConvertibleDebt,,,,,,,,,,,,,,,,,,,251961.000
ConvertibleLongTermNotesPayable,,,,,,,,,,121336.000,26821.000,28826.000,178200.000,172778.000,69110.000,46667.000,26541.000,26541.000,182833.000
ConvertibleNotesPayable,,,,,,,,,,,121336.000,121336.000,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,239319.000,314089.000,187667.000,391001.000,640383.000,1034949.000,594873.000,298181.000,251961.000
CustomerDepositsCurrent,,,,,,,,,,,,,,4567.000,1275.000,1275.000,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,476333.000,,,,300000.000,,
