,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionOfDiscount,,10000.000,,,,,,
AmortizationOfDebtDiscountPremium,,24018.000,-50104.000,,,54917.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,147907.000,,,,22212.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-90869.000,,,,,,,
ConcentrationRiskPercentage1,,,,,,0.050,,
ConversionOfStockAmountConverted1,,250000.000,3000.000,,,300000.000,,
CostOfGoodsSold,1166.000,681.000,588.000,936.000,90251.000,727.000,1463.000,19171.000
DebtConversionConvertedInstrumentAmount1,,82500.000,,,,89882.000,,
DebtInstrumentDecreaseForgiveness,,,,,,23500.000,,
DebtInstrumentIncreaseAccruedInterest,,,4813.000,,,,,
DerivativeGainLossOnDerivativeNet,,-1671958.000,1328026.000,175251.000,38526.000,11416.000,140813.000,-28074.000
DividendsCommonStockCash,,4478824.000,,,,,,
EarningsPerShareBasic,-0.000,,0.000,-0.000,,-0.000,-0.000,-0.000
EarningsPerShareBasicAndDiluted,,-0.000,,,,,,
EarningsPerShareDiluted,,,0.000,-0.000,,-0.000,-0.000,-0.000
GainLossOnSaleOfSecuritiesNet,,-4478824.000,0.000,0.000,0.000,-526035.000,,-315155.000
GeneralAndAdministrativeExpense,91124.000,233708.000,194335.000,422925.000,3246.000,119908.000,99588.000,163678.000
GrossProfit,2076.000,178.000,256.000,437.000,-88764.000,-64.000,-531.000,-18493.000
IncomeLossFromContinuingOperations,-106019.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-90869.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-6481774.000,932767.000,-389291.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-896823.000,-128695.000,-711861.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000,,,,
IncomeTaxesPaid,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,-8544.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,145251.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,-2011.000,,,,10957.000,,
IncreaseDecreaseInInventories,,-182.000,,,,-205.000,,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,320833333.000,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,1289255500.000,,,,,
InterestExpense,178.000,28486.000,106581.000,81771.000,419951.000,,,
InterestExpenseOther,,,,,,181007.000,131830.000,141347.000
InterestIncomeExpenseNet,3023.000,,,,,,,
InterestIncomeOther,,,,,,13326.000,13377.000,14060.000
InterestPaid,,0.000,,,,,,
InvestmentIncomeInterest,,2453.000,2120.000,2142.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,50737.000,,,,65000.000,,
NetCashProvidedByUsedInFinancingActivities,,400495.000,,,,150000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,400495.000,,,,150000.000,,
NetCashProvidedByUsedInOperatingActivities,,-252588.000,,,,-127788.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-252588.000,,,,-127788.000,,
NetIncomeLoss,,-6481774.000,932767.000,-389291.000,-677667.000,-896823.000,-128695.000,-711861.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,987684.000,,,,,
NonoperatingIncomeExpense,,-6176815.000,1223565.000,95622.000,-342148.000,-682300.000,22360.000,-470516.000
OperatingExpenses,108095.000,305137.000,291054.000,485350.000,246755.000,214459.000,150524.000,222852.000
OperatingIncomeLoss,,-304959.000,-290798.000,-484913.000,-335519.000,-214523.000,-151055.000,-241345.000
OtherIncome,15150.000,,,,,,,
ProceedsFromConvertibleDebt,,,,,,50000.000,,
ProceedsFromNotesPayable,,100000.000,,,,,,
ResearchAndDevelopmentExpense,,,40625.000,0.000,,,,5000.000
SalesRevenueGoodsNet,3242.000,859.000,844.000,1373.000,1487.000,663.000,932.000,678.000
SellingAndMarketingExpense,,20692.000,26094.000,42425.000,89509.000,52051.000,8436.000,11674.000
SellingGeneralAndAdministrativeExpense,16971.000,,,,,,,
StockIssued1,,88757.000,,,,135000.000,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,42500.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,5151449853.000,4149578770.000,,5946457037.000,7621107947.000,9141487674.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2852173398.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,1885113886.000,,3541361020.000,4149578770.000,,5946457037.000,7621107947.000,9141487674.000
