,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6826000.000,13150000.000,21397000.000,43120000.000,46100000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,3395000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3297000.000,6201000.000,3776000.000,8363000.000,5264000.000
AllocatedShareBasedCompensationExpense,,,,,49244000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,619000.000,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,-944000.000,-2156000.000,
AllowanceForDoubtfulAccountsReceivableRecoveries,,0.000,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,817000.000,1407000.000,
AmortizationOfIntangibleAssets,1024000.000,2785000.000,5349000.000,5416000.000,8170000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1534000.000,1080.000,2260000.000,1637000.000,2325000.000
AssetImpairmentCharges,0.000,0.000,,0.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,1924000.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,29316000.000,51095000.000,51327000.000,-21085000.000,162576000.000
ComprehensiveIncomeNetOfTax,56977000.000,61183000.000,49390000.000,71360000.000,96728000.000
CostOfRevenue,270361000.000,347650000.000,456530000.000,566913000.000,737186000.000
CurrentFederalTaxExpenseBenefit,6881000.000,6150000.000,7741000.000,19851000.000,13324000.000
CurrentForeignTaxExpenseBenefit,7969000.000,8275000.000,12504000.000,14528000.000,17243000.000
CurrentStateAndLocalTaxExpenseBenefit,319000.000,310000.000,338000.000,2563000.000,-63000.000
DeferredFederalIncomeTaxExpenseBenefit,-625000.000,-668000.000,-3979000.000,-13361000.000,-3581000.000
DeferredForeignIncomeTaxExpenseBenefit,-3189000.000,695000.000,751000.000,-76000.000,-35000.000
DeferredIncomeTaxExpenseBenefit,-3933000.000,41000.000,-3270000.000,-15328000.000,-3304000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,24000.000,14000.000,-43000.000,-1891000.000,312000.000
DefinedContributionPlanCostRecognized,,404000.000,549000.000,740000.000,1934000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.020,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.020,0.020,0.020
