,2012-04-27,2013-04-26,2014-04-25,2015-04-24
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,12361561.000,27073485.000,4530754.000
AllocatedShareBasedCompensationExpense,,,,11939894.000
AllocatedShareBasedCompensationExpenseNetOfTax,,7873113.000,7496004.000,7996121.000
AmortizationOfIntangibleAssets,1253725.000,867613.000,1314309.000,1486450.000
AssetImpairmentCharges,,,,781000.000
BusinessCombinationAcquisitionRelatedCosts,,,,8692072.000
CapitalExpendituresIncurredButNotYetPaid,,1234886.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,7340425.000,24054297.000,-17409456.000,20887978.000
ComprehensiveIncomeNetOfTax,37071018.000,46103678.000,55177130.000,53991914.000
CostOfGoodsAndServicesSold,19656332.000,21907264.000,27354891.000,27310869.000
CurrentFederalTaxExpenseBenefit,,13987217.000,26537978.000,17102321.000
CurrentForeignTaxExpenseBenefit,,101281.000,103749.000,1064630.000
CurrentIncomeTaxExpenseBenefit,,15780617.000,29892647.000,22169221.000
CurrentStateAndLocalTaxExpenseBenefit,,1692119.000,3250920.000,4002270.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,76000.000
DeferredFederalIncomeTaxExpenseBenefit,,13066858.000,-577992.000,8954669.000
DeferredForeignIncomeTaxExpenseBenefit,,,-3533674.000,833755.000
DeferredIncomeTaxExpenseBenefit,,13136506.000,-4904208.000,9399511.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,69648.000,-792542.000,-511102.000
DefinedContributionPlanCostRecognized,,1.400,1700000.000,1800000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500
Depreciation,3474612.000,3770756.000,4288184.000,5768119.000
DerivativeGainLossOnDerivativeNet,,1325574.000,,
EarningsPerShareBasic,,1.680,2.020,2.190
EarningsPerShareDiluted,1.280,1.660,2.000,2.170
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,1014244.000,-156379.000,73464.000,-766577.000
EffectiveIncomeTaxRateContinuingOperations,,0.384,0.313,0.352
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.001,-0.044,
EffectiveIncomeTaxRateReconciliationDeductions,,,,-0.029
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.001,0.005,0.015
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.013,0.011,0.025
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.023,0.025,0.027
EffectiveIncomeTaxRateReconciliationTaxContingenciesOther,,0.018,,-0.015
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.014,-0.034,-0.021
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,3810136.000,3743983.000,3943773.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,4416583.000,26678199.000,4746377.000
