,2011-01-02,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,255975000.000,269992000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,14717000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,558000.000
AdvertisingRevenue,,754544000.000,785831000.000,366316000.000,343576000.000,279924000.000,311078000.000
AmortizationOfIntangibleAssets,,30333000.000,21444000.000,13598000.000,19097000.000,19078000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,115294.000,,,,,
AssetImpairmentCharges,,,,,,259700000.000,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,2000000.000,3600000.000,,,29700000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,1292421000.000,-93103000.000,172738000.000
BusinessAcquisitionsProFormaRevenue,,,,,3595121000.000,2741001000.000,2498753000.000
BusinessCombinationConsiderationTransferred1,,,,23800000.000,210200000.000,163300000.000,258000000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,-7100000.000,100000.000,7200000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,81000000.000,22400000.000,47600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-56641000.000,131332000.000,57288000.000,204267000.000,-19779000.000,
CommonStockDividendsPerShareDeclared,,9.400,9.800,,10.200,9.100,4.840
ComprehensiveIncomeNetOfTax,,,,,,,90396000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,126000.000,103000.000,503000.000,-583000.000,1435000.000,868000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,100347000.000,219712000.000,683985000.000,1047246000.000,-238020000.000,91264000.000
CostMethodInvestmentsRealizedGainLoss,,4031000.000,6639000.000,-1761000.000,-94000.000,-1124000.000,28571000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,3612000.000,,,,,
CostsAndExpenses,,3918875000.000,3873122000.000,3142299000.000,3127234000.000,2666939000.000,2178356000.000
CurrentFederalTaxExpenseBenefit,,40365000.000,99424000.000,78375000.000,294965000.000,5728000.000,56342000.000
CurrentForeignTaxExpenseBenefit,,9129000.000,12631000.000,10051000.000,10485000.000,2441000.000,8463000.000
CurrentIncomeTaxExpenseBenefit,,61356000.000,126117000.000,98940000.000,340882000.000,8571000.000,71130000.000
CurrentStateAndLocalTaxExpenseBenefit,,11862000.000,14062000.000,10514000.000,35432000.000,402000.000,6325000.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.070,0.071,0.067
DeconsolidationGainOrLossAmount,,,,,,5972000.000,3232000.000
DeferredFederalIncomeTaxExpenseBenefit,,26635000.000,-48685000.000,22438000.000,44860000.000,20890000.000,33959000.000
DeferredForeignIncomeTaxExpenseBenefit,,-823000.000,-697000.000,-1570000.000,-3313000.000,1788000.000,-18725000.000
DeferredIncomeTaxExpenseBenefit,,34944000.000,-54517000.000,11060000.000,65218000.000,11929000.000,10070000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,9132000.000,-5135000.000,-9808000.000,23671000.000,-10749000.000,-5164000.000
DefinedBenefitPlanCostOfProvidingSpecialOrContractualTerminationBenefitRecognizedDuringPeriod,,634000.000,8508000.000,22700000.000,8374000.000,4606000.000,0.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,,-5268000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,,,2123000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,,-626000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,,,252000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,,5934000.000,5354000.000,2322000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,,728000.000,657000.000,284000.000,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,1677000.000,25393000.000,-17599000.000,-61195000.000,-60557000.000,-67097000.000
DefinedContributionPlanCostRecognized,,,,9000000.000,9200000.000,7600000.000,7500000.000
Depreciation,,253373000.000,268643000.000,251262000.000,205284000.000,149659000.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,2975000.000,23759000.000,157449000.000,351133000.000,-732000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,-7364000.000,-7241000.000,-82900000.000,9723000.000,70737000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,-4530000.000,-5173000.000,-53841000.000,5315000.000,42954000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,200000.000,66700000.000,28400000.000,-11400000.000,27800000.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,-2834000.000,-2068000.000,-29059000.000,4408000.000,27783000.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,2616000.000,-64591000.000,57489000.000,-15801000.000,52000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,-42133000.000,42583000.000,465605000.000,37257000.000,325379000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,72025000.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,34769000.000,35342000.000,382705000.000,46980000.000,397404000.000,
DividendsCommonStock,,,,,,,27325000.000
DividendsCommonStockCash,,,,0.000,-66012000.000,-52050000.000,-26962000.000
EarningsPerShareBasic,,14.700,17.390,32.100,195.810,-17.870,29.950
EarningsPerShareDiluted,,14.700,17.390,32.050,195.030,-17.870,29.800
EffectOfExchangeRateOnCashAndCashEquivalents,,-2243000.000,4006000.000,-1745000.000,-8502000.000,-11164000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.306,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,627909495.000,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,9200000.000,,,,,
