,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,-794000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,8388000.000,5066000.000,6013000.000,6197000.000,5330000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,10703000.000,3681000.000,7831000.000,1679000.000,896000.000,774000.000,
AdvertisingExpense,,8865000.000,10214000.000,11088000.000,12041000.000,13262000.000,16188000.000
AllocatedShareBasedCompensationExpense,,6403000.000,8388000.000,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,4034000.000,5284000.000,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-18870000.000,50041000.000,-48903000.000,47260000.000,-31160000.000,27477000.000,35351000.000
CommonStockDividendsPerShareCashPaid,3.300,3.050,5.300,2.020,3.660,1.940,1.750
ComprehensiveIncomeNetOfTax,,151428000.000,164070000.000,162680000.000,162973000.000,147381000.000,98210000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,,624692000.000,628856000.000,645810000.000,638215000.000,577705000.000
CurrentFederalTaxExpenseBenefit,,73880000.000,88265000.000,89198000.000,87679000.000,78956000.000,55541000.000
CurrentStateAndLocalTaxExpenseBenefit,,9728000.000,11068000.000,10760000.000,11128000.000,9802000.000,6029000.000
DeferredIncomeTaxExpenseBenefit,10952000.000,5417000.000,-1939000.000,-2086000.000,-1675000.000,-1217000.000,-3260000.000
Depreciation,29781000.000,32769000.000,33834000.000,32631000.000,31679000.000,32142000.000,32787000.000
DividendsCommonStockCash,154287000.000,144563000.000,254633000.000,97144000.000,176604000.000,93768000.000,84850000.000
EarningsPerShareBasic,2.920,3.230,3.470,3.410,3.390,3.060,2.040
EarningsPerShareDiluted,2.860,3.200,3.440,3.390,3.380,3.060,2.030
EffectiveIncomeTaxRateContinuingOperations,,0.370,0.372,0.376,0.374,0.373,0.373
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.005,-0.005,0.000,-0.003,-0.004,-0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.027,0.028,0.027,0.028,0.028,0.025
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.002,-0.001,0.001,0.001,0.001,0.001
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,9455000.000,2371000.000,5609000.000,399000.000,225000.000,0.000,0.000
GeneralAndAdministrativeExpense,30752000.000,37041000.000,39177000.000,35258000.000,37671000.000,39282000.000,38475000.000
GrossProfit,419129000.000,468655000.000,499315000.000,499145000.000,507332000.000,481401000.000,397168000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,240481000.000,261699000.000,260456000.000,259696000.000,234824000.000,156271000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,214678000.000,,,,,,
IncomeTaxExpenseBenefit,79996000.000,89025000.000,97394000.000,97872000.000,97132000.000,87541000.000,58310000.000
IncomeTaxesPaidNet,,63230000.000,78828000.000,102259000.000,100551000.000,93425000.000,65180000.000
IncreaseDecreaseInAccountsPayable,10722000.000,-2883000.000,6534000.000,2738000.000,-2915000.000,-182000.000,-8314000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-10578000.000,18007000.000,14897000.000,-2699000.000,-1970000.000,-4441000.000,-3610000.000
