,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccruedLiabilitiesCurrent,35182.000,38170.000,40487.000,42473.000,45975.000,51431.000
AdditionalPaidInCapital,425.000,425.000,425.000,425.000,425.000,425.000
Assets,0.000,0.000,0.000,0.000,,
AssetsCurrent,0.000,0.000,0.000,0.000,,
Cash,0.000,0.000,0.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000
CommonStockSharesOutstanding,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000,5250000.000
CommonStockValue,525.000,525.000,525.000,525.000,525.000,525.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,9385.000,10476.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,7039.000,7857.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,2346.000,2619.000
DeferredTaxAssetsValuationAllowance,,,,,9385.000,10476.000
Liabilities,35182.000,38170.000,40487.000,42473.000,45975.000,51431.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,35182.000,38170.000,40487.000,42473.000,45975.000,51431.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,
PreferredStockValue,0.000,0.000,0.000,0.000,,
RetainedEarningsAccumulatedDeficit,-36132.000,-39120.000,-41437.000,-43423.000,-46925.000,-52381.000
SharesOutstanding,0.000,0.000,0.000,0.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-35182.000,-38170.000,-40487.000,-42473.000,-45975.000,-51431.000
