,2011-07-01,2011-09-30,2012-06-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2014-09-26,2015-03-27,2015-06-26
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,209000.000,,,179000.000,
AmortizationOfDebtDiscountPremium,,,,,,5000.000,,,31000.000,
AmortizationOfFinancingCosts,,,,,,987000.000,,,986000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,656000.000
BusinessCombinationIntegrationRelatedCosts,,,,,,102000.000,0.000,0.000,0.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,1095000.000,,,2038000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,3792000.000,,,512000.000,
ComprehensiveIncomeNetOfTax,,,8862000.000,908000.000,,-6334000.000,-38306000.000,6867000.000,-4288000.000,4015000.000
CostOfGoodsSold,201545000.000,209008000.000,213768000.000,,,256679000.000,279972000.000,288046000.000,269688000.000,296434000.000
DebtInstrumentInterestRateIncreaseDecrease,,,,,,0.003,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,849000.000,,,0.000,
DeferredIncomeTaxExpenseBenefit,,,,,,6018000.000,,,1517000.000,
DepreciationAndAmortization,5853000.000,5926000.000,6351000.000,,,,,,,
DepreciationDepletionAndAmortization,,,,,,12604000.000,12594000.000,14369000.000,13110000.000,13083000.000
DividendsPreferredStock,,,0.000,,,,,,,
EarlyRepaymentOfSeniorDebt,,,,,,,,,80000000.000,
EarningsPerShareBasic,0.290,0.370,0.280,,,,,,,
EarningsPerShareDiluted,0.290,0.370,0.280,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,-123000.000,,,-309000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,-9000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,-9000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,13000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,-4153000.000,-19000.000,0.000,-6655000.000,0.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,,,,,,,0.000,
GrossProfit,116134000.000,122341000.000,121053000.000,,,135790000.000,145570000.000,154399000.000,142059000.000,151274000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,67500000.000,0.000,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,16318000.000,20423000.000,14909000.000,,,-10536000.000,-63084000.000,12323000.000,-6260000.000,6548000.000
IncomeTaxExpenseBenefit,6462000.000,8041000.000,5888000.000,,,-4442000.000,-24507000.000,5125000.000,-2504000.000,2639000.000
IncomeTaxesPaidNet,,,,,,-7851000.000,,,217000.000,
IncreaseDecreaseInAccountsPayable,,,,,,-8743000.000,,,-5407000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,12205000.000,,,14759000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,-2411000.000,,,-7105000.000,
IncreaseDecreaseInIncomeTaxes,,,,,,-2607000.000,,,-3956000.000,
IncreaseDecreaseInInterestPayableNet,,,,,,-11559000.000,,,-10655000.000,
IncreaseDecreaseInInventories,,,,,,-1366000.000,,,14967000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,-8251000.000,,,-6214000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,78000.000,,,-1162000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,-22000.000,,,-13000.000,
InterestExpense,6093000.000,6138000.000,6056000.000,,,15684000.000,14506000.000,14518000.000,12867000.000,12766000.000
InterestPaid,,,,,,26779000.000,,,22459000.000,
LiabilitiesFairValueAdjustment,,,,,,544000.000,,,,
LossContingencyLossInPeriod,,,,,20500000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,18249000.000,,,36006000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,18249000.000,,,36006000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,-4398000.000,,,-5509000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-4398000.000,,,-5509000.000,
NetCashProvidedByUsedInOperatingActivities,,,,,,-9936000.000,,,-29676000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,-9936000.000,,,-29676000.000,
NetIncomeLoss,,,9021000.000,,,,,7198000.000,-3756000.000,3909000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,12382000.000,9021000.000,,,-6094000.000,-38577000.000,,,
OperatingExpenses,94105000.000,96179000.000,100508000.000,,,126681000.000,126834000.000,127849000.000,128985000.000,132102000.000
OperatingIncomeLoss,22029000.000,26162000.000,20545000.000,,,9109000.000,18736000.000,26550000.000,13074000.000,19172000.000
OtherAmortizationOfDeferredCharges,,,,,,,,,-189000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,0.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-159000.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-240000.000,271000.000,-331000.000,-532000.000,106000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-240000.000,271000.000,-331000.000,-532000.000,106000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-159000.000,,,,,,,
OtherNoncashIncomeExpense,,,,,,-9000.000,,,-209000.000,
OtherNonoperatingIncome,382000.000,399000.000,420000.000,,,192000.000,205000.000,291000.000,188000.000,142000.000
OtherOperatingIncome,,,0.000,,,,,,,
