,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,272000.000,,,,168000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,7527000.000,,,,7558000.000
AllocatedShareBasedCompensationExpense,,,,,,,7312000.000
AmortizationOfDeferredCharges,7000.000,,,,,,
AmortizationOfIntangibleAssets,29000.000,,2526000.000,2867000.000,3333000.000,3358000.000,3266000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,-3510000.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,-3447000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,1729000.000,,,,,,
CapitalLeaseObligationsIncurred,,,479000.000,696000.000,844000.000,1181000.000,
CapitalizedComputerSoftwareAdditions,,,3315000.000,,,,
CashAcquiredFromAcquisition,3569000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1300000.000,,-3324000.000,,,,11925000.000
ComprehensiveIncomeNetOfTax,-1648000.000,-4659000.000,-6772000.000,-7184000.000,-9744000.000,-5386000.000,-12725000.000
CostOfRevenue,618000.000,766000.000,,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,28494000.000,29557000.000,39658000.000,36089000.000,35198000.000
DeferredIncomeTaxesAndTaxCredits,,,-3536000.000,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,0.050,,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.210,,,,,,
Depreciation,,45000.000,,,,,
DepreciationDepletionAndAmortization,32000.000,,2609000.000,2996000.000,3507000.000,3519000.000,3421000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,376000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,26000.000,,,,,
EarningsPerShareBasicAndDiluted,,-0.320,-0.250,-0.150,-0.190,-0.060,-0.240
EffectOfExchangeRateOnCashAndCashEquivalents,3000.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.000,,0.342,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.340,-0.340,,,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,0.009,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,0.007,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,0.020,,,,
EffectiveIncomeTaxRateReconciliationTaxContingenciesStateAndLocal,,,-0.038,,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,278000.000,,,,246000.000
GeneralAndAdministrativeExpense,1748000.000,4235000.000,13367000.000,13167000.000,17669000.000,9891000.000,14506000.000
GoodwillImpairmentLoss,,,0.000,,,,0.000
GoodwillPeriodIncreaseDecrease,,,0.000,,,,
GrossProfit,650000.000,236000.000,10930000.000,11486000.000,12518000.000,18104000.000,15568000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,3626000.000
IncomeLossFromContinuingOperations,,-4402000.000,-6772000.000,-7184000.000,-9744000.000,-5386000.000,-12725000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1654000.000,-4526000.000,-10294000.000,-10688000.000,-14237000.000,-7909000.000,-12725000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.220,-0.290,-0.250,-0.150,-0.190,-0.060,-0.240
IncomeLossFromDiscontinuedOperationsNetOfTax,,402000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,789000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-387000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.030,,,,,
IncomeTaxExpenseBenefit,0.000,-124000.000,-3522000.000,-3504000.000,-4493000.000,-2523000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,3500000.000,,,,
IncomeTaxReconciliationNondeductibleExpense,,,92000.000,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,68000.000,,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,207000.000,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-389000.000,,,,
IncomeTaxesPaid,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,-527000.000,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,436000.000,,,,-3226000.000
IncreaseDecreaseInAccountsReceivable,167000.000,,-666000.000,,,,-3046000.000
IncreaseDecreaseInAccruedLiabilities,379000.000,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-365000.000,,,,-514000.000
IncreaseDecreaseInDeferredRevenue,20000.000,,-452000.000,,,,763000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,-4000.000,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,2000.000,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,833000.000,,,,-131000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,377000.000,,-531000.000,,,,336000.000
InterestExpense,,3000.000,1825000.000,1856000.000,1880000.000,2032000.000,2227000.000
InterestPaid,0.000,,1276000.000,,,,1247000.000
InvestmentIncomeInterest,7000.000,,,,,,
MarketingAndAdvertisingExpense,35000.000,52000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,-563000.000,,,,12073000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,-563000.000,,,,12073000.000
NetCashProvidedByUsedInInvestingActivities,3426000.000,,-3214000.000,,,,-2340000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3426000.000,,-3214000.000,,,,-2340000.000
