,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3135451.000,4015432.000,6227978.000,9687594.000,7218932.000,6764933.000,8629440.000,9928737.000,14021116.000
AccruedLiabilitiesAndOtherLiabilities,2448366.000,3234730.000,6085079.000,6529263.000,5052329.000,5922804.000,9279023.000,13826920.000,9097776.000
AccruedLiabilitiesCurrent,2273147.000,3234730.000,6085079.000,,5052329.000,5922804.000,9279023.000,13826920.000,9097776.000
AccruedProfessionalFeesCurrent,188363.000,255199.000,440089.000,,894406.000,1010970.000,1506794.000,995614.000,1759313.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1902772.000,,,,5527814.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,74130.000,-53816.000,-794296.000,-1689721.000
AdditionalPaidInCapital,308234366.000,311135063.000,314248451.000,419791732.000,434003235.000,569061035.000,575640376.000,583973682.000,596436232.000
Assets,249665235.000,238990050.000,228909929.000,329772514.000,314928636.000,420334507.000,399536033.000,373862795.000,335077549.000
AssetsCurrent,235857630.000,225091669.000,214297958.000,311607784.000,277773897.000,335275874.000,309235227.000,314593677.000,263355330.000
CashAndCashEquivalentsAtCarryingValue,234412118.000,223047436.000,212159198.000,293530590.000,274969292.000,225026665.000,90615538.000,58923097.000,27495174.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,24543923.000,24543923.000,24569919.000,27082493.000,27378812.000,30579756.000,30766362.000,30873430.000,31086809.000
CommonStockSharesOutstanding,24543923.000,24543923.000,24569919.000,27073287.000,27369606.000,30570550.000,30757156.000,30864224.000,31077603.000
CommonStockValue,24544.000,24544.000,24570.000,27083.000,27379.000,30580.000,30766.000,30874.000,31087.000
DeferredIncomeTaxLiabilities,,,,,,,,4441126.000,
