,2011-06-30,2011-09-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AllocatedShareBasedCompensationExpense,,,198750.000,,15000.000,,,,,,178450.000,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,0.000,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,21330.000,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,45855.000,,,
CashPeriodIncreaseDecrease,,,,,-20466.000,,,,,,-32023.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,403.000,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,-137505.000,-3619.000,-12346.000,-3847.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,641.000,
CostOfGoodsAndServicesSold,,,100584.000,,170.000,,0.000,,,,4012.000,1854.000,1750.000,1474.000
DebtConversionOriginalDebtAmount1,,,,,640533.000,,,,,,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,45000.000,,,,,,178450.000,,,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,,,,,554304.000,,,
Depreciation,,,,,150.000,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,45855.000,,,
DepreciationNonproduction,,,,,150.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,-989.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.030,,-0.010,-0.009,-0.008,-0.031,-0.010,,-0.010,-0.010,-0.010,0.000
EffectOfExchangeRateOnCash,,,,,,,,,,,4541.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,,,,,,0.340,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,0.000,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,567.000,-131.000,314.000,-669.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,-4541.000,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,0.000,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,0.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,0.000,,,,,,,
GeneralAndAdministrativeExpense,678716.000,,737544.000,,232040.000,223177.000,184319.000,816430.000,158678.000,204519.000,457975.000,500363.000,480608.000,408624.000
GrossProfit,-3230.000,-1193.000,10184.000,,36.000,,0.000,,,,-1625.000,2032.000,-269.000,-2580.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,,-245282.000,-207356.000,,,,,,,
IncomeLossFromContinuingOperations,,,,,-251447.000,,,,,-245018.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,-523479.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,-245282.000,-206345.000,,-202737.000,,,,-542930.000,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,-0.080,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-989.000,,-1011.000,,-1087.000,-1099.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.000,,-0.000,,-0.000,-0.000,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,0.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,86000.000,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,86000.000,,,,,,177000.000,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,,,,,,,0.000,,,
IncomeTaxReconciliationTaxExemptIncome,,,,,,,,,,,-4000.000,,,
IncomeTaxesPaid,,,,,,,,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,33379.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,3266.000,,,,,,-854.000,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,,,,,51545.000,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,69768.000,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,,9642.000,,,
IncreaseDecreaseInPrepaidInsurance,,,,,,,,,,,269.000,,,
InterestAndOtherIncome,13.000,,,,,,,,,,,,,
InterestExpense,-39912.000,-27724.000,18269.000,,19451.000,-22105.000,-22026.000,-62145.000,44059.000,40499.000,52100.000,57256.000,62367.000,63199.000
InterestExpenseDebt,,,,,,,,,,,179257.000,,,
InterestIncomeOperating,,13.000,,,,,,,,,,,,
InterestPaid,,,,,,,,,,,0.000,,,
InvestmentIncomeInterest,,,10.000,,8.000,,0.000,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,45000.000,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,-20869.000,,,,,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,403.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,17300.000,,,,,,31204.000,,,
