,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,68580000.000,63497000.000,64788000.000,68957000.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,80008000.000,66366000.000,68930000.000,96096000.000,118278000.000,120342000.000,101598000.000,123769000.000,120966000.000,116225000.000,134811000.000,157911000.000,168968000.000,161302000.000,191957000.000,90916000.000,54199000.000,50608000.000,66222000.000,42925000.000,29142000.000,32003000.000,42442000.000,60262000.000
AccountsPayableOtherCurrent,22069000.000,20412000.000,20800000.000,18008000.000,17072000.000,18584000.000,18152000.000,18851000.000,22175000.000,23333000.000,25138000.000,23458000.000,,,,,,12023000.000,12391000.000,9628000.000,4256000.000,8874000.000,9426000.000,12535000.000
AccumulatedCapitalizedInterestCosts,,,,,,,,,,,,,,,,,,,,,,,,54000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,46080000.000,,,,64350000.000,,,,64310000.000,,,,75041000.000,,,,79415000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,43379000.000,47552000.000,51846000.000,44167000.000,38125000.000,30786000.000,23223000.000,17038000.000,11171000.000,5445000.000,0.000,,,,,,,,,,,,,
AcquisitionCostsCumulative,,,,,58360000.000,59265000.000,,70526000.000,84085000.000,95358000.000,196227000.000,218369000.000,227383000.000,240019000.000,190356000.000,188562000.000,100362000.000,95325000.000,60031000.000,60553000.000,8560000.000,13864000.000,,579151000.000
AdditionalPaidInCapitalCommonStock,417828000.000,418597000.000,419370000.000,420057000.000,421912000.000,423162000.000,422434000.000,422934000.000,423435000.000,423993000.000,424377000.000,426591000.000,428339000.000,428124000.000,429678000.000,430734000.000,429703000.000,430609000.000,431307000.000,430524000.000,430912000.000,425207000.000,425231000.000,948613000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,890000.000,1070000.000,1274000.000,1476000.000,1723000.000,1636000.000,1596000.000,506000.000,325000.000,311000.000,287000.000,337000.000,401000.000,487000.000,503000.000,430000.000,364000.000,495000.000,553000.000,593000.000
AssetRetirementObligation,,,,,47667000.000,48521000.000,49214000.000,49486000.000,48617000.000,48249000.000,55179000.000,56222000.000,52385000.000,48481000.000,47424000.000,45864000.000,47615000.000,48902000.000,48612000.000,49510000.000,51214000.000,54106000.000,72137000.000,70597000.000
AssetRetirementObligationCurrent,,,,,2900000.000,2900000.000,2900000.000,2900000.000,2900000.000,2900000.000,1874000.000,1874000.000,6792000.000,4997000.000,4147000.000,844000.000,1124000.000,2384000.000,2178000.000,1756000.000,3521000.000,3895000.000,6681000.000,6066000.000
AssetRetirementObligationsNoncurrent,42466000.000,42668000.000,43593000.000,44333000.000,44767000.000,45621000.000,46314000.000,46586000.000,45717000.000,45349000.000,53305000.000,54348000.000,45593000.000,43484000.000,43277000.000,45020000.000,46491000.000,46518000.000,46434000.000,47754000.000,47693000.000,50211000.000,65456000.000,64531000.000
Assets,1637872000.000,1708464000.000,1669733000.000,1726446000.000,1868148000.000,1947947000.000,2007552000.000,2050346000.000,2132823000.000,2157948000.000,2397882000.000,2499435000.000,2477710000.000,2502542000.000,2831816000.000,2834121000.000,2455042000.000,1763898000.000,1204739000.000,1229373000.000,937397000.000,826003000.000,845987000.000,1368174000.000
AssetsCurrent,135403000.000,154232000.000,124123000.000,117636000.000,161165000.000,163048000.000,163617000.000,126109000.000,165215000.000,153998000.000,176657000.000,195989000.000,199302000.000,185861000.000,339898000.000,342110000.000,230389000.000,277385000.000,255831000.000,383168000.000,352745000.000,241700000.000,243943000.000,104079000.000
AssetsHeldForSaleLongLived,,,,,,,5689000.000,5689000.000,5689000.000,4599000.000,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,,26051000.000,,,,26798000.000,,,,29322000.000,,,,25534000.000,,,,25085000.000,
CapitalLeaseObligations,,,,,,,,,,,24150000.000,23579000.000,23004000.000,22423000.000,21837000.000,21245000.000,20648000.000,20045000.000,19437000.000,18823000.000,18203000.000,17577000.000,16946000.000,16308000.000
CapitalLeaseObligationsCurrent,,,,,0.000,0.000,,,,5165000.000,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,2568000.000,,,,2568000.000,,,,2568000.000,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,327000.000,,,,263000.000,,,,200000.000,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,2241000.000,,,,2305000.000,,,,2368000.000,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,1067194000.000,1100778000.000,1135567000.000,1169112000.000,1203858000.000,1244560000.000,1290356000.000,1331137000.000,1375932000.000,1420348000.000,1470090000.000,1522249000.000,1582078000.000,1640113000.000,1701851000.000,1763747000.000,2034585000.000,2820454000.000,3396261000.000,3503170000.000,3736584000.000,3763423000.000,3789133000.000,3034000.000
CapitalizedCostsAssetRetirementCosts,,,,,,,1079000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,,,162921000.000,220011000.000,215172000.000,250026000.000,321477000.000,346372000.000,344541000.000,327495000.000,288425000.000,265109000.000,175659000.000,98032000.000,66905000.000,67758000.000,12962000.000,17115000.000,20353000.000,586672000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,1377156000.000,1414003000.000,1422668000.000,1490189000.000,1573840000.000,1667297000.000,1733176000.000,1812569000.000,1840758000.000,1892077000.000,2110048000.000,2196539000.000,2176147000.000,2199418000.000,2322391000.000,2327266000.000,2094120000.000,1327437000.000,798837000.000,728386000.000,530235000.000,532871000.000,555184000.000,1192427000.000
CapitalizedCostsProvedProperties,2419388000.000,2487677000.000,2535404000.000,2625128000.000,2677580000.000,2777469000.000,2860611000.000,2923695000.000,3001518000.000,3062399000.000,3258661000.000,3372416000.000,3413684000.000,3512036000.000,3735817000.000,3825904000.000,3953046000.000,4049859000.000,4128193000.000,4163798000.000,4253857000.000,4279179000.000,4323964000.000,608789000.000
CapitalizedCostsUnprovedProperties,24962000.000,27104000.000,22831000.000,34173000.000,100118000.000,134388000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,54232000.000,36677000.000,34589000.000,22501000.000,13463000.000,32997000.000,29819000.000,8061000.000,32026000.000,37314000.000,48595000.000,38657000.000,35450000.000,19712000.000,31492000.000,42173000.000,27557000.000,37783000.000,17065000.000,187473000.000,173603000.000,189361000.000,186480000.000,32494000.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,1423916.000,,,,1404309.000,,,,1392706.000,
ContractualObligation,,,,,,,,,,,,,,,,,,,,,,,,2581000.000
DebtAndCapitalLeaseObligations,,,,,1147537000.000,1230419000.000,1293402000.000,,,,1562862000.000,1609034000.000,1538167000.000,1520350000.000,1633802000.000,1735304000.000,1710876000.000,1676539000.000,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,1524000.000,1912000.000,2788000.000,3144000.000,2201000.000,2674000.000,3042000.000,3003000.000,2039000.000,3133000.000,4942000.000,3514000.000,4030000.000,5209000.000,3131000.000,537000.000,2291000.000,1620000.000,400000.000,423000.000,,,,529000.000
DeferredCompensationLiabilityCurrent,,,,,2590000.000,2472000.000,2636000.000,3999000.000,3915000.000,4173000.000,5080000.000,5951000.000,6659000.000,7305000.000,4830000.000,4056000.000,2438000.000,1384000.000,81000.000,2000.000,0.000,0.000,0.000,0.000
DeferredIncomeTaxLiabilities,,,,,,,215138000.000,,,,208004000.000,,,,335782000.000,,,,54555000.000,,,,552000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,129000.000,,,,0.000,,,,,,,,7048000.000,
DeferredTaxAssetsGross,,,,,,,191223000.000,,,,164794000.000,,,,168794000.000,,,,465702000.000,,,,574890000.000,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,,0.000,,,,,,,,,
