,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,50418.000,,127135.000,,,,0.000,,,,,,,,
AdjustmentOfWarrantsGrantedForServices,,0.000,-224253.000,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,672734.000,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,109939.000,,,,126103.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,626166.000,,85689772.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2272.000,,352878.000,,1319201.000,,,,-181797.000,,,,100985.000,,,,-302286.000
CostOfGoodsSold,373505.000,118339.000,209423.000,215090.000,238737.000,168723.000,269446.000,235171.000,130291.000,217086.000,205350.000,197117.000,272417.000,190643.000,210232.000,211639.000,331065.000,173702.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000,,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,0.000,,,,,,,,,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,70791.000,,,,,,,,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,,,,,,,,,,,22944.000,,,
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet,252969.000,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,0.000,0.000,0.000,,,,,,,,,,,,,,
DepreciationAndAmortization,117453.000,16138.000,16138.000,12758.000,12758.000,13975.000,14017.000,14102.000,14352.000,14889.000,14900.000,15111.000,15131.000,15154.000,15165.000,15282.000,15282.000,20113.000
DepreciationDepletionAndAmortization,,16138.000,,12758.000,,13975.000,,,,14889.000,,,,15153.000,,,,20113.000
DerivativeGainLossOnDerivativeNet,,2052251.000,683515.000,-577805.000,-859710.000,30818.000,18323.000,25387.000,3617.000,309.000,-791.000,272.000,-85.000,34.000,53.000,118.000,61.000,-134.000
DerivativeGainOnDerivative,,,,,,30818.000,,,,309.000,,,,34.000,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,0.000,,0.000
EarningsPerShareBasicAndDiluted,-0.020,0.000,-0.020,-0.010,-0.020,-0.010,-0.010,-0.010,0.000,-0.000,-0.010,-0.000,-0.010,0.000,-0.010,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,0.000,,0.000
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,,,34.000,,,,-134.000
