,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,31294000.000
AvailableForSaleSecuritiesGrossRealizedGains,,71578000.000,61008000.000,,48012000.000,67936000.000,70510000.000,60833000.000,67020000.000,68853000.000,47433000.000,56115000.000,66051000.000,56763000.000,62727000.000,62490000.000,97591000.000,82233000.000,51933000.000,50029000.000,107819000.000,74695000.000,84451000.000,42931000.000,69175000.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,-15917000.000,21503000.000,,17936000.000,20757000.000,20672000.000,12357000.000,25056000.000,54783000.000,69256000.000,53982000.000,40013000.000,33028000.000,35012000.000,37755000.000,55160000.000,58974000.000,53953000.000,50883000.000,63131000.000,43293000.000,22985000.000,85038000.000,61362000.000
BenefitsLossesAndExpenses,749687000.000,678957000.000,598272000.000,609379000.000,648850000.000,621433000.000,709702000.000,913009000.000,628812000.000,669779000.000,738927000.000,746134000.000,763348000.000,816654000.000,762821000.000,801803000.000,760909000.000,887053000.000,858886000.000,862548000.000,894739000.000,927664000.000,880650000.000,904951000.000,1016744000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,,,,,,,15584000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,44137000.000,,,,71107000.000,,,,-14274000.000,,,,1135548000.000,,,,-14690000.000,,,,4635000.000,,,,-139188000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CededPremiumsWritten,,,,,,,,,,,,,230146000.000,299833000.000,200368000.000,218331000.000,275027000.000,255629000.000,217220000.000,231756000.000,316731000.000,306373000.000,264487000.000,283152000.000,381730000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,199022000.000,-101945000.000,206102000.000,194499000.000,231255000.000,318180000.000,96978000.000,241834000.000,312503000.000,24208000.000,23401000.000,32268000.000,272929000.000,273260000.000,208790000.000,-160280000.000,351991000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,-3355000.000,,,,,,-16129000.000,,,,,,
