,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25
AccountsPayableCurrent,13911000.000,14508000.000,14536000.000,17893000.000,14734000.000,13702000.000,14058000.000,16818000.000,11729000.000,11505000.000
AccountsReceivableGrossCurrent,,,,3097000.000,,,,3269000.000,,
AccountsReceivableNetCurrent,3599000.000,4600000.000,3676000.000,4736000.000,4038000.000,5352000.000,3889000.000,5421000.000,5164000.000,6252000.000
AccountsReceivableRelatedPartiesCurrent,441000.000,437000.000,432000.000,403000.000,458000.000,433000.000,428000.000,386000.000,435000.000,410000.000
AccruedIncomeTaxesCurrent,415000.000,228000.000,,,,,,,,
AccruedLiabilitiesCurrent,18061000.000,20620000.000,22700000.000,19086000.000,20798000.000,23052000.000,23850000.000,17940000.000,20816000.000,23329000.000
AccruedLiabilitiesForUnredeeemedGiftCards,561000.000,537000.000,509000.000,974000.000,769000.000,716000.000,683000.000,1135000.000,903000.000,823000.000
AccruedRentCurrent,517000.000,571000.000,431000.000,481000.000,543000.000,622000.000,395000.000,445000.000,473000.000,515000.000
AccruedUtilitiesCurrent,1110000.000,1116000.000,1223000.000,1092000.000,1121000.000,1199000.000,1307000.000,1232000.000,1288000.000,1317000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,1712000.000,1943000.000,2151000.000,2350000.000,2496000.000,2718000.000,2917000.000,3113000.000,3231000.000,3407000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-201000.000,-187000.000,-409000.000,19000.000,-395000.000,-752000.000,-459000.000,246000.000,329000.000,250000.000
AdditionalPaidInCapital,-55881000.000,118030000.000,118339000.000,119084000.000,120079000.000,121959000.000,122660000.000,124802000.000,125337000.000,126412000.000
AllowanceForDoubtfulAccountsReceivable,,,,351000.000,,,,157000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,208000.000,239000.000,135000.000,329000.000,390000.000,191000.000,142000.000,135000.000,287000.000,151000.000
Assets,552968000.000,553984000.000,562575000.000,560765000.000,561307000.000,560211000.000,563252000.000,559772000.000,567675000.000,565436000.000
AssetsCurrent,23340000.000,23531000.000,26066000.000,28121000.000,31177000.000,30240000.000,30380000.000,26064000.000,32338000.000,29986000.000
CapitalLeaseObligationsCurrent,4721000.000,4878000.000,5319000.000,5968000.000,5900000.000,6157000.000,6568000.000,7299000.000,7533000.000,7895000.000
CapitalLeaseObligationsNoncurrent,20119000.000,20858000.000,21819000.000,21483000.000,20793000.000,21759000.000,21906000.000,22524000.000,22493000.000,22887000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,7520000.000,,,,8832000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2858000.000,,,,2469000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,4664000.000,,,,4627000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,6163000.000,,,,6639000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,7036000.000,,,,7986000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,4696000.000,,,,3974000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,5486000.000,,,,4704000.000,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,32937000.000,,,,34527000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,27451000.000,,,,29823000.000,,
CashAndCashEquivalentsAtCarryingValue,14117000.000,12763000.000,15050000.000,14263000.000,21409000.000,17424000.000,19479000.000,13898000.000,21413000.000,14765000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,35951000.000,35951000.000,36009000.000,36111000.000,36336000.000,36374000.000,36547000.000,36596000.000,36867000.000
CommonStockSharesOutstanding,0.000,35951000.000,35951000.000,36009000.000,36111000.000,36336000.000,36374000.000,36547000.000,36596000.000,36867000.000
CommonStockValue,0.000,360000.000,360000.000,360000.000,361000.000,363000.000,364000.000,365000.000,366000.000,368000.000
