,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,3182.000,,,,-1852.000,,,,,,,,5014.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,,,672144.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,0.000,0.000,0.000,,-0.010,,0.000,0.000,-0.030,-0.140,-0.180
GeneralAndAdministrativeExpense,1132.000,1818.000,15753.000,1397.000,1946.000,4352.000,1858.000,55592.000,4545.000,13150.000,19490.000,4536.000,110226.000,94354.000
IncomeLossFromContinuingOperations,-1132.000,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,12350.000,,,,394171.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,,800.000,,,,392642.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,-41974.000
InterestExpense,,,,,,,,,,,,,,11691.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,,75.000
NetCashProvidedByUsedInFinancingActivities,,5000.000,,,,2500.000,,,,,,,,418200.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,5000.000,,,,2500.000,,,,,,,,418200.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,0.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-1818.000,,,,-4352.000,,,,,,,,-413186.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1818.000,,,,-4352.000,,,,,,,,-413186.000
NetIncomeLoss,-1132.000,-1818.000,-15753.000,-1397.000,-1946.000,-4352.000,,,,-13150.000,-19490.000,-196751.000,-912570.000,-1242048.000
OperatingExpenses,1132.000,1818.000,15753.000,1397.000,1946.000,4352.000,1858.000,55592.000,4545.000,13150.000,19490.000,196751.000,956228.000,1230357.000
OperatingIncomeLoss,,-1818.000,-15753.000,-1397.000,-1946.000,-4352.000,,,,,,,,-1230357.000
OtherCostAndExpenseOperating,,,,,,,,,,,,,,338739.000
ProceedsFromContributionsFromAffiliates,,0.000,,,,2500.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,5000.000,,,,,,,,,,,,
ProceedsFromOtherShortTermDebt,,,,,,,,,,,,,,291600.000
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,126600.000
ProfessionalFees,,,,,,,,,,,,50993.000,,125120.000
ProfitLoss,,-1818.000,,,,-4352.000,,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,0.000,,,,0.000,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,,,,,,6900000.000,6900000.000,,6900000.000,6900000.000,6900000.000,-13800000.000,6900000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,6900000.000,,,,,,,,,,
