,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,-8000000.000,,,,7000000.000,,,,-96000000.000,,,,-26963000000.000,,,,-764000000.000,,,,-5000000.000,,,,-21000000.000
AmortizationOfIntangibleAssets,,,,,,367000000.000,384000000.000,,386000000.000,399000000.000,398000000.000,404000000.000,394000000.000,393000000.000,391000000.000,389000000.000,381000000.000,428000000.000,438000000.000,447000000.000,435000000.000,401000000.000,419000000.000,446000000.000,452000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,20000000.000,20000000.000,19000000.000,-40000000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,7339000000.000,,,,-7453000000.000,,,,2382000000.000,,,,-50621000000.000,,,,-6212000000.000,,,,1376000000.000,,,,1427000000.000
CommonStockDividendsPerShareDeclared,0.487,0.487,0.500,0.501,0.500,0.500,0.515,0.515,0.515,0.515,0.530,0.530,0.530,0.530,0.550,0.550,0.550,0.550,0.565,0.565,0.565,0.565,0.578,0.577,0.578
ComprehensiveIncomeNetOfTax,1683000000.000,1670000000.000,1062000000.000,-1791000000.000,1815000000.000,1574000000.000,1703000000.000,-3251000000.000,1773000000.000,2184000000.000,2356000000.000,5307000000.000,2879000000.000,4112000000.000,3682000000.000,-2295000000.000,4024000000.000,4136000000.000,3817000000.000,5341000000.000,4219000000.000,3090000000.000,3531000000.000,4410000000.000,3386000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1823000000.000,1993000000.000,2164000000.000,-13775000000.000,-2223000000.000,-2452000000.000,-2706000000.000,-2311000000.000,2891000000.000,2949000000.000,3350000000.000,-21225000000.000,-2016000000.000,-110000000.000,-99000000.000,-83000000.000,-119000000.000,-122000000.000,-133000000.000,870000000.000,120000000.000,129000000.000,127000000.000,105000000.000,103000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3506000000.000,3663000000.000,3226000000.000,24000000.000,4038000000.000,4026000000.000,4409000000.000,-940000000.000,4664000000.000,5133000000.000,5706000000.000,8152000000.000,4895000000.000,4222000000.000,3781000000.000,-2212000000.000,4143000000.000,4258000000.000,3950000000.000,5463000000.000,4339000000.000,3219000000.000,3658000000.000,4515000000.000,3489000000.000
ConcentrationRiskPercentage1,,,,,,0.100,0.100,,0.100,0.100,0.100,-0.200,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,11229000000.000,11158000000.000,11398000000.000,12090000000.000,11319000000.000,10896000000.000,10991000000.000,13069000000.000,10932000000.000,11033000000.000,10960000000.000,11962000000.000,11189000000.000,12087000000.000,12252000000.000,14403000000.000,12096000000.000,,,,,,,,
