,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,1400000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-724.000,,,,17.000,,35047.000,2794.000,,,,103635.000,,
CostOfRevenue,,,,,,,,,33366.000,,97753.000,45652.000,,16338.000,9399.000,22761.000
Depreciation,,,,,,,,,2041.000,3337.000,,,,8599.000,,
DepreciationAndAmortization,,,,,,,,,2041.000,3337.000,28965.000,42115.000,42340.000,8599.000,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,8599.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.000,-0.010,-0.000,-0.000,-0.020,-0.080,-0.020,-0.030,-0.080,-0.010,-0.010,-0.010
GeneralAndAdministrativeExpense,7197.000,2639.000,11788.000,5503.000,4535.000,4308.000,11528.000,5676.000,63485.000,39196.000,129592.000,83441.000,46555.000,66602.000,22994.000,39467.000
GrossProfit,,,,,,,,,81253.000,,377504.000,115479.000,,84966.000,41183.000,27932.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-251599.000,-1593465.000,-375494.000,-802422.000,-1361453.000,-195928.000,-108841.000,-150649.000
IncomeTaxExpenseBenefit,,,,,,,,,0.000,,0.000,0.000,,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,,,,,,,0.000,,
IncomeTaxesPaidNet,,,,,,,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,3564.000,,,,8145.000,,11090.000,3714.000,,,,56022.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,-11163.000,,
IncreaseDecreaseInInventories,,,,,,,,,21270.000,,,,,7974.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,-19629.000,,,,-2003.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,-15158.000,,,,,,,
InterestExpense,,,,,,,,,-117.000,-4358.000,-4925.000,-4489.000,33361.000,-6040.000,-6521.000,-6429.000
InterestPaid,,,,,,,,,,,,,,0.000,,
InterestPaidNet,,,,,,,,,0.000,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,10583.000,,,,10892.000,,
NetCashProvidedByUsedInFinancingActivities,,,7500.000,,,,3400.000,,267403.000,291579.000,,,,227155.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,7500.000,,,,3400.000,,267403.000,291579.000,,,,227155.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,0.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,0.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-8224.000,,,,-3383.000,,-232356.000,-288785.000,,,,-123520.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-8224.000,,,,-3383.000,,-232356.000,288785.000,,,,-123520.000,,
NetIncomeLoss,-7197.000,-2639.000,-11788.000,-5503.000,-4535.000,-4308.000,-11528.000,-5676.000,-251599.000,-1593465.000,-375494.000,-802422.000,-1361453.000,-195928.000,-108841.000,-150649.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,,,,,,,,,758877.000,,
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,,,,,,,,,,,,,8373.000,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,,,,,,,,,,767250.000,,
OfficersCompensation,,,,,,,,,44710.000,1308456.000,374018.000,509304.000,305468.000,167373.000,27851.000,53354.000
OperatingExpenses,,,,,,,,,332735.000,1589107.000,748073.000,913412.000,1442429.000,274854.000,143503.000,172152.000
OperatingIncomeLoss,-7197.000,-2639.000,-11788.000,-5503.000,-4535.000,-4308.000,-11528.000,-5676.000,-251482.000,-1589107.000,-370569.000,-797933.000,-1355636.000,-189888.000,-102320.000,-144220.000
OtherExpenses,,,,,,,,,-117.000,-4358.000,-4925.000,-4489.000,33361.000,-6040.000,-6521.000,-6429.000
PaymentsForCapitalImprovements,,,,,,,,,0.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,0.000,,,,,,,
ProceedsFromContributedCapital,,,7500.000,,,,3400.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,1500.000,,,,,100000.000,,
ProceedsFromLoans,,,,,,,,,,,,,,127155.000,,
ProceedsFromNotesPayable,,,,,,,,,100000.000,288579.000,,,,0.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,,165903.000,3000.000,,,,0.000,,
ProfessionalFees,,,,,,,,,51769.000,58494.000,75753.000,28916.000,69127.000,15831.000,58296.000,67815.000
ProfitLoss,,,,,,,,,-251599.000,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,2595.000,,
Revenues,,,,,,,,,114619.000,,475257.000,161131.000,,101304.000,50582.000,50693.000
SalesRevenueNet,,,,,,,,,114619.000,,475257.000,161131.000,,101304.000,50582.000,50693.000
SellingAndMarketingExpense,,,,,,,,,4080.000,55124.000,32725.000,37696.000,9584.000,949.000,850.000,1082.000
ShareBasedCompensation,,,,,,,,,,1278000.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,0.650,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,-1850000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,1800000.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,0.710,,,,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,0.600,,,,0.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,2505014.000,2505014.000,15528502.000,19005014.000,19791081.000,20270674.000,-39190817.000,20669631.000,21115283.000,21284848.000
