,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,1445.000,,505.000,,,,126094.000
CostOfGoodsAndServicesSold,26591816.000,25242257.000,23416364.000,25855557.000,22307843.000,21986073.000,19826780.000,20420278.000
DeferredIncomeTaxExpenseBenefit,,-364471.000,,438104.000,,,,-46015.000
DepreciationDepletionAndAmortization,,734524.000,,709837.000,721324.000,709523.000,696645.000,722602.000
EarningsPerShareBasic,-0.020,-0.140,-0.120,0.170,0.040,0.200,-1.330,-0.010
EarningsPerShareDiluted,-0.020,-0.140,-0.120,0.170,0.040,0.200,-1.330,-0.010
GainLossOnDispositionOfAssets,,,,2784.000,,,,0.000
GrossProfit,1394136.000,434343.000,722723.000,2492591.000,1859162.000,2833788.000,2125845.000,1608563.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-107090.000,-972039.000,-791364.000,1179903.000,241500.000,1347637.000,-7005238.000,-88633.000
IncomeTaxExpenseBenefit,-39945.000,-362570.000,-295178.000,440104.000,90079.000,502668.000,-1288281.000,-37014.000
IncreaseDecreaseInAccountsPayable,,2936572.000,,-3126430.000,,,,344658.000
IncreaseDecreaseInAccountsReceivable,,-1764883.000,,-4580182.000,,,,-673108.000
IncreaseDecreaseInInventories,,3565068.000,,-537853.000,,,,91793.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,135618.000,,241297.000,,,,265510.000
InterestExpense,65883.000,67591.000,69673.000,60160.000,47405.000,36768.000,28790.000,20766.000
InvestmentIncomeInterestAndDividend,943.000,7879.000,54.000,9331.000,-470.000,55.000,608.000,15.000
LineOfCreditFacilityDecreaseRepayments,,,,2600000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,-12516.000,,-2658771.000,,,,-820476.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-12516.000,,-2658771.000,,,,-820476.000
NetCashProvidedByUsedInInvestingActivities,,-585934.000,,-800702.000,,,,-184271.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-585934.000,,-800702.000,,,,-184271.000
NetCashProvidedByUsedInOperatingActivities,,599895.000,,3459978.000,,,,1130841.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,599895.000,,3459978.000,,,,1130841.000
NetIncomeLoss,-67145.000,-609469.000,-496186.000,739799.000,151421.000,844969.000,-5716957.000,-51619.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,47259.000,,,,23211.000
OperatingIncomeLoss,-42150.000,-912327.000,-721745.000,1230732.000,289375.000,1384350.000,-6977056.000,-67882.000
PaymentsToAcquirePropertyPlantAndEquipment,,585934.000,,804702.000,473405.000,223976.000,298376.000,184271.000
ProceedsFromLongTermLinesOfCredit,,50852.000,,-2591661.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,-749405.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,4000.000,,,,0.000
RepaymentsOfNotesPayable,,63368.000,,67110.000,,,,71071.000
Revenues,27985952.000,25676600.000,24139087.000,28348148.000,24167005.000,24819861.000,21952625.000,22028841.000
SalesRevenueNet,27985952.000,25676600.000,24139087.000,28348148.000,24167005.000,24819861.000,21952625.000,22028841.000
SellingGeneralAndAdministrativeExpense,1436286.000,1346670.000,1444468.000,1261859.000,1569787.000,1449438.000,1907223.000,1676445.000
ShareBasedCompensation,,9183.000,,9594.000,,,,7788.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,6925.000,10986.000,19947.000,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,4308947.000,4308947.000,4308947.000,4315872.000,4319933.000,4328894.000,-8655752.000,4308947.000
WeightedAverageNumberOfSharesOutstandingBasic,4308947.000,4308947.000,4308947.000,4308947.000,4308947.000,4308947.000,-8617894.000,4308947.000
