,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,6582000.000,7302000.000,8281000.000,8068000.000,8447000.000,7613000.000,7438000.000,7246000.000,6920000.000
AccruedLiabilitiesCurrentAndNoncurrent,26012000.000,26627000.000,29250000.000,29476000.000,25618000.000,28812000.000,35508000.000,36884000.000,34030000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,11615000.000,,,,13388000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,22305000.000,7300000.000,8886000.000,3186000.000,18806000.000,31598000.000,29926000.000,1127000.000,5161000.000
AdditionalPaidInCapital,629147000.000,630932000.000,630272000.000,630820000.000,632744000.000,635557000.000,637612000.000,636856000.000,638221000.000
AllowanceForDoubtfulAccountsReceivable,,,,2800000.000,,,,2100000.000,
Assets,1992453000.000,2062712000.000,2096115000.000,2055497000.000,2102077000.000,2189861000.000,2347911000.000,2346533000.000,2411325000.000
AssetsHeldInTrust,205000000.000,,,,235200000.000,235300000.000,252500000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,717680000.000,803592000.000,878724000.000,897445000.000,910281000.000,923706000.000,951209000.000,940212000.000,938362000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,72346000.000,72346000.000,72346000.000,69830000.000,72830000.000,84005000.000,81026000.000,74553000.000,74531000.000
AvailableForSaleSecurities,817314000.000,886342000.000,962933000.000,973771000.000,1005884000.000,1045264000.000,1067742000.000,1017478000.000,1021154000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,-21798000.000,-23174000.000,20708000.000,31121000.000,43812000.000,40448000.000,16300000.000,18168000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,-11394000.000,-11311000.000,14212000.000,8348000.000,6259000.000,4941000.000,13587000.000,9907000.000
AvailableForSaleSecuritiesAmortizedCost,790026000.000,875938000.000,951070000.000,967275000.000,983111000.000,1007711000.000,1032235000.000,1014765000.000,1012893000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,5614000.000,4179000.000,4487000.000,2820000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,6259000.000,4941000.000,13587000.000,9907000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,168880000.000,365550000.000,288965000.000,469037000.000,155356000.000,94534000.000,123280000.000,546747000.000,487990000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,645000.000,762000.000,9100000.000,7087000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,78622000.000,275776000.000,204664000.000,398609000.000,87050000.000,33317000.000,70382000.000,492187000.000,441727000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,90258000.000,89774000.000,84301000.000,70428000.000,68306000.000,61217000.000,52898000.000,54560000.000,46263000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,55888000.000,99266000.000,105309000.000,115835000.000,139306000.000,158539000.000,165167000.000,168705000.000,172470000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,60034000.000,100642000.000,106787000.000,115459000.000,144089000.000,166278000.000,172120000.000,167490000.000,171838000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,254014000.000,253370000.000,267065000.000,289078000.000,293358000.000,288962000.000,322970000.000,263261000.000,232153000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,256075000.000,253691000.000,266232000.000,286135000.000,294610000.000,292639000.000,326304000.000,263140000.000,233770000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,121246000.000,139244000.000,149495000.000,136199000.000,124115000.000,117376000.000,121294000.000,114916000.000,115255000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,132160000.000,143543000.000,155318000.000,141353000.000,131899000.000,129269000.000,132465000.000,118628000.000,119020000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,47301000.000,54603000.000,84559000.000,86769000.000,76350000.000,55893000.000,31185000.000,70635000.000,98952000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,47619000.000,55099000.000,85179000.000,87096000.000,76582000.000,56053000.000,31282000.000,71165000.000,99404000.000
AvailableForSaleSecuritiesDebtSecurities,739984000.000,811178000.000,888480000.000,899660000.000,927698000.000,952572000.000,978034000.000,941077000.000,941687000.000
AvailableForSaleSecuritiesEquitySecurities,77330000.000,75164000.000,74453000.000,74111000.000,78186000.000,92692000.000,89708000.000,76401000.000,79467000.000
CashAndCashEquivalentsAtCarryingValue,71355000.000,65832000.000,76561000.000,106406000.000,92125000.000,80654000.000,90873000.000,109784000.000,94224000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,3847663.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,28540350.000,28581600.000,28769487.000,28941547.000,28993859.000,29091496.000,29116496.000,29257566.000,29344327.000
CommonStockSharesOutstanding,28540350.000,28581600.000,28769487.000,28941547.000,28993859.000,29091496.000,29116496.000,29257566.000,29344327.000
CommonStockValue,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000
