,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,,,,,,,351000.000,,,,-102000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,400000.000,,,,400000.000,,,,400000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3290000.000,,,,1884000.000,,,,-49878000.000,,,,-1538000.000,,,,-22968000.000,,
ComprehensiveIncomeNetOfTax,10302000.000,11244000.000,-10695000.000,-44475000.000,-12848000.000,757000.000,5327000.000,6517000.000,11149000.000,9637000.000,10589000.000,7195000.000,15971000.000,16775000.000,10290000.000,-828000.000,8082000.000,4518000.000,-3310000.000,3381000.000,-3251000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,99000.000,120000.000,-79000.000,-157000.000,-183000.000,84000.000,1000.000,-75000.000,-287000.000,-220000.000,457000.000,1268000.000,591000.000,183000.000,405000.000,121000.000,416000.000,-26000.000,-294000.000,19000.000,17000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,10401000.000,11364000.000,-10774000.000,-44632000.000,-13031000.000,841000.000,5328000.000,6442000.000,10862000.000,9417000.000,11046000.000,8463000.000,16562000.000,16958000.000,10695000.000,-707000.000,8498000.000,4492000.000,-3604000.000,3400000.000,-3234000.000
CostOfRevenue,57054000.000,67078000.000,36285000.000,48626000.000,41717000.000,44583000.000,46124000.000,49667000.000,60731000.000,60505000.000,47212000.000,58564000.000,62614000.000,55997000.000,40387000.000,46753000.000,53891000.000,47184000.000,43887000.000,45365000.000,66578000.000
DeferredIncomeTaxExpenseBenefit,,,7000.000,,,,0.000,,,,,,,,,,,,-935000.000,,
Depreciation,,,3400000.000,3400000.000,3400000.000,4500000.000,3500000.000,3500000.000,3500000.000,4600000.000,4600000.000,3000000.000,3300000.000,4300000.000,,,,,2600000.000,2500000.000,2600000.000
DepreciationAndAmortization,,,3321000.000,,,,3495000.000,,,,4701000.000,,,,2558000.000,2300000.000,2400000.000,2256000.000,2634000.000,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,367000.000,0.000,0.000,0.000,14962000.000,332000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
EarningsPerShareBasic,0.150,0.180,,,,,0.080,0.110,0.170,0.180,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.170,-0.770,-0.230,0.060,,,,,0.310,0.180,0.300,0.420,0.130,0.010,0.210,-0.000,0.001,0.050,0.090
EarningsPerShareDiluted,0.150,0.180,,,,,,,,,,,,,,,,,,,
