,2017-03-31
AccruedLiabilitiesCurrent,324022.000
AdditionalPaidInCapital,4968134.000
Assets,1036680173.000
AssetsCurrent,1649293.000
AssetsHeldInTrustCurrent,1035030880.000
Cash,1639293.000
CashAndCashEquivalentsAtCarryingValue,1639293.000
Liabilities,36549022.000
LiabilitiesAndStockholdersEquity,1036680173.000
LiabilitiesCurrent,324022.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,1000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseCurrent,10000.000
RetainedEarningsAccumulatedDeficit,28880.000
StockholdersEquity,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1000131151.000
TemporaryEquityCarryingAmountAttributableToParent,995131150.000
UnrecognizedTaxBenefits,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,0.000
