,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,23110000.000,,,,26718000.000,,,31166000.000,,,,35548000.000,,,,40018000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6575000.000,6429000.000,8542000.000,10578000.000,10241000.000,9746000.000,1281000.000,3472000.000,558000.000,5983000.000,11368000.000,12335000.000,14688000.000,7638000.000,10664000.000,-2094000.000,3853000.000,9244000.000,7901000.000,-4213000.000,-1946000.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,1800000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,241473000.000,241997000.000,242661000.000,243954000.000,282708000.000,285009000.000,286321000.000,292715000.000,294576000.000,295824000.000,297122000.000,297987000.000,298402000.000,298978000.000,299470000.000,300549000.000,301018000.000,301680000.000,359793000.000,360564000.000,360801000.000
Assets,3393013000.000,3010681000.000,4104047000.000,3113125000.000,3699659000.000,4132095000.000,3876495000.000,4000282000.000,4706065000.000,4699623000.000,4296512000.000,4986317000.000,4848449000.000,4657607000.000,4714447000.000,4765823000.000,4379719000.000,4401775000.000,4217511000.000,4858114000.000,4404642000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,1143380000.000,887929000.000,842574000.000,651158000.000,611729000.000,583909000.000,536548000.000,487373000.000,386155000.000,360711000.000,341286000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,-22831000.000,-40240000.000,,-7544000.000,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,1423579000.000,1473524000.000,1418095000.000,1356477000.000,1298127000.000,1071586000.000,1244905000.000,1311872000.000,1320359000.000,1254249000.000,1217764000.000
AvailableForSaleSecurities,421716000.000,448204000.000,481553000.000,634894000.000,718065000.000,898653000.000,1021848000.000,1083154000.000,1253117000.000,1411708000.000,1442049000.000,1493639000.000,1442665000.000,1370027000.000,1316705000.000,1070098000.000,1252754000.000,1328693000.000,1334927000.000,1248614000.000,1215892000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,23265000.000,7235000.000,13898000.000,21553000.000,18800000.000,5558000.000,6236000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,4687000.000,8723000.000,6049000.000,4732000.000,4232000.000,11193000.000,8108000.000
AvailableForSaleSecuritiesAmortizedCost,,,,617736000.000,701151000.000,882508000.000,1018797000.000,1076741000.000,1251262000.000,1401510000.000,1423579000.000,,1418095000.000,1356477000.000,1298127000.000,1071586000.000,1244905000.000,1311872000.000,1320359000.000,1254249000.000,1217764000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,2091000.000,2923000.000,2868000.000,2674000.000,2579000.000,2869000.000,1486000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,4687000.000,8723000.000,6049000.000,4732000.000,4232000.000,11193000.000,8108000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,124358000.000,168493000.000,321786000.000,607496000.000,525812000.000,660704000.000,502807000.000,393548000.000,471132000.000,316841000.000,390792000.000,313837000.000,678256000.000,489203000.000,374666000.000,423366000.000,667403000.000,613929000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,2596000.000,5800000.000,3181000.000,2058000.000,1653000.000,8324000.000,6622000.000
