,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,121908.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,54456.000,,48794.000,,,,63815.000,,,,121088.000,,,,188214.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2743141.000,,,,1242032.000,,,,,375000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,117682.000,,-163769.000,,,,10688.000,,,,175190.000,,,,166297.000,,
CostOfRevenue,1547088.000,1606255.000,1269259.000,1366456.000,1248482.000,1145180.000,1195112.000,1229134.000,1203614.000,1094361.000,1112420.000,1150382.000,1138199.000,1054228.000,1075724.000,1085045.000,1072208.000
DepreciationAndAmortization,356508.000,358114.000,329225.000,375456.000,303512.000,265975.000,214187.000,221024.000,227456.000,293360.000,202968.000,178438.000,167881.000,136667.000,88958.000,82634.000,77867.000
DepreciationDepletionAndAmortization,,,199000.000,225000.000,239000.000,239000.000,189000.000,194000.000,,,176000.000,152000.000,142000.000,,89000.000,83000.000,78000.000
DerivativeGainLossOnDerivativeNet,,,27480.000,,,,,,,,,,,,,,
DerivativeGainOnDerivative,23051.000,,,,,,,,,,,,,,,,
DividendsPreferredStock,1644.000,,2712.000,,,,,,,,,,,,,,
DividendsPreferredStockCash,0.000,,,,,,,,,,,,,,,,
DividendsPreferredStockStock,0.000,,14000.000,,,,,,,,,,,,,,
DividendsShareBasedCompensation,121908.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,0.020,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.060,-0.060,-0.050,-0.120,-0.030,-0.190,-0.030,-0.030,,,-0.020,-0.020,-0.120,-0.180,-0.030,-0.020,-0.020
EarningsPerShareDiluted,,,,,,,,,0.020,,,,,,,,
FairValueAssumptionsExpectedDividendPayments,,,,,,,0.000,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,741554.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,-68600.000,-74651.000,,,-88807.000,-43620.000,,,,,,,,,
GeneralAndAdministrativeExpense,,,163000.000,177000.000,199000.000,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,2400000.000,,,,
GrossProfit,2967029.000,3050082.000,3010458.000,3028866.000,3221920.000,2927377.000,3020635.000,2963749.000,3281716.000,2944873.000,3098161.000,2960891.000,2934799.000,2694226.000,2777068.000,2670099.000,2839050.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,95453.000,,,,142251.000,,,,591591.000,,,,-130824.000,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,272877.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,85367.000,,-106381.000,,,,194191.000,,,,158433.000,,,,-295361.000,,
IncreaseDecreaseInDeferredRevenue,-13551.000,,44739.000,,,,-38794.000,,,,5873.000,,,,-23913.000,,
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,1177.000,,-7459.000,,,,-1588.000,,,,-4066.000,,,,11529.000,,
IncreaseDecreaseInPrepaidExpense,-68816.000,,40145.000,,,,46091.000,,,,785.000,,,,-611.000,,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,,,2866667.000,2866667.000,,,2891667.000,,2891667.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,2291667.000,,,,,,,,,,
InterestExpense,182848.000,202349.000,306026.000,329573.000,340197.000,435493.000,459306.000,441631.000,630120.000,559322.000,480945.000,439649.000,368314.000,361571.000,432851.000,217941.000,261578.000
InterestPaid,135924.000,,222447.000,,,,-268692.000,,,,258514.000,,,,211544.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,43666.000,,,,,,,,,,,,,,,,
LaborAndRelatedExpense,1995876.000,2110393.000,1983170.000,2110969.000,2074773.000,,,,,,,,,,,,
LeaseAndRentalExpense,,,213000.000,,199000.000,,197000.000,191000.000,201000.000,198000.000,200000.000,204000.000,206000.000,213000.000,203000.000,200000.000,
LegalFees,,,,,,,,,,,62000.000,,,,,19000.000,69000.000
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,,,,,,,,,,,4.000,,,,,,
LongTermPurchaseCommitmentAmount,,,900000.000,,,,,,,,2700000.000,,,,,,
MarketingAndAdvertisingExpense,,,,,,,168000.000,149000.000,,,217000.000,227000.000,263000.000,273000.000,197000.000,166000.000,144000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,,,-122914.000,,
NetCashProvidedByUsedInFinancingActivities,-29202.000,,898699.000,,,,220058.000,,,,-318072.000,,,,181993.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-29202.000,,898699.000,,,,220058.000,,,,-318072.000,,,,181993.000,,
NetCashProvidedByUsedInInvestingActivities,-240429.000,,-985546.000,,,,-144911.000,,,,-99933.000,,,,-39389.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-240429.000,,-985546.000,,,,-144911.000,,,,-99933.000,,,,-39389.000,,
NetCashProvidedByUsedInOperatingActivities,387313.000,,-76922.000,,,,-64459.000,,,,593195.000,,,,23693.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,387313.000,,-76922.000,,,,-64459.000,,,,593195.000,,,,23693.000,,
NetIncomeLoss,-652838.000,-720594.000,-715368.000,-2169221.000,-520243.000,-3764670.000,-578305.000,-787113.000,360122.000,-652859.000,-414583.000,-622121.000,,,-662000.000,-349890.000,-194585.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,33333.000,100000.000,,122914.000,242062.000,242063.000
NonoperatingIncomeExpense,,,,,,,-545798.000,-484647.000,120828.000,-568310.000,-486978.000,-531584.000,-368661.000,-364057.000,-556296.000,-235539.000,-330194.000
NotesIssued1,,,45779.000,,,,,,,,,,,,,,
NumberOfOperatingSegments,,,2.000,,,,2.000,,,,2.000,,,,2.000,,
OperatingExpenses,3480354.000,3569496.000,3346944.000,4794964.000,3402183.000,6262590.000,3053142.000,3266215.000,3042422.000,3029422.000,3025766.000,3018095.000,5479842.000,6776770.000,2882739.000,2784450.000,2703441.000
OperatingIncomeLoss,-513325.000,-519414.000,-336486.000,-1766098.000,-180263.000,-3335213.000,-32507.000,-302466.000,239294.000,-84549.000,72395.000,-57204.000,-2545043.000,-4082544.000,-105671.000,-114351.000,135609.000
OtherCostOfOperatingRevenue,,,,,,,12002.000,6548.000,4272.000,13331.000,,,,,,,
OtherExpenses,139513.000,201180.000,378882.000,403123.000,339980.000,429457.000,,,-620726.000,,,,,,,,
OtherGeneralAndAdministrativeExpense,521735.000,560701.000,628536.000,641142.000,629800.000,652889.000,587287.000,568546.000,587450.000,559446.000,630533.000,650790.000,688006.000,650898.000,607390.000,566471.000,528434.000
OtherGeneralExpense,,,1254497.000,-2437776.000,-1116670.000,8124244.000,,-1334820000000.000,,,,,,,,,
OtherIncome,20284.000,9269.000,,,,,,,,,,,,,,,
OtherNoncashExpense,,,,,,,77500.000,102000.000,,,,,,,,,
OtherNonoperatingExpense,,,,,,,545798.000,-484647.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,-31736.000,1101.000,217.000,6036.000,2315.000,604.000,9394.000,-11377.000,-6033.000,-91935.000,-347.000,-2486.000,-123445.000,-17598.000,-68616.000
OtherSalesRevenueNet,,,,,,,38833.000,44000.000,37971.000,43450.000,15143.000,25411.000,4123.000,5280.000,2623.000,5729.000,9451.000
PaymentsToAcquireBusinessesGross,,,713477.000,,,,,,,,,,,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,,,,,,99933.000,,,,39389.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,272069.000,,,,144911.000,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,23783.000,,,,17000.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,311584.000,,1568895.000,,,,871000.000,,,,42570.000,,,,157000.000,,
ProceedsFromPaymentsToMinorityShareholders,,,,,,,,,,,,,,,-122914.000,,
ProfessionalFees,606235.000,540288.000,406013.000,388086.000,260529.000,139959.000,290110.000,415293.000,327087.000,315812.000,302852.000,183871.000,377797.000,226832.000,172682.000,192174.000,243565.000
ProfitLoss,,,,,,,,,,,,-588788.000,-2913704.000,,-661967.000,-349890.000,-194585.000
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,-240429.000,,,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,-30140.000,,49376.000,,,,10236.000,,,,28592.000,,,,160893.000,,
RepaymentsOfConvertibleDebt,97847.000,,98848.000,,,,70766.000,,,,271747.000,,,,1408000.000,,
RepaymentsOfDebt,,,,,,,,,,,311000.000,,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,242939.000,,571348.000,,,,580176.000,,,,112678.000,,,,467140.000,,
Revenues,4514117.000,4656337.000,4279717.000,4395322.000,4470402.000,4072557.000,4215747.000,4192883.000,4485330.000,4039234.000,4210581.000,4111273.000,4072998.000,3748454.000,3852792.000,3755144.000,3911258.000
SalariesAndWages,,,,,,,1887108.000,1832401.000,,,,,,,,,
SalariesWagesAndOfficersCompensation,,,,,,,,,1786479.000,,1807775.000,1883858.000,1854585.000,1749186.000,1938413.000,1878874.000,1789279.000
SalesRevenueNet,4493833.000,4647068.000,4279717.000,4395322.000,4470402.000,4072557.000,4215747.000,4192883.000,4485330.000,4039234.000,4210581.000,4111273.000,4072998.000,3748454.000,3852792.000,3755144.000,3911258.000
SegmentReportingInformationOperatingIncomeLoss,,,1247236.000,1047134.000,,,,,,,,,,,,,
ShareBasedCompensation,,,,,,,74450.000,228951.000,113950.000,158262.000,81638.000,121138.000,-8427.000,15166.000,75296.000,64297.000,64296.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,-10700.000,,,,-29800.000,,,,15986.000,,,,,,
