,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-2258000.000,,,,263000.000,,,,158000.000,,,,118381000.000,,,,-314000.000,,,,426000.000,,,,5884000.000,
CommonStockDividendsPerShareDeclared,0.130,0.130,0.130,0.130,0.140,0.140,0.140,0.290,,0.150,0.150,,0.200,0.200,0.200,0.200,0.210,0.210,0.210,0.210,0.220,0.220,0.220,0.220,0.230,0.230
CostOfServicesDirectTaxesAndLicensesCosts,6648000.000,6883000.000,7095000.000,7245000.000,7142000.000,7323000.000,7451000.000,7545000.000,7513000.000,8042000.000,8168000.000,8584000.000,8973000.000,9650000.000,9893000.000,10280000.000,10088000.000,10734000.000,10683000.000,11579000.000,11126000.000,11365000.000,11665000.000,11798000.000,10680000.000,10905000.000
CostsAndExpenses,910957000.000,1036412000.000,1052590000.000,1082650000.000,1049325000.000,1117915000.000,1162740000.000,1194800000.000,1166548000.000,1235451000.000,1285121000.000,1320743000.000,1289601000.000,1388637000.000,1429056000.000,1426605000.000,1284960000.000,1366222000.000,1392648000.000,1428122000.000,1360822000.000,1439234000.000,1507682000.000,1526701000.000,1479769000.000,1563300000.000
DeferredIncomeTaxExpenseBenefit,-11834000.000,,,,-11540000.000,,,,4398000.000,,,,-5287000.000,,,,22094000.000,,,,15257000.000,,,,1928000.000,
DepreciationAndAmortization,51357000.000,52551000.000,54404000.000,55631000.000,56120000.000,56227000.000,57773000.000,59046000.000,60730000.000,62283000.000,64291000.000,66076000.000,68967000.000,71726000.000,75416000.000,78387000.000,81378000.000,83661000.000,86201000.000,88373000.000,88352000.000,90364000.000,91001000.000,91793000.000,92189000.000,93050000.000
DirectCommunicationsAndUtilitiesCosts,4870000.000,4418000.000,4501000.000,4391000.000,4497000.000,4202000.000,4467000.000,4279000.000,4819000.000,4637000.000,4881000.000,4805000.000,5358000.000,5155000.000,5107000.000,5191000.000,5644000.000,5213000.000,4967000.000,4764000.000,5219000.000,4840000.000,5004000.000,4910000.000,4996000.000,5603000.000
EarningsPerShareBasic,0.410,0.550,0.580,0.620,0.580,0.690,0.660,0.710,0.620,0.750,0.760,0.790,0.590,0.800,0.870,0.940,0.790,0.890,1.000,1.010,0.890,0.930,0.970,1.050,0.930,0.890
EarningsPerShareDiluted,0.400,0.530,0.570,0.610,0.570,0.670,0.650,0.700,0.610,0.730,0.750,0.780,0.580,0.790,0.870,0.920,0.780,0.880,0.990,1.010,0.880,0.920,0.970,1.040,0.920,0.880
EffectiveIncomeTaxRateContinuingOperations,,,0.385,,0.383,0.383,0.383,,0.383,0.379,0.383,,0.381,0.381,0.381,,0.381,0.381,0.381,,0.380,0.380,0.380,,0.280,0.374
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,320000.000,,,,1060000.000,,,,47000.000,,,,,
FuelCosts,108975000.000,120276000.000,117779000.000,116567000.000,120554000.000,113085000.000,114694000.000,117541000.000,116560000.000,110280000.000,114147000.000,114939000.000,119950000.000,116999000.000,115503000.000,101467000.000,81813000.000,84891000.000,76755000.000,69575000.000,59414000.000,71489000.000,74179000.000,78355000.000,80646000.000,79072000.000
GainLossOnSaleOfPropertyPlantEquipment,-4364000.000,,,,-5709000.000,,,,-1307000.000,,,,2691000.000,,,,804000.000,,,,-30000.000,,,,-1709000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,111535000.000,,109610000.000,130286000.000,126706000.000,138039000.000,118783000.000,141177000.000,144894000.000,148714000.000,110927000.000,150901000.000,165451000.000,177322000.000,148517000.000,167074000.000,186008000.000,188604000.000,161448000.000,169372000.000,176492000.000,188485000.000,142572000.000,156222000.000
IncomeTaxExpenseBenefit,31294000.000,41041000.000,42885000.000,43507000.000,41926000.000,49835000.000,48465000.000,54061000.000,45434000.000,53480000.000,55422000.000,56850000.000,42263000.000,57493000.000,63037000.000,67016000.000,56585000.000,63655000.000,70869000.000,71859000.000,61350000.000,64361000.000,67067000.000,70929000.000,39870000.000,58353000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,,,,,,,,,,,,,,,,,,13600000.000,
IncomeTaxesPaid,1453000.000,,,,1196000.000,,,,2047000.000,,,,3663000.000,,,,1638000.000,,,,3046000.000,,,,2082000.000,
IncreaseDecreaseInAccountsPayable,58754000.000,,,,52061000.000,,,,108246000.000,,,,35038000.000,,,,1742000.000,,,,41168000.000,,,,-26901000.000,
IncreaseDecreaseInAccountsReceivable,-51735000.000,,,,-36227000.000,,,,-63322000.000,,,,66592000.000,,,,-22623000.000,,,,31254000.000,,,,-37855000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,40679000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,-16042000.000,,,,-29254000.000,,,,-20093000.000,,,,-8875000.000,,,,-12589000.000,,,,8785000.000,,,,-2236000.000,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,,,,,,,,,30883000.000,,,,41803000.000,,,,35064000.000,
IncreaseDecreaseInOtherAccruedLiabilities,904000.000,,,,-433000.000,,,,2408000.000,,,,8826000.000,,,,2477000.000,,,,3020000.000,,,,-2910000.000,
