,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-371000.000,,,,,,-396000.000,,-333000.000,,,,-388000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,590000.000,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,590000.000,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,964000.000,1385000.000,2638000.000,1309000.000,3168000.000,5397000.000,2397000.000,2068000.000,5483000.000,1677000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,5028000.000,4833000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,2307000.000,3582000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,-17134000.000,15332000.000,5182000.000,5404000.000,14323000.000,5631000.000,4002000.000,2116000.000,1043000.000,1422000.000,585000.000,969000.000
AmortizationOfMortgageServicingRightsMSRs,,,,,,,23871000.000,,22341000.000,,,,20323000.000,,,
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,,,,,0.109,0.108,0.122,0.106,0.120,,,,0.114,,,
AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,,,,,0.197,0.168,0.091,0.090,0.078,,,,0.103,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,11000.000,-120000.000,,,301000.000,,482000.000,,63000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,11000.000,17000.000,,,301000.000,,482000.000,,65000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,873000.000,3581000.000,,,388000.000,,11781000.000,,14647000.000,,,
