,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,531000.000,,,,506000.000,,,,707000.000,,,,672000.000,,,,515000.000,,,,595000.000,,,,505000.000
AmortizationOfDebtDiscountPremium,,,,,664000.000,,,,667000.000,670000.000,700000.000,703000.000,735000.000,739000.000,772000.000,776000.000,811000.000,815000.000,852000.000,856000.000,894000.000,899000.000,100000.000,0.000,0.000
AmortizationOfFinancingCosts,,,,,,,,,72000.000,73000.000,79000.000,79000.000,87000.000,87000.000,94000.000,95000.000,103000.000,104000.000,112000.000,113000.000,123000.000,123000.000,15000.000,0.000,0.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,739000.000,,,,822000.000,,,,914000.000,,,,1017000.000,,,,0.000
AmortizationOfIntangibleAssets,443000.000,444000.000,445000.000,425000.000,416000.000,416000.000,523000.000,498000.000,616000.000,648000.000,666000.000,662000.000,670000.000,670000.000,567000.000,515000.000,515000.000,515000.000,515000.000,600000.000,595000.000,595000.000,595000.000,535000.000,505000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1021000.000,1164000.000,,810000.000,711000.000,672000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,-23000.000,24000.000,-51000.000,,14000.000,-55000.000,2000.000,,3000.000,24000.000,161000.000,,-1000.000,-5000.000,33000.000,,-6000.000,29000.000,-89000.000,,44000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,75000.000,,,,-396000.000,,,,117000.000,,,,132000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10007000.000,,,,-7669000.000,,,,-19200000.000,,,,-25184000.000,,,,-7749000.000,,,,-6368000.000,,,,14386000.000
ComprehensiveIncomeNetOfTax,,,,,2025000.000,6018000.000,7184000.000,29015000.000,-42000.000,205000.000,817000.000,1768000.000,-853000.000,-4029000.000,-1123000.000,508000.000,2294000.000,6031000.000,6671000.000,2989000.000,14571000.000,8226000.000,9251000.000,4748000.000,8315000.000
