,2012-03-31,2012-06-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AccountsPayable,,11349853.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1372003.000,1297419.000,
AccountsPayableCurrent,10009599.000,2000911.000,12359182.000,12023705.000,12067422.000,12278311.000,10858314.000
AccountsReceivableNet,,8388853.000,,,,,
AccountsReceivableNetCurrent,7782199.000,,4426873.000,,3682133.000,3123581.000,2255592.000
AccruedLiabilitiesCurrent,,,4391847.000,4965709.000,,,
AdditionalPaidInCapital,87104199.000,87158153.000,86827693.000,86982141.000,87464792.000,87640570.000,87919165.000
AllowanceForDoubtfulAccountsReceivableCurrent,1906505.000,1906784.000,449747.000,449747.000,,,
Assets,62113780.000,62868110.000,33752286.000,31933473.000,27097692.000,25798460.000,23674292.000
AssetsCurrent,15813260.000,15273310.000,9034700.000,7638487.000,5978344.000,5145952.000,3629311.000
AssetsHeldForSaleCurrent,,,2086433.000,,,,
AssetsHeldForSaleOtherNoncurrent,2667433.000,2667433.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,2086433.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,438414.000,440697.000,,,,,
BillingsInExcessOfCostCurrent,1532628.000,1988608.000,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,37951.000,37951.000,,,
CapitalLeaseObligationsCurrent,225984.000,255181.000,265771.000,495516.000,204531.000,63091.000,56448.000
CapitalLeaseObligationsNoncurrent,486792.000,472608.000,236816.000,188734.000,126631.000,97086.000,89721.000
Cash,,427975.000,323840.000,133818.000,105693.000,135620.000,129789.000
CashAndCashEquivalentsAtCarryingValue,737160.000,427975.000,,,105693.000,135620.000,129789.000
CommitmentsAndContingencies,,,,,0.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,,,,,
CommonStockSharesAuthorized,22000000.000,22000000.000,,,,,
CommonStockSharesIssued,7478409.000,7478409.000,7663023.000,7913023.000,8996355.000,8996355.000,12844839.000
CommonStockSharesOutstanding,7478409.000,7478409.000,,,,,
CommonStockValue,7478.000,7478.000,,,8996.000,8996.000,
ConvertiblePreferredStockParStatedValuePerShare,,,0.001,,,,
ConvertiblePreferredStockSharesAuthorized,,,3000000.000,,,,
ConvertiblePreferredStockSharesIssued,,,1752823.000,,,,
ConvertiblePreferredStockSharesOutstanding,,,1752823.000,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,17964.000,51511.000,,,46224.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,671521.000,628322.000,,,,,
DeferredRevenue,677107.000,507023.000,,,76660.000,15562.000,0.000
DeferredRevenueCurrent,,,230196.000,137598.000,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,3810755.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,75000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,75000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,122393.000,122393.000,0.000,,,,
DueToRelatedPartiesNoncurrent,842074.000,893245.000,,,,636973.000,
