,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,27381000.000,21551000.000,33000000.000,31536000.000,37203000.000,34037000.000,31181000.000,75814000.000,73249000.000,79987000.000,81793000.000,74542000.000
AccountsReceivableGross,,,,,,349351000.000,,365435000.000,489028000.000,,466620000.000,453714000.000
AccountsReceivableGrossCurrent,237200000.000,214485000.000,269204000.000,276520000.000,311189000.000,,,,,,,
AccountsReceivableNetCurrent,122630000.000,98103000.000,125940000.000,135200000.000,156067000.000,124589000.000,143279000.000,94005000.000,173935000.000,158732000.000,73833000.000,88038000.000
AccruedLiabilitiesCurrent,8277000.000,6056000.000,9604000.000,18806000.000,21983000.000,14337000.000,14986000.000,18422000.000,,47679000.000,,
AccruedLiabilitiesCurrentAndNoncurrent,32148000.000,39824000.000,39614000.000,27989000.000,28468000.000,,,,,,,
AccruedProfessionalFeesCurrent,8604000.000,7296000.000,4150000.000,6645000.000,7237000.000,12000000.000,4395000.000,10809000.000,,,,15143000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,82755000.000,85196000.000,88856000.000,93085000.000,97037000.000,24900000.000,30453000.000,36927000.000,50583000.000,58440000.000,66634000.000,73919000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,-2935000.000,-1189000.000,-2090000.000,-3488000.000,-5700000.000,-8407000.000,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,68000.000,-21000.000,13000.000,48000.000,37000.000,-1910000.000,-799000.000,-1382000.000,-2232000.000,-3648000.000,-5380000.000,0.000
AdditionalPaidInCapital,391664000.000,394468000.000,389166000.000,398085000.000,403883000.000,684157000.000,686577000.000,797519000.000,805325000.000,808647000.000,295476000.000,298028000.000
AllowanceForDoubtfulAccountsReceivable,,,-100000.000,,,2000.000,,291000.000,233000.000,,179000.000,132000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,100000.000,100000.000,-89000.000,,,,,,,
Assets,914759000.000,786089000.000,1231453000.000,1254280000.000,1301716000.000,2717496000.000,2631495000.000,3174813000.000,3029551000.000,3007134000.000,2875935000.000,2860365000.000
AssetsCurrent,651321000.000,527325000.000,523905000.000,522301000.000,587188000.000,443216000.000,465577000.000,573740000.000,565174000.000,653050000.000,520607000.000,523068000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,38542000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,38542000.000,30895000.000,25680000.000,29545000.000,19400000.000,3538000.000,3522000.000,2508000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,17787000.000,17798000.000,15271000.000,13660000.000,15786000.000,2631000.000,2616000.000,2508000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,17806000.000,17751000.000,15260000.000,13679000.000,15814000.000,2646000.000,2624000.000,2517000.000,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,38652000.000,30861000.000,25709000.000,29630000.000,19459000.000,3564000.000,3541000.000,2517000.000,0.000,0.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,2000.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,112000.000,,,,,,,,,,,
BuildingsAndImprovementsGross,28133000.000,28113000.000,28186000.000,29597000.000,29879000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,410000000.000,412753000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,412753000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,193050000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,1352000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,21479000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,1500000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,15086000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,7701000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,8517000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,219703000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsNotAmortizable,,,220800000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,126644000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNetTangibleAssets,,,319694000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,1626000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,2967000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,27642000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,307011000.000,225969000.000,162516000.000,156876000.000,241527000.000,103919000.000,130080000.000,220560000.000,108677000.000,244440000.000,185880000.000,154852000.000
CommitmentsAndContingencies,,,,,0.000,0.000,0.000,0.000,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,4708000.000,,,,,,,4082000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.001,,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,100.000,,100.000,100.000,,100.000,100.000
CommonStockSharesIssued,39655227.000,39662618.000,39677291.000,39919972.000,39989734.000,100.000,,100.000,100.000,,100.000,100.000
CommonStockValue,394000.000,394000.000,397000.000,399000.000,400000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ConstructionInProgressGross,5475000.000,5829000.000,8032000.000,8155000.000,9390000.000,,,,,,,
DebtInstrumentCarryingAmount,,,,,,1548005000.000,,1931678000.000,1929462000.000,,2346148000.000,2341460000.000
DebtInstrumentUnamortizedDiscount,,,,,,8172000.000,,8444000.000,7656000.000,,8885000.000,8450000.000
DeferredTaxAssetsGross,,,88815000.000,,,,,,,,,
DeferredTaxAssetsInventory,,,6527000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,29992000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,30009000.000,31005000.000,55966000.000,50445000.000,45080000.000,49711000.000,55932000.000,62749000.000,56439000.000,66936000.000,68057000.000,65995000.000
DeferredTaxAssetsNetNoncurrent,56395000.000,55451000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,24502000.000,,,,,,,,,
DeferredTaxAssetsOther,,,5044000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,10189000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,1214000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,1486000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,10009000.000,,,,12300000.000,,,19400000.000,,
DeferredTaxLiabilities,,,48814000.000,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,33524000.000,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,25974000.000,26939000.000,26722000.000,325762000.000,288783000.000,334664000.000,283426000.000,247191000.000,233286000.000,223312000.000
DeferredTaxLiabilitiesOther,,,909000.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,14381000.000,,,,,,,,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedAmountOffsetAgainstCollateral,,,,,,0.000,0.000,0.000,0.000,0.000,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnCash,,,,,,0.000,0.000,0.000,0.000,0.000,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedCollateralObligationToReturnSecurities,,,,,,1065000.000,2813000.000,1915000.000,2359000.000,201000.000,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedGross,,,,,,0.000,0.000,0.000,0.000,0.000,,
DerivativeAssetSecuritiesPurchasedUnderAgreementsToResellSecuritiesBorrowedLiability,,,,,,-1065000.000,-2813000.000,-1915000.000,-2359000.000,201000.000,,
DerivativeFairValueOfDerivativeAsset,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,201000.000,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,5700000.000,8407000.000,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,2935000.000,1189000.000,2090000.000,3488000.000,5700000.000,8407000.000,0.000
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedAmountOffsetAgainstCollateral,,,,,,2935000.000,1189000.000,2090000.000,3488000.000,5700000.000,8407000.000,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedAsset,,,,,,-1065000.000,-2813000.000,-1915000.000,-2359000.000,201000.000,0.000,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimCash,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities,,,,,,1065000.000,2813000.000,1915000.000,2359000.000,201000.000,0.000,
DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedGross,,,,,,2935000.000,1189000.000,2090000.000,3488000.000,5700000.000,8407000.000,
