,2011-12-31,2015-12-31
AmortizationOfDebtDiscountPremium,,518085.000
AmortizationOfDeferredCharges,,47362.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-14076.000,-58070.000
Depreciation,,11322.000
DepreciationAndAmortization,,11322.000
EarningsPerShareBasic,,0.000
EarningsPerShareBasicAndDiluted,0.000,
ExtinguishmentOfDebtGainLossIncomeTax,,-496212.000
FairValueAdjustmentOfWarrants,,0.000
FairValueAssumptionsExpectedDividendPayments,,0.000
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,,0.000
GainLossOnForeignCurrencyFairValueHedgeDerivatives,,606898.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,700.000
GainLossOnPriceRiskDerivativesNet,,-606898.000
GainsLossesOnExtinguishmentOfDebt,,496212.000
GeneralAndAdministrativeExpense,,1249667.000
IncomeLossFromContinuingOperations,-37634.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,
IncomeTaxesPaidNet,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-8421.000,61307.000
IncreaseDecreaseInAccountsPayableRelatedParties,210.000,
IncreaseDecreaseInAccountsReceivable,,0.000
IncreaseDecreaseInPrepaidExpense,,-4558.000
InterestExpense,,601243.000
InterestPaid,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,40917.000
NetCashProvidedByUsedInFinancingActivities,31769.000,385000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,31769.000,385000.000
NetCashProvidedByUsedInInvestingActivities,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000
NetCashProvidedByUsedInOperatingActivities,-45845.000,-443070.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-45845.000,-443070.000
NetIncomeLoss,-37634.000,-881195.000
OperatingExpenses,,1413460.000
OperatingIncomeLoss,-37634.000,-1383062.000
OtherGeneralAndAdministrativeExpense,37634.000,
OtherNoncashIncomeExpense,,501867.000
PaymentsOfFinancingCosts,,-57000.000
ProceedsFromConstructionLoansPayable,,0.000
ProceedsFromIssuanceOrSaleOfEquity,,0.000
ProceedsFromNotesPayable,31769.000,442000.000
ProceedsFromSaleOfOtherAssetsInvestingActivities,,0.000
ProfitLoss,,-881195.000
ResearchAndDevelopmentExpense,,152471.000
Revenues,0.000,30398.000
SalesRevenueNet,0.000,30398.000
ShareBasedCompensation,,866100.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,2.680
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,2.650
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.005
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.001
StockOptionPlanExpense,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,198573462.000
