,2011-06-26,2011-09-25,2012-03-25,2012-06-24,2012-09-23,2012-12-23,2013-03-24,2013-06-23,2013-09-22,2013-12-22,2014-03-23,2014-06-22,2014-09-21,2014-12-21,2015-03-22
AccretionExpense,,,2710000.000,,,,171000.000,,,,290000.000,,,,296000.000
AllocatedShareBasedCompensationExpense,,,,,,,1601000.000,5000.000,730000.000,559000.000,,,,,446000.000
AmortizationOfFinancingCosts,,,770000.000,,,,752000.000,,,,846000.000,,,,846000.000
AmortizationOfIntangibleAssets,,,5062000.000,,,,3459000.000,,,,2176000.000,,,,1063000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2000.000,,,,,,,,,,,
AssetImpairmentCharges,2818000.000,2203000.000,,257000.000,,,,18000.000,2619000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3719000.000,,,,-16669000.000,,,,-3757000.000,,,,1843000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,-5369000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,15784000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-13940000.000,,,,-752000.000,,,,-102000.000,,,,-4863000.000
ComprehensiveIncomeNetOfTax,,,-32041000.000,-45606000.000,580000.000,-20886000.000,-20192000.000,-1345000.000,4051000.000,-12237000.000,-26169000.000,-1526000.000,9568000.000,-83090000.000,-23663000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,,280866000.000,233801000.000,236894000.000,233528000.000,228355000.000,212608000.000,215015000.000,220059000.000,218438000.000,226554000.000,230612000.000,228627000.000,214523000.000,151521000.000
CostsAndExpenses,303183000.000,435398000.000,269418000.000,269932000.000,266382000.000,263738000.000,248786000.000,243808000.000,255745000.000,253594000.000,260503000.000,264950000.000,259157000.000,314146000.000,179397000.000
DeferredIncomeTaxExpenseBenefit,,,297000.000,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,100000.000,100000.000,,100000.000,100000.000,100000.000,500000.000,,,,,
Depreciation,,,5339000.000,,,,6112000.000,,,,6276000.000,,,,5016000.000
DepreciationAndAmortization,11280000.000,10869000.000,10401000.000,10397000.000,9319000.000,8657000.000,9571000.000,9580000.000,9216000.000,8483000.000,8452000.000,8589000.000,7190000.000,7204000.000,6079000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,0.000,,
EarningsPerShareBasic,,,,-2.300,0.060,,,,0.110,,,,0.230,,
