,2011-10-31
AmortizationOfIntangibleAssets,190000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1766000.000
CostOfRevenue,2002000.000
CostOfServicesMaintenanceCosts,1475000.000
DeferredIncomeTaxExpenseBenefit,0.000
DepreciationDepletionAndAmortization,394000.000
EarningsPerShareBasic,0.230
EarningsPerShareDiluted,0.230
EffectOfExchangeRateOnCashAndCashEquivalents,-28000.000
GeneralAndAdministrativeExpense,3810000.000
GrossProfit,14270000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,984000.000
IncomeTaxExpenseBenefit,282000.000
IncomeTaxesPaidNet,393000.000
IncreaseDecreaseInAccountsPayable,-13000.000
IncreaseDecreaseInAccountsReceivable,-1014000.000
IncreaseDecreaseInAccruedLiabilities,-207000.000
IncreaseDecreaseInDeferredRevenue,-386000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,90000.000
LicenseCosts,252000.000
LicensesRevenue,8896000.000
MaintenanceRevenue,7201000.000
NetCashProvidedByUsedInFinancingActivities,-3588000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3588000.000
NetCashProvidedByUsedInInvestingActivities,-775000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-775000.000
NetCashProvidedByUsedInOperatingActivities,2625000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2625000.000
NetIncomeLoss,702000.000
OperatingExpenses,13324000.000
OperatingIncomeLoss,946000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-12000.000
OtherNonoperatingIncomeExpense,38000.000
PaymentsForRepurchaseOfCommonStock,3796000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000
PaymentsToAcquireEquipmentOnLease,0.000
PaymentsToAcquirePropertyPlantAndEquipment,775000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,208000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,0.000
ProceedsFromStockOptionsExercised,32000.000
ProvisionForDoubtfulAccounts,7000.000
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,3921000.000
RestructuringCharges,25000.000
RestructuringCostsAndAssetImpairmentCharges,25000.000
Revenues,16272000.000
SalesRevenueNet,16272000.000
SellingAndMarketingExpense,5568000.000
ShareBasedCompensation,989000.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,176000.000
StockRepurchasedAndRetiredDuringPeriodValue,-3796000.000
TechnologyServicesCosts,85000.000
TechnologyServicesRevenue,175000.000
WeightedAverageNumberOfDilutedSharesOutstanding,3083000.000
WeightedAverageNumberOfSharesOutstandingBasic,3078000.000
