,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,677272.000,1271405.000,1575614.000,1452076.000,1436350.000,,,,,,
AccountsPayableCurrent,,,,,,1996971.000,1564406.000,1135052.000,820748.000,1054946.000,1089176.000
AccountsReceivableNetCurrent,333156.000,704905.000,775669.000,458914.000,605876.000,743239.000,1645429.000,1807783.000,1862250.000,1021733.000,1189132.000
AccruedLiabilitiesCurrent,,,,,,375529.000,288424.000,107093.000,255539.000,299997.000,161542.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1098438.000,1500305.000,1962538.000,2454614.000,2566172.000,2969302.000
AdditionalPaidInCapital,1588395.000,21420975.000,21553194.000,21710338.000,22066847.000,35267376.000,35465555.000,36089128.000,36345365.000,36398588.000,36609876.000
AllowanceForDoubtfulAccountsReceivable,70081.000,81032.000,81879.000,85377.000,85376.000,142661.000,142661.000,131830.000,131830.000,131830.000,131830.000
Assets,9775567.000,28559028.000,26526558.000,24036127.000,22485182.000,33362328.000,28671619.000,25256690.000,22125576.000,17054861.000,16473138.000
AssetsCurrent,5512256.000,23403031.000,19486498.000,14535336.000,11588850.000,19025143.000,13633845.000,9515530.000,7413150.000,5696656.000,5792555.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,,,104936.000,107555.000,117301.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,329000.000,1070500.000,1531041.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,525000.000,1346766.000,1539321.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,2373925.000,20796783.000,17082930.000,12579991.000,9522013.000,16792850.000,10367496.000,6118763.000,3386498.000,3009864.000,2676607.000
CashEquivalentsAtCarryingValue,,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,8.125,8.130,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,90000.000,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,90000.000,,,,,,,,
CommitmentsAndContingencies,,,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,5365055.000,10196502.000,10265019.000,10333534.000,10402047.000,13070180.000,13118336.000,13262016.000,13266775.000,13317393.000,13371535.000
CommonStockSharesOutstanding,4831055.000,9662502.000,9731019.000,9799534.000,9868047.000,12536180.000,12584336.000,12728016.000,12719399.000,13020889.000,13075031.000
CommonStockValue,5365.000,10197.000,10265.000,10333.000,10402.000,13070.000,13118.000,13262.000,13266.000,13317.000,13371.000
ConstructionInProgressGross,,,,,,1909476.000,556652.000,258781.000,203531.000,231281.000,98266.000
ConvertiblePreferredStockSharesIssuedUponConversion,,53.400,53.400,,,53.400,,,,,
DeferredFinanceCostsCurrentNet,511921.000,,,,,,,,,,
DeferredRentCreditCurrent,72417.000,93398.000,98053.000,98053.000,101498.000,334560.000,279251.000,277041.000,239018.000,215450.000,148564.000
DeferredRentCreditNoncurrent,471146.000,451766.000,432317.000,410755.000,488746.000,457290.000,1140780.000,1391965.000,1465562.000,1400790.000,907723.000
DeferredRevenue,,,,,,,,224750.000,224750.000,224750.000,
DeferredRevenueCurrent,2704250.000,2044500.000,2008106.000,2080787.000,2275035.000,2579423.000,2714134.000,2599896.000,3118867.000,3077430.000,2866880.000
DeferredRevenueNoncurrent,6754750.000,7915918.000,7037500.000,5734709.000,4820259.000,4369702.000,3799867.000,3499387.000,2767493.000,2231712.000,2695729.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,87000.000,,,,,
DeferredTaxAssetsGrossCurrent,,725500.000,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,1537900.000,,,,5574400.000,,,,11496400.000,
DeferredTaxAssetsLiabilitiesNetCurrent,701200.000,208800.000,208800.000,208800.000,61000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,1265700.000,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,14200.000,,,,14000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,516700.000,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,1537900.000,,,,5574400.000,,,,11617100.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,120700.000,156920.000
DepositsAssetsNoncurrent,77650.000,585150.000,86051.000,118073.000,203244.000,638710.000,642049.000,626073.000,729789.000,707889.000,667021.000
EmployeeRelatedLiabilitiesCurrent,316529.000,617944.000,627467.000,874825.000,1397215.000,1493375.000,663442.000,538688.000,414290.000,750421.000,397095.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,201909.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,348202.000,300716.000,613406.000,854051.000,1055308.000,,727979.000,,
FinancialInstrumentsOwnedAtFairValue,,0.000,,,,0.000,,,,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,36667.000,125614.000,289807.000,476161.000,649837.000,824719.000,1028223.000,1197078.000,1371934.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,263390.000,569126.000,650853.000,358559.000,426773.000,512100.000,502534.000,145906.000,145906.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,660596.000,,,,578881.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,183443.000,212733.000,129101.000,,521027.000,373709.000,195671.000,,404025.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,127750.000,259164.000,325000.000,351006.000,385113.000,422981.000,418685.000,348034.000,348034.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,127750.000,259164.000,325000.000,351006.000,385113.000,422981.000,418685.000,413256.000,413256.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,141000.000,295485.000,368634.000,351006.000,385113.000,438542.000,445018.000,413256.000,413256.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,241250.000,425464.000,518896.000,470096.000,504203.000,556919.000,592185.000,439589.000,439589.000
FiniteLivedIntangibleAssetsGross,,,1121250.000,2146750.000,2607291.000,3018430.000,3257179.000,3551951.000,3601001.000,3536000.000,3536000.000
FiniteLivedIntangibleAssetsNet,,153000.000,1084583.000,2021136.000,2317484.000,2542269.000,2607342.000,2727232.000,2572778.000,2338922.000,2164066.000
Goodwill,,677204.000,1821040.000,2747668.000,2948363.000,2466937.000,2466937.000,2945263.000,2805331.000,2750338.000,2750338.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,91700.000,,,,26800.000,
IncomeTaxesReceivable,320290.000,395814.000,395814.000,292730.000,449803.000,70981.000,38960.000,38814.000,38814.000,42014.000,3054.000
IntangibleAssetsNetExcludingGoodwill,,153000.000,1084583.000,2021136.000,2317484.000,2542269.000,2607342.000,2727232.000,2572778.000,2338922.000,2164066.000
IntangibleAssetsNetIncludingGoodwill,,,2905623.000,4768804.000,5265847.000,5009206.000,5074279.000,5672495.000,,,
Liabilities,11418400.000,12931675.000,12670641.000,11878868.000,11628069.000,12683022.000,11319220.000,10541955.000,9864883.000,10129448.000,10983447.000
LiabilitiesAndStockholdersEquity,9775567.000,28559028.000,26526558.000,24036127.000,22485182.000,33362328.000,28671619.000,25256690.000,22125576.000,17054861.000,16473138.000
