,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,7836936.000,5398000.000,6845000.000,10220000.000,13162000.000,5583000.000,7231000.000,8101000.000,6662000.000
AccountsReceivableNetCurrent,12290863.000,12058000.000,12972000.000,15937000.000,13119000.000,10951000.000,8847000.000,12161000.000,12345000.000
AccruedIncomeTaxesCurrent,23119.000,50000.000,,18000.000,,,,,
AccruedLiabilitiesCurrent,710368.000,889000.000,1213000.000,966000.000,1532000.000,1280000.000,386000.000,681000.000,875000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2826199.000,2982000.000,3128000.000,3203000.000,3097000.000,3158000.000,3173000.000,2467000.000,2513000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-106340.000,-77000.000,-48000.000,-20000.000,,,,,
AdditionalPaidInCapitalCommonStock,16089929.000,16098000.000,16339000.000,16342000.000,16345000.000,16347000.000,16390000.000,16393000.000,16396000.000
AllowanceForDoubtfulAccountsReceivableCurrent,642801.000,690000.000,384000.000,409000.000,339000.000,343000.000,324000.000,137000.000,403000.000
Assets,48789105.000,39952000.000,44075000.000,48528000.000,58571000.000,51519000.000,47047000.000,50140000.000,48112000.000
AssetsCurrent,45419900.000,36301000.000,40990000.000,45533000.000,55792000.000,48767000.000,44087000.000,46037000.000,44065000.000
AssetsNoncurrent,,2647000.000,2227000.000,,,2226000.000,2492000.000,2370000.000,2333000.000
CashAndCashEquivalentsAtCarryingValue,311922.000,362000.000,283000.000,356000.000,302000.000,987000.000,2069000.000,980000.000,1001000.000
CashFDICInsuredAmount,,,,,,,250000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000
CommonStockSharesOutstanding,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000,5020000.000
CommonStockValue,50200.000,50000.000,50000.000,,,,,,
CommonStockValueOutstanding,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
DeferredRentCreditCurrent,8759.000,,14000.000,,,,,,313000.000
