,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-204088.000,-23751.000,-42117.000,576000.000
AssetImpairmentCharges,,0.000,0.000,,
AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-492223.000,-941481.000,-1014412.000,-1204751.000,-279744.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,0.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,0.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,0.000,,
ComprehensiveIncomeNetOfTax,28671.000,-627421.000,-913290.000,-1043647.000,-856771.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-251578.000,-107872.000,-74583.000,-126143.000,6426.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-222907.000,-735293.000,-987873.000,-1169790.000,-850345.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,287000.000,322000.000,361000.000,288000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000
Depreciation,-4475.000,609.000,537.000,565.000,110.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,0.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,586518.000,0.000,0.000,,
DiscontinuedOperationIntercompanyAmountsWithDiscontinuedOperationBeforeDisposalTransactionCosts,,0.000,,,
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,,0.000,,,
EarningsPerShareBasic,0.010,-0.020,-0.020,-0.020,-0.020
EarningsPerShareDiluted,0.010,-0.020,-0.020,-0.020,-0.020
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,68718.000,154888.000,4046.000,-31504.000,-24771.000
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,0.000,0.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.321,-0.324,-0.319,-0.346
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.029,-0.026,-0.031,-0.004
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.000,0.000,0.000,0.000
ExplorationAndProductionCosts,3000.000,0.000,0.000,,
FairValueOfAssetsAcquired,,0.000,0.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,287000.000,322000.000,361000.000,288000.000
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss,,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-287868.000,-892281.000,-994294.000,-1131130.000,-830973.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-287868.000,-892281.000,-994294.000,,
IncomeLossFromContinuingOperationsPerBasicShare,0.000,-0.020,-0.020,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.000,-0.020,-0.020,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.010,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.010,0.000,0.000,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-287000.000,-322000.000,-361000.000,-288000.000
IncomeTaxesPaid,0.000,,0.000,0.000,0.000
IncreaseDecreaseInAccountsAndOtherReceivables,-5621.000,-7986.000,5756.000,-28526.000,-10656.000
IncreaseDecreaseInAccountsPayable,326275.000,-2946.000,-930.000,-20596.000,47958.000
IncreaseDecreaseInAccruedLiabilities,15590.000,0.000,0.000,,
IncreaseDecreaseInDeferredCharges,,,,,666511.000
IncreaseDecreaseInDeferredRevenue,,,,,981286.000
IncreaseDecreaseInOperatingCapital,-262230.000,,,,
IncreaseDecreaseInOtherOperatingAssets,-16521.000,22224.000,31391.000,52773.000,40693.000
IncreaseDecreaseInOtherOperatingLiabilities,6153.000,2612.000,-422.000,3376.000,8057.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-23145.000,-31448.000,-14211.000,1215.000,2863.000
InterestPaid,0.000,0.000,0.000,0.000,0.000
InvestmentIncomeInterest,,6809.000,5064.000,3401.000,942.000
LeaseAndRentalExpense,,77265.000,37314.000,60413.000,64718.000
NetCashProvidedByUsedInDiscontinuedOperations,,0.000,0.000,,
