,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28
AccountsPayableTradeCurrent,4159000.000,4118000.000,2640000.000,1994000.000,2472000.000,2593000.000,2916000.000,2521000.000,2819000.000,3078000.000,3801000.000
AccountsReceivableGross,,,,,,,,7671000.000,,,
AccountsReceivableNet,,,,,,,,7335000.000,,,
AccountsReceivableNetCurrent,8976000.000,9424000.000,6441000.000,8021000.000,7754000.000,8275000.000,5743000.000,7335000.000,7688000.000,7708000.000,7807000.000
AccruedIncomeTaxesCurrent,325000.000,2000.000,134000.000,23000.000,234000.000,137000.000,90000.000,165000.000,241000.000,437000.000,690000.000
AccruedIncomeTaxesNoncurrent,5079000.000,5156000.000,4943000.000,4161000.000,4148000.000,4192000.000,3702000.000,3535000.000,2626000.000,2681000.000,2684000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,41430000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1345000.000,-1545000.000,-1456000.000,-1345000.000,-1081000.000,-791000.000,-808000.000,-564000.000,-348000.000,-93000.000,18000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,336000.000,,,
AssetRetirementObligation,,,,,,,,622000.000,,,
Assets,219602000.000,211373000.000,207399000.000,207640000.000,210030000.000,205940000.000,193877000.000,196778000.000,200465000.000,203119000.000,207375000.000
AssetsCurrent,180319000.000,172460000.000,170769000.000,170803000.000,185827000.000,181984000.000,169852000.000,172198000.000,188350000.000,193148000.000,197017000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,15300000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,58873000.000,,,45190000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,13600000.000,,,13800000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,13600000.000,13700000.000,13500000.000,13800000.000,1900000.000,2100000.000,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,1670000.000,1224000.000,1250000.000,874000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1700000.000,1600000.000,1550000.000,1250000.000,200000.000,,
AvailableForSaleSecuritiesNoncurrent,,,,,13600000.000,,,,,,
Cash,,,,,5410000.000,,,2938000.000,,,
