,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,160785000.000,152031000.000,183896000.000,198108000.000,210831000.000,250054000.000,309156000.000,285466000.000,300496000.000,327643000.000,383503000.000,368696000.000,384570000.000,387110000.000,424608000.000,,,,513954000.000,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,122363000.000,153541000.000,153817000.000,176252000.000,138613000.000,215191000.000,196174000.000,233336000.000,197363000.000,282650000.000,258371000.000,245055000.000,236239000.000,272470000.000,251313000.000,261888000.000,271926000.000,291213000.000,322505000.000,245987000.000
AccountsPayableCurrent,3685000.000,2970000.000,8872000.000,4941000.000,7302000.000,6207000.000,10086000.000,9208000.000,9775000.000,14412000.000,13989000.000,8303000.000,9751000.000,18814000.000,12248000.000,7346000.000,17844000.000,6683000.000,251313000.000,,,,322505000.000,
AccountsReceivableNetCurrent,118614000.000,114771000.000,132915000.000,136242000.000,159842000.000,151517000.000,183480000.000,196898000.000,210802000.000,250054000.000,308974000.000,285260000.000,300272000.000,327618000.000,383503000.000,368696000.000,384570000.000,387110000.000,424608000.000,417060000.000,489884000.000,519662000.000,513954000.000,510079000.000
AccruedIncomeTaxesCurrent,3799000.000,4985000.000,,10016000.000,9963000.000,6953000.000,9939000.000,8636000.000,2456000.000,1686000.000,2504000.000,19118000.000,19499000.000,10002000.000,,26431000.000,18691000.000,3295000.000,,9031000.000,8566000.000,,23491000.000,56004000.000
AccruedLiabilitiesCurrent,70518000.000,88318000.000,79698000.000,101739000.000,115061000.000,147334000.000,143731000.000,167044000.000,128838000.000,200779000.000,182185000.000,225033000.000,187612000.000,263836000.000,246123000.000,237709000.000,218395000.000,265787000.000,251313000.000,,,,322505000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,389153000.000,,,,441561000.000,,,,520517000.000,,,,587344000.000,,,,685159000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3833000.000,-3792000.000,-4848000.000,-4744000.000,-4659000.000,-4602000.000,-4993000.000,-5032000.000,-5071000.000,-5109000.000,-2553000.000,-2514000.000,-1869000.000,-2693000.000,-6455000.000,-6371000.000,-6287000.000,-6277000.000,-834000.000,-834000.000,-834000.000,-834000.000,-807000.000,-807000.000
AdditionalPaidInCapitalCommonStock,617191000.000,617584000.000,617375000.000,620855000.000,621556000.000,622133000.000,600928000.000,608235000.000,1088639000.000,1097098000.000,1094918000.000,1018869000.000,1021460000.000,1001947000.000,979202000.000,979914000.000,981607000.000,961709000.000,962726000.000,973663000.000,964818000.000,876895000.000,843691000.000,1343793000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3017000.000,2918000.000,3008000.000,2805000.000,3332000.000,3187000.000,3091000.000,2894000.000,3245000.000,3068000.000,3379000.000,3016000.000,3208000.000,3422000.000,4246000.000,4387000.000,4500000.000,4575000.000,4495000.000,3858000.000,4357000.000,2838000.000,2124000.000,2434000.000
Assets,1497298000.000,1563850000.000,1571417000.000,1771245000.000,2160241000.000,2245536000.000,2729697000.000,2734528000.000,3343393000.000,3617673000.000,4147472000.000,4110113000.000,4181962000.000,5294256000.000,5452172000.000,5417479000.000,5380981000.000,5480447000.000,5432315000.000,5747198000.000,5779677000.000,5866188000.000,5963168000.000,6317323000.000
AssetsCurrent,246584000.000,245645000.000,209717000.000,222264000.000,230368000.000,289158000.000,304448000.000,292932000.000,806921000.000,587582000.000,697871000.000,785755000.000,763005000.000,573276000.000,526165000.000,533777000.000,543799000.000,672249000.000,701763000.000,682532000.000,678019000.000,790090000.000,905088000.000,1440810000.000
AssetsHeldForSaleCurrent,37870000.000,,,,,14605000.000,30357000.000,15714000.000,,5900000.000,,97909000.000,,,6504000.000,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,,,,,,,,,40848000.000,8817000.000,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,11798000.000,,4744000.000,1036000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,0.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,1100000.000,1200000.000,,,,3500000.000,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,33280000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,,,,19369000.000,
CashAndCashEquivalentsAtCarryingValue,50531000.000,61367000.000,12967000.000,26802000.000,31078000.000,44625000.000,22865000.000,25825000.000,550812000.000,228994000.000,280104000.000,317811000.000,395546000.000,99350000.000,17682000.000,57843000.000,64579000.000,119389000.000,149972000.000,141524000.000,103727000.000,104545000.000,259984000.000,815700000.000
CommonStockValue,,,,,812000.000,812000.000,812000.000,817000.000,997000.000,,,,,,,,,,,,,,,
ContractualObligation,,,,,,,104356000.000,,,,125614000.000,,,,165527000.000,,,,165181000.000,,,,163538000.000,
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,,4968000.000,,,,2293000.000,,,,,
ContractualObligationDueInFifthYear,,,,,,,,,,,3559000.000,,,,7838000.000,,,,7562000.000,,,,6765000.000,
ContractualObligationDueInFourthYear,,,,,,,199000.000,,,,5626000.000,,,,10341000.000,,,,9850000.000,,,,10924000.000,
