,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,9965.000,,,13058.000,654.000,4154.000,39960.000,53353.000,74038.000,90539.000,96784.000,135797.000,152463.000,174177.000,189364.000,194033.000,207600.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,7500.000,30000.000,56500.000,91500.000,97500.000,120000.000,142500.000,165000.000,187500.000,210000.000
AdditionalPaidInCapital,19875.000,19875.000,57851.000,57851.000,57061.000,47856.000,,120931.000,120931.000,120931.000,120931.000,120931.000,120931.000,120931.000,120931.000,120931.000,120931.000
AdvancesOnInventoryPurchases,,,,,,,,,,,,,,,2000.000,,
Assets,20000.000,6878.000,34676.000,33173.000,9798.000,,1560.000,266391.000,261487.000,256593.000,251707.000,246821.000,241935.000,237049.000,234163.000,227224.000,222338.000
AssetsCurrent,,,,,,,,1498.000,1438.000,1388.000,1346.000,1304.000,1262.000,1220.000,3178.000,1136.000,1094.000
AssetsOrLiabilitiesFromTransfersOfFinancialAssetsHavingNoReasonableEstimateOfFairValueCarryingAmount,,6878.000,,,,,,,,,,,,,,,
Cash,20000.000,6878.000,33176.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,20000.000,6878.000,33176.000,32584.000,9209.000,,1560.000,1498.000,1438.000,1388.000,1346.000,1304.000,1262.000,1220.000,1178.000,1136.000,1094.000
CashFDICInsuredAmount,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,1250000.000,1250000.000,1487500.000,1487500.000,9394609.000,9394609.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000
CommonStockSharesOutstanding,1250000.000,1250000.000,1487500.000,1487500.000,9394609.000,9394609.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000,32350003.000
CommonStockValue,125.000,125.000,149.000,149.000,939.000,939.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000,3235.000
DeferredTaxAssetsGross,,,,,,,,77072.000,16350.000,32635.000,54247.000,74794.000,17188.000,187754.000,202909.000,218378.000,14516.000
DeferredTaxAssetsNet,,,0.000,0.000,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,1584.000,2057.000,3587.000,5772.000,7418.000,8872.000,,,,,,,,,,642289.000,42693.000
DeferredTaxAssetsValuationAllowance,-1584.000,-2057.000,3587.000,5772.000,7418.000,8872.000,,77072.000,16350.000,32635.000,54247.000,74794.000,17188.000,187754.000,202909.000,218378.000,14516.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10558.000,13715.000,23917.000,38478.000,49449.000,59143.000,,,,,,,,,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,279661.000,279661.000,279661.000,279661.000,279661.000,,,,279661.000,
DueToRelatedPartiesCurrent,-593.000,-593.000,-593.000,,593.000,6194.000,7868.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,7500.000,,,,97500.000,,,,90000.000,
FairValueEstimateNotPracticableCashAndCashEquivalents,,6878.000,33176.000,32584.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,15023.000,19867.000,24711.000,29555.000,34399.000,39243.000,44087.000,48931.000,53828.000,58672.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,168013.000,168013.000,168013.000,168013.000,148637.000,187880.000,148637.000,148637.000,129208.000,129208.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,19376.000,,,,19376.000,19376.000,19376.000,19376.000,19376.000,14532.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,14532.000,9688.000,4844.000,,14532.000,9688.000,4844.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,19376.000,19376.000,19376.000,19376.000,19376.000,,,,19376.000,19376.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000,19376.000
FiniteLivedIntangibleAssetsGross,,,,,,,,279916.000,279916.000,279916.000,279916.000,279916.000,279916.000,279916.000,279916.000,279916.000,279916.000
FiniteLivedIntangibleAssetsNet,,,,,,,,264893.000,260049.000,255205.000,250361.000,245517.000,240673.000,235829.000,230985.000,226088.000,221244.000
ForeignCurrencyExchangeRateTranslation1,,,,,,,,,,,,,0.826,,,,0.935
IntangibleAssetsNetExcludingGoodwill,,,,,,,,264893.000,260049.000,255205.000,250361.000,245517.000,240673.000,235829.000,230985.000,226088.000,221244.000
