,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrentAndNoncurrent,,68599.000,266290.000,189167.000,170738.000,283265.000,194183.000,602641.000,600213.000,695819.000,1131980.000,1729742.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,112571.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,41862.000,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,1500000.000,5300000.000,
AdditionalPaidInCapital,,1692580.000,3616664.000,4833432.000,4964101.000,6110988.000,7224705.000,9218328.000,10993410.000,15914451.000,21564963.000,23680163.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,608000.000,608000.000,608000.000,608000.000
Assets,1656.000,1246264.000,24893505.000,25002885.000,26966690.000,27942347.000,28618849.000,44477825.000,45841966.000,57866453.000,61871960.000,63180026.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,787554.000,,,,,,
BelowMarketLeaseNet,,,,,,787554.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,1400000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,22541625.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationBuildings,,,15122135.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxAssetsNoncurrent,,,1295828.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,1812800.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,4310862.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,291625.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherLiabilities,,,291625.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,22541625.000,24541625.000,25044506.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,291625.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,1812800.000,1812800.000,2380013.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,4310862.000,4710862.000,4870933.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,291625.000,291625.000,787554.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,71284.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,1250000.000,1500000.000,1940000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,141429.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,256876.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,244373.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,232479.000,,,,,,,,,
