,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,5616681.000,5817401.000,3499512.000,3524291.000,3919265.000,3983232.000,2962421.000,5864550.000,6563299.000,5372828.000,4271785.000,5084804.000,5237872.000,5797286.000,4413094.000,4921225.000,6245598.000,5433441.000,5652257.000,6592890.000,6270559.000,5712367.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,,,,,,630000.000,670000.000,630000.000,905000.000,700000.000,1975000.000,1950000.000,750000.000
AccountsReceivableNetCurrent,8831716.000,8724984.000,5296113.000,4903137.000,4934915.000,4875399.000,4267766.000,6661158.000,6572856.000,6048062.000,5766010.000,6435435.000,7415524.000,8006416.000,10118816.000,11450995.000,12651433.000,12490589.000,9555725.000,12682745.000,12083455.000,11597221.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,13500.000,40829.000,67160.000,93474.000,128493.000,163325.000,198363.000,236543.000
AdditionalPaidInCapital,12187668.000,10200752.000,11179746.000,11179746.000,11179746.000,11179746.000,11631644.000,12760098.000,14175648.000,20036082.000,24539533.000,25287750.000,28828239.000,28828239.000,33231980.000,33257803.000,33452453.000,33452452.000,35194180.000,35201076.000,34822979.000,34822979.000
AllowanceForDoubtfulAccountsReceivableCurrent,286061.000,339008.000,498535.000,599232.000,435295.000,568287.000,603442.000,719753.000,782966.000,844092.000,808497.000,806725.000,806725.000,801725.000,810000.000,866365.000,866365.000,700000.000,550000.000,550000.000,550000.000,550000.000
Assets,29045410.000,28092410.000,24429853.000,22719092.000,21883888.000,21021048.000,17909432.000,30994629.000,29393618.000,28537785.000,27168601.000,26632174.000,29542011.000,29932819.000,32461924.000,34590196.000,36777283.000,36227270.000,37153898.000,41517219.000,38882865.000,47057986.000
AssetsCurrent,9067523.000,8828512.000,6790460.000,6201353.000,6396640.000,5345973.000,5554443.000,8024508.000,7377520.000,6674087.000,7129023.000,7521779.000,8330135.000,9660212.000,12638162.000,12018947.000,13674442.000,12948214.000,10045693.000,14650672.000,12571591.000,14638037.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,,2900000.000,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,,,,3368750.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,1550000.000,,,,,,,,,,,,,,
