,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AccountsPayableCurrent,260.000,0.000,0.000,0.000
AdditionalPaidInCapitalCommonStock,0.000,18900.000,18900.000,30600.000
Assets,4335.000,5466.000,3102.000,31.000
AssetsCurrent,4335.000,5466.000,3102.000,31.000
Cash,,,,31.000
CashAndCashEquivalentsAtCarryingValue,4335.000,5466.000,3102.000,
CommonStockParOrStatedValuePerShare,,,,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,6000000.000,8100000.000,8100000.000,8100000.000
CommonStockSharesOutstanding,6000000.000,8100000.000,8100000.000,8100000.000
CommonStockValue,6000.000,8100.000,8100.000,8100.000
DueToRelatedPartiesCurrent,,,,0.000
Liabilities,11760.000,11500.000,11500.000,0.000
LiabilitiesAndStockholdersEquity,4335.000,5466.000,3102.000,31.000
LiabilitiesCurrent,11760.000,11500.000,11500.000,
LoansPayableCurrent,11500.000,11500.000,11500.000,
RetainedEarningsAccumulatedDeficit,-13425.000,-33034.000,-35398.000,-38669.000
StockholdersEquity,,,,31.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7425.000,-6034.000,-8398.000,31.000
