,2011-07-03,2011-10-02,2012-04-01,2012-07-01,2012-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,501000.000,,
AmortizationOfFinancingCosts,,,6000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,100000.000,100000.000
CapitalExpendituresIncurredButNotYetPaid,,,336000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1946000.000,,
ComprehensiveIncomeNetOfTax,,,928000.000,2693000.000,1743000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,38000.000,93000.000,113000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,966000.000,2786000.000,1856000.000
CostOfGoodsAndServicesSold,37923000.000,41941000.000,42053000.000,39809000.000,37210000.000
DeferredIncomeTaxExpenseBenefit,,,598000.000,,
DepreciationAndAmortization,2768000.000,2669000.000,2505000.000,2467000.000,2547000.000
DepreciationDepletionAndAmortization,,,3032000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,0.000
EarningsPerShareBasic,0.220,0.090,0.060,0.140,0.090
EarningsPerShareDiluted,0.210,0.090,0.060,0.130,0.080
GeneralAndAdministrativeExpense,8142000.000,7763000.000,7275000.000,7572000.000,8161000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4575000.000,2708000.000,2106000.000,4882000.000,2760000.000
IncomeTaxExpenseBenefit,47000.000,803000.000,827000.000,2030000.000,925000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-4120000.000,,
IncreaseDecreaseInAccountsPayable,,,-331000.000,,
IncreaseDecreaseInDeferredRevenue,,,-2062000.000,,
IncreaseDecreaseInInventories,,,5511000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,39000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-2065000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,567000.000,527000.000
InterestExpense,58000.000,70000.000,21000.000,20000.000,20000.000
InvestmentIncomeInterest,7000.000,3000.000,12000.000,12000.000,11000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,65000.000,,
NetCashProvidedByUsedInFinancingActivities,,,398000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,398000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1690000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1690000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-654000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-654000.000,,
NetIncomeLoss,4425000.000,1787000.000,1241000.000,2759000.000,1722000.000
NetIncomeLossAttributableToNoncontrollingInterest,103000.000,118000.000,38000.000,93000.000,113000.000
OperatingIncomeLoss,4626000.000,2775000.000,2115000.000,4890000.000,2769000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,-313000.000,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,-66000.000,21000.000
OtherNoncashIncomeExpense,,,182000.000,,
OtherSalesRevenueNet,20238000.000,22744000.000,20804000.000,19117000.000,16210000.000
PaymentsOfDividendsMinorityInterest,,,65000.000,,
PaymentsToAcquireProductiveAssets,,,,2520000.000,4254000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1890000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,200000.000,,
ProceedsFromStockOptionsExercised,,,463000.000,,
ProfitLoss,4528000.000,1905000.000,1279000.000,2852000.000,1835000.000
Revenues,80270000.000,81439000.000,80541000.000,81125000.000,77242000.000
SalesRevenueGoodsNet,60032000.000,58695000.000,59737000.000,62008000.000,61032000.000
SalesRevenueNet,80270000.000,81439000.000,80541000.000,81125000.000,77242000.000
ShareBasedCompensation,,,501000.000,500000.000,500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,29000.000,3000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,7.330,4.590
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,2.110,6.260
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,53000.000,3000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,463000.000,,
StockRepurchasedDuringPeriodShares,,,,759000.000,0.000
TreasuryStockAcquiredAverageCostPerShare,,,,11.750,
WeightedAverageNumberOfDilutedSharesOutstanding,20670000.000,20953000.000,21248000.000,20914000.000,20445000.000
WeightedAverageNumberOfSharesOutstandingBasic,19995000.000,20232000.000,20515000.000,20347000.000,19918000.000
