,2011-12-31
AdjustmentsToAdditionalPaidInCapitalOther,3151.000
AmortizationOfDebtDiscountPremium,607002.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-90808.000
EarningsPerShareBasicAndDiluted,-0.050
GainLossOnDerivativeInstrumentsNetPretax,333291.000
GainLossOnSaleOfOtherInvestments,-741147.000
GeneralAndAdministrativeExpense,117307.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2212599.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,1554.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,12911.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-7499.000
InterestExpenseDebt,-607002.000
InterestExpenseOther,-64602.000
InterestPaid,6.000
InvestmentIncomeInterest,-890.000
NetCashProvidedByUsedInFinancingActivities,248790.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,248790.000
NetCashProvidedByUsedInInvestingActivities,168000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,168000.000
NetCashProvidedByUsedInOperatingActivities,-507598.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-507598.000
NonoperatingIncomeExpense,1004005.000
OperatingExpenses,1208594.000
OperatingIncomeLoss,-1208594.000
OtherCostAndExpenseOperating,43998.000
OtherGeneralAndAdministrativeExpense,741147.000
OtherNoncashExpense,0.000
PaymentsForProceedsFromOtherInvestingActivities,0.000
PaymentsToAcquireOtherProductiveAssets,0.000
ProceedsFromConvertibleDebt,0.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromNotesPayable,250000.000
ProceedsFromSaleOfInvestmentProjects,168000.000
ProfessionalFees,98637.000
ProfitLoss,-2212599.000
RepaymentsOfNotesPayable,1210.000
Revenues,0.000
SalariesAndWages,207505.000
SalesRevenueNet,0.000
ShareBasedCompensation,3151.000
StockIssuedDuringPeriodSharesShareBasedCompensation,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,250000.000
UnrealizedGainLossOnDerivatives,-333291.000
