,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccruedIncomeTaxes,,114000.000,47000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,4044000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,892000.000,949000.000,804000.000,755000.000
AdditionalPaidInCapitalCommonStock,8767000.000,8639000.000,8639000.000,8627000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,314000.000,130000.000,219000.000,336000.000
Assets,202293000.000,201688000.000,221342000.000,215494000.000
AvailableForSaleSecurities,50856000.000,48780000.000,44203000.000,50100000.000
BankOwnedLifeInsurance,1569000.000,1582000.000,1595000.000,1608000.000
CashAndCashEquivalentsAtCarryingValue,11570000.000,19972000.000,38545000.000,28328000.000
CashAndDueFromBanks,,9017000.000,8127000.000,7777000.000
CashCashEquivalentsAndFederalFundsSold,20954000.000,19972000.000,38545000.000,28328000.000
CommitmentsAndContingencies,0.000,,0.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,2000000.000,2000000.000,2000000.000,2000000.000
CommonStockSharesIssued,859625.000,859625.000,859625.000,859625.000
CommonStockSharesOutstanding,427149.000,427149.000,426744.000,426744.000
CommonStockValue,9000.000,9000.000,9000.000,9000.000
DeferredIncomeTaxLiabilities,531000.000,563000.000,524000.000,547000.000
DemandDepositAccounts,,,,31831000.000
Deposits,171025000.000,161541000.000,182768000.000,181288000.000
DepositsNegotiableOrderOfWithdrawalNOW,,,,102258000.000
FederalFundsSold,4290000.000,,,
ForeclosedAssets,141000.000,41000.000,25000.000,86000.000
HeldToMaturitySecuritiesCurrent,1380000.000,1380000.000,1225000.000,1225000.000
HeldToMaturitySecuritiesFairValue,1380000.000,1498000.000,1342000.000,1342000.000
InterestBearingDepositsInBanks,5094000.000,10955000.000,30418000.000,20551000.000
InterestPayableCurrentAndNoncurrent,153000.000,143000.000,130000.000,120000.000
InterestReceivable,884000.000,918000.000,886000.000,966000.000
Liabilities,189494000.000,183493000.000,202743000.000,196571000.000
LiabilitiesAndStockholdersEquity,202293000.000,201688000.000,221342000.000,215494000.000
LoansAndLeasesReceivableAllowance,1152000.000,1149000.000,1290000.000,1383000.000
LoansAndLeasesReceivableNetReportedAmount,119694000.000,121461000.000,127449000.000,125752000.000
LoansReceivableHeldForSaleNet,255000.000,822000.000,508000.000,509000.000
OtherAssets,1615000.000,1610000.000,1532000.000,1485000.000
OtherBorrowings,13960000.000,17810000.000,15821000.000,12920000.000
OtherLiabilities,1311000.000,1192000.000,1234000.000,1360000.000
PreferredStockLiquidationPreference,,1000.000,1000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,500000.000,500000.000,500000.000,500000.000
PreferredStockSharesIssued,0.000,0.000,4900.000,4900.000
PreferredStockSharesOutstanding,0.000,0.000,4900.000,4900.000
PreferredStockValue,0.000,4900000.000,4900000.000,4900000.000
PrepaidTaxes,32000.000,0.000,0.000,96000.000
PropertyPlantAndEquipmentNet,3857000.000,4066000.000,4185000.000,4150000.000
RetainedEarningsAccumulatedDeficit,11229000.000,11796000.000,12359000.000,12744000.000
SharesOutstanding,428794.000,,,
ShortTermBorrowings,2200000.000,2000000.000,2000000.000,0.000
StockholdersEquity,12799000.000,18195000.000,18599000.000,18923000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12799000.000,18195000.000,18599000.000,18923000.000
TimeDeposits,,,,47199000.000
TreasuryStockShares,432476.000,432476.000,432881.000,432881.000
TreasuryStockValue,8098000.000,8098000.000,8112000.000,8112000.000
