,2013-11-12,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,9484861.000,9938000.000,3054000.000,5402000.000,5835145.000,3377000.000,5557000.000,5563473.000,4728000.000
AccountsReceivableNetCurrent,,1778213.000,1614000.000,2220000.000,1049000.000,1860293.000,1229000.000,1019000.000,1101161.000,785000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-87947.000,,,,,,,,
AdditionalPaidInCapital,,54446105.000,54746000.000,55046000.000,55414000.000,55919905.000,56426000.000,56632000.000,57044255.000,57251000.000
AssetRetirementObligation,,2436668.000,3302000.000,3468000.000,3546000.000,3606000.000,3669000.000,3734000.000,3597000.000,3660000.000
AssetRetirementObligationCurrent,,366360.000,366000.000,438000.000,451000.000,428258.000,436000.000,444000.000,392398.000,400000.000
AssetRetirementObligationsNoncurrent,,2070308.000,2936000.000,3030000.000,3094000.000,3177295.000,3233000.000,3290000.000,3204160.000,3260000.000
Assets,,84231186.000,105526000.000,102973000.000,105841000.000,101803266.000,96665000.000,96809000.000,23180691.000,19683000.000
AssetsCurrent,,7825181.000,6054000.000,7290000.000,7556000.000,7925457.000,4800000.000,5925000.000,4911179.000,1935000.000
AssetsNoncurrent,,,,,,,,,1318433.000,1319000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,17078000.000,16803000.000,16803000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,17078000.000,16803000.000,16803000.000,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,-13043799.000,-14734000.000,-17446000.000,-20291000.000,-23131000.000,-29581000.000,-27753000.000,35282000.000,35992000.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,,52358000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,74165668.000,96757000.000,93457000.000,96154000.000,91766000.000,89885000.000,88955000.000,16883758.000,16366000.000
CapitalizedCostsProvedProperties,,72208268.000,94143000.000,95220000.000,89955000.000,96691000.000,101423000.000,97729000.000,43912000.000,43710000.000
CapitalizedCostsUnprovedProperties,,4207360.000,5214000.000,2446000.000,2323000.000,1996000.000,2045000.000,2045000.000,2389000.000,2420000.000
Cash,,5794417.000,3313000.000,3195000.000,4132000.000,3574427.000,1358000.000,3729000.000,2839266.000,864000.000
CashAndCashEquivalentsAtCarryingValue,,5794417.000,3313000.000,-3195000.000,4132000.000,3574427.000,1358000.000,3729000.000,,
CashFDICInsuredAmount,,,,,,,,,250000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,1.000,1.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,2542397.000,2542397.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,12362336.000,12362336.000,12362336.000,12362336.000,12362336.000,12711986.000,12711986.000,12711986.000,12711986.000
CommonStockValue,,12362.000,12000.000,12000.000,12000.000,12362.000,13000.000,13000.000,12712.000,13000.000
DebtInstrumentFaceAmount,,,18768000.000,,,,,,,
DebtWeightedAverageInterestRate,,,0.040,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,249264.000,
DeferredOfferingCosts,,,,,,,,,7310.000,
