,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentOfWarrantsGrantedForServices,,0.000,,,,0.000,,,,,,,,0.000,,
AmortizationOfIntangibleAssets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
AssetImpairmentCharges,,,,,,0.000,0.000,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-175.000,,,,440.000,,,,0.000,,,,0.000,,
ComprehensiveIncomeNetOfTax,,,-2767.000,,,-4849.000,-4717.000,,,-10878.000,-6979.000,-11976.000,-6769.000,-18035.000,-21435.000,-16108.000
CurrentFederalTaxExpenseBenefit,,,,,,0.000,0.000,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,0.000,0.000,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,0.000,0.000,,,,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,0.000,0.000,,,,,,,,,
Depreciation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
DepreciationAndAmortization,,0.000,,,,0.000,,,,,,,,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.020,-0.020,-0.030,-0.010,-0.020,-0.004,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.340,0.340,,,0.340,0.340,0.340,-0.680,0.340,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,0.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,0.000,0.000,,,,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,,,,,,,0.000,,
GainOrLossOnSaleOfStockInSubsidiary,,,,,,,,0.000,,,,,,,,
GeneralAndAdministrativeExpense,1473.000,4125.000,1650.000,1380.000,6469.000,3560.000,3390.000,2332.000,4689.000,10878.000,6979.000,11976.000,6769.000,18035.000,21435.000,16108.000
GoodwillImpairmentLoss,,,0.000,0.000,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2461.000,-5222.000,,,,,,-3692.000,,-10878.000,-6979.000,-11976.000,-6769.000,-18035.000,-21435.000,-16108.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-2767.000,-2567.000,,-4849.000,-4717.000,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,0.000,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
IncomeTaxExpenseBenefitContinuingOperations,,,,,,0.000,0.000,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,10900.000,6700.000,,,25100.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,-1600.000,-1000.000,,,-3700.000,-6700.000,,,-6100.000,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,,,,,,3700.000,-6700.000,,,6100.000,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,1600.000,1000.000,,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,0.000,0.000,,,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,390.000,,,,4975.000,,
IncreaseDecreaseInInterestPayableNet,,1097.000,,,,1289.000,,,,,,,,0.000,,
IncreaseDecreaseInPrepaidExpense,,-1050.000,,,,,,,,,,,,,,
InterestExpense,-988.000,-1097.000,-1117.000,-1187.000,-1218.000,-1289.000,-1327.000,-1360.000,7953.000,,,,,,,0.000
InterestPaid,,0.000,,,,0.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,5000.000,,,,4000.000,,,,10488.000,,,,13060.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,5000.000,,,,4000.000,,,,10488.000,,,,13060.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-5175.000,,,,-3560.000,,,,-10488.000,,,,-13060.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5175.000,,,,-3560.000,,,,-10488.000,,,,-13060.000,,
NetIncomeLoss,,-5222.000,-2767.000,,,-4849.000,,-3692.000,,-10878.000,-6979.000,-11976.000,-6769.000,-18035.000,-21435.000,-16108.000
NonoperatingIncomeExpense,-988.000,,,,,,,,,,0.000,,,,,0.000
OperatingExpenses,1473.000,4125.000,1650.000,1380.000,6469.000,3560.000,3390.000,2332.000,4689.000,10878.000,6979.000,11976.000,6769.000,18035.000,21435.000,16108.000
OperatingIncomeLoss,-1473.000,-4125.000,-1650.000,-1380.000,-6469.000,-3560.000,-3390.000,-2332.000,-4689.000,-10878.000,-6979.000,-11976.000,-6769.000,-18035.000,-21435.000,-16108.000
OriginationOfNotesReceivableFromRelatedParties,,,,,,,,,,,,,,0.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,0.000,,,,,,,,,,,,,
OtherExpenses,,,,,,0.000,0.000,0.000,,,,,,,,
OtherIncome,,,,,,0.000,0.000,0.000,,,,,,,,
OtherNonoperatingExpense,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
OtherNonoperatingIncome,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,-1097.000,-1117.000,-1187.000,-1218.000,-1289.000,-1327.000,-1360.000,,,,,,,,
PaymentsToAcquireInvestments,,0.000,,,,0.000,,,,,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,,,,0.000,,,,,,,,0.000,,
ProceedsFromContributedCapital,,0.000,,,,0.000,,,,,,,,0.000,,
ProceedsFromContributionsFromAffiliates,,,,,,,,,,,,,,0.000,,
ProceedsFromConvertibleDebt,,0.000,,,,0.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,0.000,,,,,,,,0.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,,,0.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,10488.000,,,,0.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,,,,0.000,,,,,,,,0.000,,
ProceedsFromSaleOfTreasuryStock,,,,,,,,,,,,,,0.000,,
ProceedsFromWarrantExercises,,0.000,,,,0.000,,,,,,,,0.000,,
ProfitLoss,-2461.000,-5222.000,,-2567.000,,-4849.000,-3390.000,,,,,,,,,
RepaymentsOfNotesPayable,,0.000,,,,0.000,,,,,,,,0.000,,
ResearchAndDevelopmentExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,0.000
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,0.000,0.000,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,1600.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,450800.000,,450800.000,450800.000,450800.000,-890104.000,1163939.000,6010253.000,
WeightedAverageNumberOfSharesOutstandingBasic,,450800.000,,,,,,,,,,,,,,
