,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1543000000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-3000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-1000000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,567000000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,44000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-243000000.000,-284000000.000,-235000000.000,-183000000.000,-171000000.000,-149000000.000,-527000000.000,-517000000.000,-541000000.000
AdditionalPaidInCapital,41099000000.000,41257000000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,41292000000.000,42953000000.000,42961000000.000,43021000000.000,56127000000.000,56245000000.000,56291000000.000
AllowanceForDoubtfulAccountsReceivable,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,9000000.000,9000000.000,2000000.000,2000000.000
Assets,652904000000.000,615282000000.000,555788000000.000,590852000000.000,599752000000.000,595379000000.000,602928000000.000,577586000000.000,572908000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,84000000000.000,,,
AvailableForSaleSecurities,,,,,699000000.000,821000000.000,656000000.000,615000000.000,612000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,104000000.000,106000000.000,108000000.000,105000000.000,200000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,104000000.000,106000000.000,108000000.000,105000000.000,200000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,182000000.000,302000000.000,120000000.000,99000000.000,2000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,182000000.000,303000000.000,120000000.000,99000000.000,2000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,413000000.000,413000000.000,428000000.000,411000000.000,410000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,413000000.000,413000000.000,428000000.000,411000000.000,410000000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,699000000.000,822000000.000,656000000.000,615000000.000,612000000.000
CashAndCashEquivalentsAtCarryingValue,14746000000.000,13301000000.000,13731000000.000,10789000000.000,10943000000.000,12080000000.000,12911000000.000,9177000000.000,10550000000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,9800000000.000,13172000000.000,11757000000.000,14453000000.000,13898000000.000,14232000000.000,14031000000.000,16032000000.000,17233000000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodContractuallyRequiredPaymentsReceivableAtAcquisition,,,,,,,,,7433000000.000
CertainLoansAcquiredInTransferNonaccretableDifference,,,,,,,,,2465000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,,,,,-851000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,,,,,,4117000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,,,,,,,,,4968000000.000
CollateralAlreadyPostedAggregateFairValue,,,,,43400000000.000,39900000000.000,38300000000.000,34500000000.000,31200000000.000
CommonStockParOrStatedValuePerShare,1.333,1.333,1.333,1.333,1.333,1.333,1.333,1.333,1.333
CommonStockSharesAuthorized,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesOutstanding,,,,,1000.000,1000.000,,1000.000,1000.000
CommonStockValue,0.000,,,,0.000,0.000,,0.000,0.000
ContractualObligation,,,,,148420000000.000,166139000000.000,121009000000.000,155069000000.000,163518000000.000
ContractualObligationDueAfterFifthYear,,,,,1124000000.000,981000000.000,1106000000.000,1222000000.000,1248000000.000
ContractualObligationDueInFourthAndFifthYear,,,,,3821000000.000,4157000000.000,3635000000.000,3272000000.000,3132000000.000
ContractualObligationDueInNextTwelveMonths,,,,,141009000000.000,158448000000.000,113095000000.000,146835000000.000,155660000000.000
ContractualObligationDueInSecondAndThirdYear,,,,,2466000000.000,2553000000.000,3173000000.000,3740000000.000,3478000000.000
DebtLongtermAndShorttermCombinedAmount,,,,,104075000000.000,100908000000.000,99434000000.000,96429000000.000,86797000000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,2200000000.000,,
DeferredIncomeTaxLiabilities,,,,,,,5838000000.000,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,89000000.000,,
DeferredTaxAssetsGross,,,,,,,22213000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,15318000000.000,,
DeferredTaxAssetsNet,,,,,,,21156000000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,14584000000.000,,
DeferredTaxAssetsOther,,,,,,,150000000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,3120000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,2283000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,577000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,363000000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,1057000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,1166000000.000,,
DeferredTaxLiabilitiesOther,,,,,,,852000000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,1600000000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,5064000000.000,,
Deposits,13394000000.000,12277000000.000,12364000000.000,12538000000.000,12289000000.000,12529000000.000,12873000000.000,11802000000.000,11253000000.000
DepositsForeign,,,,,12289000000.000,12529000000.000,12873000000.000,11802000000.000,11253000000.000
DerivativeAssetFairValueGrossLiability,,,,,,,,532279000000.000,440896000000.000
DerivativeAssets,,,,,28072000000.000,26621000000.000,24851000000.000,27507000000.000,27633000000.000
DerivativeCreditRiskValuationAdjustmentDerivativeAssets,,,,,1500000000.000,1300000000.000,1100000000.000,1200000000.000,1200000000.000
DerivativeCreditRiskValuationAdjustmentDerivativeLiabilities,,,,,700000000.000,500000000.000,400000000.000,500000000.000,600000000.000
DerivativeFairValueOfDerivativeAsset,,,,,685103000000.000,689807000000.000,665989000000.000,587331000000.000,494672000000.000
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,24670000000.000,24904000000.000
DerivativeFairValueOfDerivativeLiability,,,,,686968000000.000,688321000000.000,665853000000.000,585296000000.000,492258000000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,22329000000.000,24205000000.000
DerivativeLiabilities,31679000000.000,29538000000.000,26239000000.000,24664000000.000,24259000000.000,22571000000.000,20568000000.000,23907000000.000,25173000000.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,532279000000.000,440896000000.000
DueFromRelatedParties,64817000000.000,55658000000.000,50972000000.000,42837000000.000,66368000000.000,54095000000.000,45830000000.000,37539000000.000,35970000000.000
DueToRelatedPartiesCurrentAndNoncurrent,40716000000.000,33587000000.000,31779000000.000,13134000000.000,9791000000.000,12063000000.000,8752000000.000,10042000000.000,12526000000.000
