,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,540000000.000,548000000.000,568000000.000,525000000.000,582000000.000,559000000.000,612000000.000,611000000.000,593000000.000,582000000.000,584000000.000,670000000.000,695000000.000,678000000.000,705000000.000,712000000.000,642000000.000,695000000.000,691000000.000,657000000.000,649000000.000,676000000.000,718000000.000,781000000.000,765000000.000,731000000.000
AccountsReceivableGrossCurrent,,,,1054000000.000,,,1141000000.000,1102000000.000,1213000000.000,1286000000.000,1369000000.000,1357000000.000,1460000000.000,1482000000.000,1472000000.000,1423000000.000,1434000000.000,1446000000.000,1449000000.000,1298000000.000,1350000000.000,1407000000.000,1428000000.000,1323000000.000,1339000000.000,1360000000.000
AccountsReceivableNetCurrent,946000000.000,980000000.000,1128000000.000,1038000000.000,1065000000.000,1078000000.000,1124000000.000,1086000000.000,1193000000.000,1266000000.000,1349000000.000,1339000000.000,1442000000.000,1464000000.000,1454000000.000,1404000000.000,1415000000.000,1425000000.000,1424000000.000,1251000000.000,1306000000.000,1362000000.000,1387000000.000,1282000000.000,1298000000.000,1321000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,237000000.000,221000000.000,201000000.000,220000000.000,208000000.000,197000000.000,188000000.000,171000000.000,146000000.000,137000000.000,118000000.000,121000000.000,111000000.000,101000000.000,48000000.000,44000000.000,37000000.000,,,,,,,,,
AccruedIncomeTaxesNoncurrent,138000000.000,136000000.000,149000000.000,148000000.000,128000000.000,143000000.000,161000000.000,138000000.000,140000000.000,139000000.000,143000000.000,189000000.000,182000000.000,178000000.000,189000000.000,181000000.000,175000000.000,181000000.000,176000000.000,167000000.000,169000000.000,174000000.000,169000000.000,142000000.000,145000000.000,140000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,589000000.000,,,,601000000.000,,,,647000000.000,,,,581000000.000,,,,478000000.000,,,,515000000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,1000000.000,1000000.000,,2000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-3000000.000,1000000.000,0.000,-5000000.000,-4000000.000,-10000000.000,-10000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,1215000000.000,1163000000.000,1411000000.000,1391000000.000,1370000000.000,1421000000.000,1232000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-46000000.000,-68000000.000,-82000000.000,-81000000.000,-95000000.000,-77000000.000,-6000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1296000000.000,-1263000000.000,-1229000000.000,-1492000000.000,-1475000000.000,-1468000000.000,-1507000000.000,-1247000000.000,-192000000.000,-222000000.000,-73000000.000,-38000000.000,-33000000.000,-14000000.000,-60000000.000,-136000000.000,-158000000.000,-137000000.000,-175000000.000,-150000000.000,-158000000.000,-176000000.000,-172000000.000,-205000000.000,-187000000.000,-190000000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,,,,-1000000.000,,,,,,,,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,401000000.000,,628000000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,261000000.000,239000000.000,252000000.000,301000000.000,300000000.000,316000000.000,337000000.000,358000000.000,381000000.000,419000000.000,434000000.000,433000000.000,426000000.000,438000000.000,446000000.000,442000000.000,447000000.000,470000000.000,485000000.000,0.000,0.000,0.000,21000000.000,32000000.000,0.000,25000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,16000000.000,,,17000000.000,16000000.000,20000000.000,20000000.000,20000000.000,18000000.000,18000000.000,18000000.000,18000000.000,19000000.000,19000000.000,21000000.000,25000000.000,47000000.000,44000000.000,45000000.000,41000000.000,41000000.000,41000000.000,39000000.000
Assets,4472000000.000,4504000000.000,5680000000.000,5591000000.000,5690000000.000,5623000000.000,6034000000.000,6371000000.000,6655000000.000,6706000000.000,6878000000.000,8108000000.000,8828000000.000,8849000000.000,8610000000.000,8607000000.000,8513000000.000,8066000000.000,7887000000.000,7635000000.000,7752000000.000,7751000000.000,7711000000.000,7673000000.000,7725000000.000,7767000000.000
AssetsCurrent,2568000000.000,2575000000.000,2684000000.000,2515000000.000,2678000000.000,2612000000.000,2956000000.000,3406000000.000,3013000000.000,3076000000.000,3242000000.000,4339000000.000,3385000000.000,3390000000.000,3212000000.000,3088000000.000,3102000000.000,3040000000.000,2898000000.000,2549000000.000,2705000000.000,2753000000.000,2751000000.000,2757000000.000,2780000000.000,2816000000.000
AssetsHeldForSaleCurrent,,,,,61000000.000,0.000,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,,17000000.000,17000000.000,17000000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,24000000.000,46000000.000,,10000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,9000000.000,16000000.000,55000000.000,7000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationConsiderationTransferred,,,,,,,,,16000000.000,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,118000000.000,,,,142000000.000,,,,193000000.000,,,,257000000.000,,,,311000000.000,,,,345000000.000,,
CashAndCashEquivalentsAtCarryingValue,480000000.000,457000000.000,341000000.000,398000000.000,414000000.000,377000000.000,581000000.000,1069000000.000,483000000.000,460000000.000,460000000.000,528000000.000,515000000.000,483000000.000,424000000.000,511000000.000,462000000.000,425000000.000,303000000.000,328000000.000,333000000.000,332000000.000,318000000.000,498000000.000,401000000.000,377000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,158500000.000,157200000.000,157400000.000,157600000.000,158700000.000,159100000.000,159800000.000,162800000.000,164300000.000,165900000.000,166300000.000,166600000.000,167800000.000,168000000.000,168400000.000,168600000.000,169500000.000,169700000.000,169900000.000,133000000.000,124900000.000,123800000.000,124000000.000,124600000.000,123100000.000,121400000.000
CommonStockSharesOutstanding,158500000.000,157200000.000,157400000.000,157600000.000,158700000.000,159100000.000,159800000.000,162800000.000,164300000.000,165900000.000,166300000.000,166600000.000,167800000.000,168000000.000,168400000.000,168600000.000,169500000.000,169700000.000,169900000.000,133000000.000,124900000.000,123800000.000,124000000.000,124600000.000,123100000.000,121400000.000
CommonStockValue,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
