,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,330.000,,,,8000.000
AmortizationOfFinancingCosts,,,,,,59000.000
AmortizationOfLeasedAsset,,,0.000,0.000,,0.000
AssetManagementCosts,,,82000.000,93000.000,,86000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-5183.000,,,,
BusinessAcquisitionsProFormaRevenue,,1109581.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,1992750.000,,,,
ComprehensiveIncomeNetOfTax,,,-458000.000,-335000.000,,-422000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,1000.000,2000.000,,-1000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-457000.000,-333000.000,,-423000.000
CostsAndExpenses,,,1229000.000,1134000.000,,1195000.000
Depreciation,,,300000.000,300000.000,,400000.000
DepreciationAndAmortization,,,345000.000,360000.000,,389000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,,243000.000,238000.000,,236000.000
EarningsPerShareBasicAndDiluted,,-4.070,-0.680,-0.490,3.020,-0.420
EquityMethodInvestmentDividendsOrDistributions,,,,,,143000.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,0.000,0.000,,0.000
GeneralAndAdministrativeExpense,,154335.000,376000.000,266000.000,287665.000,289000.000
ImpairmentOfRealEstate,,,,,,0.000
IncomeLossFromEquityMethodInvestments,,,166000.000,231000.000,,143000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,148137.000,,,,34000.000
IncreaseDecreaseInAccountsReceivable,,,,,,21000.000
IncreaseDecreaseInDueToAffiliates,,20618.000,,,,7000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,-45000.000
InterestExpense,,,368000.000,413000.000,,368000.000
InterestPaid,,,,,,301000.000
NetCashProvidedByUsedInFinancingActivities,,1992750.000,,,,733000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1992750.000,,,,733000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,-51000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-51000.000
NetCashProvidedByUsedInOperatingActivities,,,,,,98000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,98000.000
NetIncomeLoss,,-169085.000,-456000.000,-334000.000,-543915.000,-422000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,1000.000,2000.000,,-1000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,-425000.000
OperatingExpenses,186709.000,5868.000,,,,375000.000
OperatingIncomeLoss,,,-253000.000,-150000.000,,-198000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,869000.000,861000.000,,887000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,-2000.000,-1000.000,,
OtherRealEstateRevenue,,,107000.000,123000.000,,110000.000
OwnedPropertyManagementCosts,,,30000.000,29000.000,,30000.000
PaymentsToDevelopRealEstateAssets,,,,,,51000.000
PreferredStockDividendsIncomeStatementImpact,,,,,,3000.000
ProfitLoss,,,-455000.000,-332000.000,,-423000.000
RealEstateTaxesAndInsurance,,,111000.000,111000.000,,114000.000
Revenues,,,976000.000,984000.000,,997000.000
SalesRevenueNet,,,976000.000,984000.000,,997000.000
ShareBasedCompensation,,330.000,,,,7500.000
StockIssuedDuringPeriodValueNewIssues,,1992750.000,,,,745000.000
