,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AmortizationOfIntangibleAssets,,,,142000.000,,140000.000,227000.000,230000.000,397000.000,229000.000,730000.000,479000.000,479000.000,478000.000,474000.000
CapitalLeaseObligationsIncurred,,314000.000,,,,626000.000,,,,4191000.000,,6522000.000,,1259000.000,
CostOfServices,74597000.000,78676000.000,83909000.000,86253000.000,88806000.000,90334000.000,95776000.000,99767000.000,106938000.000,109116000.000,112817000.000,119610000.000,120740000.000,119078000.000,125003000.000
CostOfServicesDepreciation,,,,,,3538000.000,,,,,,,,,
CostOfServicesDepreciationAndAmortization,2828000.000,3009000.000,3265000.000,3375000.000,3452000.000,,3777000.000,3981000.000,,4575000.000,4659000.000,5305000.000,4976000.000,4966000.000,5091000.000
CostOfServicesDirectMaterials,26106000.000,27779000.000,29546000.000,31473000.000,32648000.000,31703000.000,33767000.000,33943000.000,36073000.000,37231000.000,38352000.000,40743000.000,41970000.000,40582000.000,42977000.000
CurrentIncomeTaxExpenseBenefit,,,,9872000.000,,6486000.000,12114000.000,13009000.000,,3218000.000,7508000.000,15424000.000,,3731000.000,9400000.000
DeferredIncomeTaxExpenseBenefit,,-942000.000,,-287000.000,,222000.000,3257000.000,-1955000.000,-18565000.000,5519000.000,457000.000,-3316000.000,-1883000.000,1139000.000,-1580000.000
DepreciationAndAmortization,1007000.000,843000.000,881000.000,897000.000,941000.000,909000.000,983000.000,1022000.000,1227000.000,1114000.000,1586000.000,1416000.000,1533000.000,1567000.000,1606000.000
DepreciationDepletionAndAmortization,,3852000.000,,,,4447000.000,,,,5689000.000,,,,6533000.000,
EarningsPerShareBasic,0.360,0.260,0.340,0.450,0.470,0.310,0.410,0.530,0.400,0.110,0.370,0.550,0.660,0.240,0.380
EarningsPerShareDiluted,0.360,0.260,0.330,0.450,0.470,0.310,0.410,0.530,0.400,0.110,0.370,0.550,0.650,0.240,0.380
GainLossOnSaleOfPropertyPlantEquipment,,-241000.000,,,,-56000.000,,,,-38000.000,,,,-99000.000,
GeneralAndAdministrativeExpense,33699000.000,36844000.000,39772000.000,39177000.000,39135000.000,41641000.000,43812000.000,43987000.000,48068000.000,49586000.000,50992000.000,54282000.000,54074000.000,58260000.000,58797000.000
GrossProfit,73432000.000,71243000.000,79479000.000,86049000.000,87246000.000,70922000.000,80676000.000,85660000.000,85281000.000,72154000.000,88549000.000,102443000.000,106853000.000,89755000.000,98983000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,17993000.000,12966000.000,16401000.000,22182000.000,22967000.000,15373000.000,20195000.000,25755000.000,19774000.000,5255000.000,18238000.000,27358000.000,30116000.000,11504000.000,18281000.000
IncomeLossFromEquityMethodInvestments,,,,,,-120000.000,,,,-30000.000,,,,114000.000,
IncomeTaxExpenseBenefit,7912000.000,5601000.000,7095000.000,9586000.000,10078000.000,6708000.000,8857000.000,11054000.000,8653000.000,2301000.000,7965000.000,12108000.000,11835000.000,4871000.000,7820000.000
IncomeTaxesPaid,,3758000.000,,,,2874000.000,,,,2813000.000,,,,2791000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1175000.000,,,,2720000.000,,,,-3431000.000,,,,2523000.000,
IncreaseDecreaseInAccountsReceivable,,967000.000,,,,6669000.000,,,,-2166000.000,,,,-611000.000,
IncreaseDecreaseInCustomerDeposits,,-29000.000,,,,-31000.000,,,,-3000.000,,,,-57000.000,
IncreaseDecreaseInInventories,,1036000.000,,,,1229000.000,,,,2647000.000,,,,1720000.000,
IncreaseDecreaseInOtherCurrentAssets,,122000.000,,,,-445000.000,,,,-289000.000,,,,-356000.000,
IncreaseDecreaseInOtherOperatingAssets,,50000.000,,,,49000.000,,,,,,,,1000.000,
InterestExpense,459000.000,358000.000,412000.000,382000.000,303000.000,300000.000,434000.000,350000.000,522000.000,609000.000,597000.000,625000.000,615000.000,560000.000,666000.000
InterestPaid,,414000.000,,,,255000.000,,,,583000.000,,,,570000.000,
InvestmentIncomeInterest,43000.000,42000.000,42000.000,41000.000,-448000.000,-120000.000,-104000.000,1046000.000,-210000.000,-30000.000,-56000.000,90000.000,-87000.000,114000.000,
LaborAndRelatedExpense,32340000.000,34440000.000,36811000.000,36915000.000,38126000.000,40059000.000,41824000.000,43397000.000,47857000.000,49110000.000,51566000.000,52856000.000,52666000.000,53685000.000,56491000.000
LiabilitiesAssumed1,,,,,,1250000.000,,,,,,,,,
LineOfCreditFacilityIncreaseDecreaseOtherNet,,-1069000.000,,,,-6684000.000,,,,-3840000.000,,,,-355000.000,
NetCashProvidedByUsedInContinuingOperations,,390000.000,,,,1173000.000,,,,-3419000.000,,,,4733000.000,
NetCashProvidedByUsedInFinancingActivities,,-2941000.000,,,,5519000.000,,,,2362000.000,,,,-1146000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-2941000.000,,,,5519000.000,,,,2362000.000,,,,-1146000.000,
NetCashProvidedByUsedInInvestingActivities,,-7562000.000,,,,-11960000.000,,,,-3029000.000,,,,-4178000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-7562000.000,,,,-11960000.000,,,,-3029000.000,,,,-4178000.000,
NetCashProvidedByUsedInOperatingActivities,,10893000.000,,,,7614000.000,,,,-2752000.000,,,,10057000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,10893000.000,,,,7614000.000,,,,-2752000.000,,,,10057000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,7365000.000,9306000.000,12596000.000,12889000.000,8665000.000,11338000.000,14701000.000,11121000.000,2954000.000,10273000.000,15250000.000,18281000.000,6633000.000,10461000.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,-645000.000
OperatingIncomeLoss,18409000.000,13282000.000,16771000.000,22674000.000,23404000.000,15759000.000,20709000.000,25059000.000,20446000.000,5880000.000,18879000.000,27871000.000,30795000.000,11928000.000,18926000.000
OtherCostOfServices,13323000.000,13448000.000,14287000.000,14490000.000,14580000.000,15034000.000,16408000.000,18446000.000,18706000.000,18200000.000,18240000.000,20706000.000,21128000.000,19845000.000,20444000.000
OtherNonoperatingExpense,,,0.000,151000.000,,-34000.000,-24000.000,0.000,-60000.000,-14000.000,-12000.000,-22000.000,-23000.000,-22000.000,-23000.000
OtherNonoperatingIncomeExpense,-416000.000,-316000.000,-370000.000,-492000.000,-437000.000,-386000.000,-514000.000,696000.000,-672000.000,-625000.000,-641000.000,-513000.000,-679000.000,-424000.000,-2000.000
PaymentsForRepurchaseOfCommonStock,,2881000.000,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,7139000.000,,,,258000.000,,,,29000.000,
PaymentsToAcquireProductiveAssets,,7562000.000,,,,4821000.000,,,,2771000.000,,,,4149000.000,
ProceedsFromStockOptionsExercised,,,,,,8000.000,,,,122000.000,,,,243000.000,
ProfitLoss,10081000.000,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,1366000.000,,,,-1373000.000,,,,-13646000.000,,,,-5985000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,814000.000,,,,1098000.000,,,,1479000.000,,,,1617000.000,
RepaymentsOfLongTermDebt,,315000.000,,,,75000.000,,,,121000.000,,,,127000.000,
SalesRevenueServicesGross,,,,790524000.000,,798709000.000,861506000.000,905713000.000,958180000.000,909879000.000,1017621000.000,1100880000.000,1156672000.000,1065293000.000,1175282000.000
SalesRevenueServicesNet,148029000.000,149919000.000,163388000.000,172302000.000,176052000.000,161256000.000,176452000.000,185427000.000,192219000.000,181270000.000,201366000.000,222053000.000,227593000.000,208833000.000,223986000.000
ShareBasedCompensation,,40000.000,,,,290000.000,,,,290000.000,,,,40000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,28147179.000,28041022.000,27877697.000,27887765.000,-55885564.000,27912327.000,27879448.000,27841998.000,-55782053.000,27848492.000,27857467.000,27864489.000,-55715323.000,27867214.000,27881908.000
WeightedAverageNumberOfSharesOutstandingBasic,27941233.000,27887717.000,27684715.000,27695215.000,-55525390.000,27716336.000,27698146.000,27671880.000,-55395685.000,27700167.000,27716644.000,27721977.000,-55422180.000,27740309.000,27786309.000
