,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,107425.000,,,,,,40116.000,,,,32866.000,,,,
AmortizationOfDebtDiscountPremium,,,1160.000,92404.000,39678.000,44513.000,52511.000,85288.000,34323.000,47222.000,40116.000,36227.000,20250.000,105089.000,32866.000,,4167.000,,3889.000
AmortizationOfFinancingCosts,,,,,1966.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,23528571.000,,,,,,,
CashAcquiredFromAcquisition,,,,,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,195441.000,,-28399.000,,,,,,-8060.000,,,,-23856.000,,,,-155142.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,0.000,,,,,,,,,,,,,,
ConversionOfStockAmountConverted1,,,,,0.000,,,,,,,,,,,,,,
CostOfServices,,,,,0.000,,,,12369.000,18792.000,,,,,,,,,
CostsAndExpenses,461981.000,770183.000,513327.000,437684.000,340726.000,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,50000.000,27000.000,,,,,,,,,52950.000,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,2987296.000,,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,161570.000,,,,,,,,
DebtIssuanceCosts,,,,,2478.000,,,,,,,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,0.000,,,,,,,,,,,,,,
Depreciation,,,3813.000,,1533.000,,,,,,255.000,,,,275.000,,,,
DerivativeLossOnDerivative,,,,,,28507.000,,,,,51741.000,312212.000,,,,,36317.000,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,,-0.000,,
EarningsPerShareBasicAndDiluted,0.010,-0.020,-0.020,-0.010,-0.010,0.010,-0.000,-0.030,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000,,,-0.000
EarningsPerShareDiluted,,,,,,,,,,,,,0.000,,,,-0.000,,
FairValueAdjustmentOfWarrants,,,,,,,-386.000,,-174.000,-55.000,-13216.000,-3073.000,-34.000,-45.000,-199.000,,,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,1.204,,,,,,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.001,,,,,,0.004,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,137000.000,137000.000,,,,,,235102.000,-137438.000,,151576.000,,-77642.000,,-1021.000
GainLossOnFairValueHedgesRecognizedInEarnings,,,,,10345.000,,,,,,,,,,,,,,
GainLossOnSaleOfDerivatives,,,,,0.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,0.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,329232.000,612078.000,374740.000,308614.000,222339.000,176263.000,152605.000,164920.000,181676.000,264132.000,211041.000,304389.000,302871.000,431707.000,297561.000,211065.000,206627.000,240940.000,175925.000
GrossProfit,,,,,68131.000,551828.000,221422.000,497088.000,440253.000,345131.000,38125.000,62000.000,811333.000,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,264083.000,-632011.000,-553572.000,-304760.000,-427828.000,252368.000,-33378.000,-1153388.000,87094.000,-209044.000,-418135.000,-340485.000,115609.000,-636353.000,-309692.000,-285640.000,-427833.000,-173210.000,-232465.000
IncomeTaxExpenseBenefit,,,825.000,7354.000,1105.000,-355.000,,,-252.000,800.000,,,2400.000,,153.000,,,,
IncomeTaxesPaid,,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,217247.000,,72413.000,,,,,,136179.000,,,,82966.000,,,,-4788.000
IncreaseDecreaseInAccountsReceivable,,,,,2020.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,191424.000,,157534.000,,,,,,169842.000,,,,285143.000,,,,106368.000
IncreaseDecreaseInDerivativeLiabilities,,,1546.000,,30731.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,9919.000,,6579.000,,,,,,70101.000,,,,-5314.000,,,,29167.000
IncreaseDecreaseInUnbilledReceivables,,,-21248.000,,0.000,,,,,,,,,,,,,,
InterestExpense,,,,,98486.000,19386.000,18740.000,-26933.000,20896.000,9613.000,6118.000,7848.000,21044.000,7166.000,29303.000,11437.000,11574.000,12064.000,13680.000
InterestExpenseDebt,,,,,,0.000,0.000,,,,,,,,,,,,
InterestExpenseRelatedParty,33846.000,34218.000,871.000,1322.000,457.000,462.000,467.000,344.000,1417.000,1458.000,1357.000,1372.000,1387.000,1387.000,1440.000,3343.000,5334.000,6324.000,7147.000
InterestPaid,,,,,0.000,,,,,,1368.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0.000,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,30900.000,30900.000,30900.000,30900.000,30300.000,30900.000,30900.000,30900.000,,,,30900.000,,,,
LitigationSettlementExpense,,,,,,,,,,,,,,,,,25000.000,,
NetCashProvidedByUsedInFinancingActivities,,,250200.000,,80000.000,,,,,,147000.000,,,,24000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,250200.000,,80000.000,,,,,,147000.000,,,,24000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,-41566.000,,-35459.000,,,,,,0.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-41566.000,,-35459.000,,,,,,0.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-13193.000,,-72940.000,,,,,,-155060.000,,,,-47856.000,,,,-155142.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-13193.000,,-72940.000,,,,,,-155060.000,,,,-47856.000,,,,-155142.000
