,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableInterestBearingInterestRate,,,,,,0.051,,,,,,,,,,,,,,,
AccruedIncomeTaxes,98532000.000,95709000.000,97449000.000,97379000.000,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,96778000.000,97274000.000,,,,3761000.000,785000.000,,,,,,,,,,
AccruedInvestmentIncomeReceivable,41008000.000,45328000.000,39831000.000,37182000.000,39742000.000,33944000.000,,,,34641000.000,32818000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,478218000.000,463259000.000,445797000.000,527969000.000,625385000.000,720071000.000,,,,104417000.000,250865000.000,,,,,,,,,,
AdditionalPaidInCapital,2172027000.000,2172027000.000,2172027000.000,2172027000.000,2172027000.000,2172027000.000,,,,187210000.000,188648000.000,,,,,,,,,,
Assets,27626582000.000,27113695000.000,27372884000.000,26947892000.000,27007164000.000,26164660000.000,,,,27114248000.000,26590785000.000,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,4887684000.000,4751824000.000,4657096000.000,,,,6121910000.000,5941188000.000,4514878000.000,4672886000.000,4813186000.000,4869500000.000,,5539759000.000,5550887000.000,5806949000.000,,
AvailableForSaleSecurities,,,,,,6398450000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,794874000.000,682874000.000,576368000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,271941000.000,227248000.000,221293000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,522933000.000,455626000.000,355075000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,1099250000.000,1013742000.000,1035633000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,1214631000.000,1135469000.000,1156493000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,881664000.000,1020421000.000,916863000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,933801000.000,1070411000.000,979204000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,1098182000.000,972316000.000,888233000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,1201159000.000,1071294000.000,978051000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,5479337000.000,5346897000.000,5296055000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,896968000.000,855714000.000,906835000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,899698000.000,857197000.000,910005000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,5976941000.000,5830289000.000,5763133000.000,5440690000.000,5402395000.000,5402290000.000,,,,6168689000.000,6156228000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,95334000.000,77715000.000,66865000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,262032000.000,263530000.000,287762000.000,285860000.000,265779000.000,228228000.000,,,,125123000.000,64031000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,80767000.000,70164000.000,61709000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,95339000.000,77715000.000,66865000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,14572000.000,7551000.000,5156000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,648340000.000,728286000.000,812059000.000,,,,,,,,,,,,,,,
BorrowingsUnderGuaranteedInvestmentAgreements,556204000.000,523046000.000,523831000.000,397570000.000,356091000.000,357371000.000,,,,359993000.000,160515000.000,,,,,,,,,,
Cash,,15999000.000,39931000.000,90065000.000,43837000.000,53135000.000,,,,31700000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,21316000.000,15999000.000,39931000.000,90065000.000,43837000.000,53135000.000,,,,,43332000.000,,,,,,,,,,
CededPremiumsPayable,,,,,94527000.000,,,,85424000.000,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,5047138.000,5047138.000,5047138.000,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,,,,,271251000.000,233425000.000,164340000.000,140273000.000,126223000.000,125123000.000,95958000.000,118844000.000,136810000.000,133756000.000,153901000.000,147974000.000,156499000.000,167490000.000,164382000.000,128754000.000,119342000.000
