,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndNotesReceivableNet,,,,,,,,,,,4000000.000,
AccountsPayableAndAccruedLiabilitiesCurrent,2506545.000,2575827.000,2729461.000,2754067.000,3059599.000,3125935.000,3317857.000,2994131.000,2859828.000,2753591.000,2719914.000,1399900.000
AccountsReceivableGross,,,494068.000,463363.000,449042.000,454922.000,563026.000,566360.000,418538.000,284128.000,284128.000,457235.000
AccountsReceivableNet,,,328881.000,236235.000,248915.000,254794.000,362898.000,224333.000,208269.000,75860.000,286853.000,
AccountsReceivableNetCurrent,798809.000,758680.000,328881.000,236235.000,248915.000,254794.000,362898.000,224333.000,208269.000,75860.000,286853.000,248967.000
AccruedSalariesCurrentAndNoncurrent,,,,,,250000.000,250000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,127926.000,126373.000,127926.000,126373.000,129373.000,133338.000,133338.000,133338.000,0.000,8042.000,,
AdditionalPaidInCapital,7519371.000,7444973.000,7444973.000,7582166.000,7689667.000,8264650.000,8264868.000,9033712.000,8692906.000,8692906.000,8692906.000,12322576.000
AllowanceForDoubtfulAccountsReceivable,,,165187.000,200127.000,200127.000,200128.000,200128.000,342027.000,208268.000,208268.000,208268.000,
AllowanceForDoubtfulAccountsReceivableCurrent,232276.000,238515.000,165187.000,508719.000,200128.000,200128.000,200128.000,342028.000,208269.000,75860.000,286853.000,208268.000
Assets,5107026.000,1435375.000,982670.000,903802.000,859847.000,907431.000,935877.000,988347.000,619361.000,486100.000,728044.000,295585.000
AssetsCurrent,1051176.000,972407.000,561876.000,480493.000,504621.000,550953.000,579180.000,481870.000,212461.000,78057.000,320002.000,289712.000
AssetsNoncurrent,,428746.000,386572.000,,,,,,,,,
Cash,51678.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,52569.000,20348.000,52758.000,56339.000,47920.000,21821.000,119655.000,4192.000,2197.000,33149.000,8107.000
CashEquivalentsAtCarryingValue,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
ClassOfWarrantOrRightOutstanding,,,,8418780.000,8418780.000,8418780.000,8418780.000,8418780.000,8418780.000,8418780.000,8418780.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,88260811.000,81400811.000,88260811.000,81400811.000,12460601.000,28910601.000,28910601.000,34826521.000,96259621.000,96259621.000,96259621.000,109978063.000
CommonStockSharesOutstanding,88260811.000,81400811.000,88260811.000,81400811.000,12460601.000,28910601.000,28910601.000,34826521.000,96259621.000,96259621.000,96259621.000,109978063.000
CommonStockValue,83.000,81.000,81.000,88.000,123.000,140.000,140.000,145.000,139.000,206.000,206.000,109.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,3593460.000,3593460.000,3593460.000,3593460.000,3593460.000,3593460.000,3593460.000,3593460.000,3593460.000,359346.000
DebtCurrent,,183422.000,317148.000,337265.000,314033.000,296159.000,1226647.000,,,,,
DebtInstrumentUnamortizedDiscount,,,0.000,410000.000,410000.000,,,410000.000,,410000.000,,
