,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,274499.000,,,,108569.000,,,,188729.000,
AmortizationOfDebtDiscountPremium,,14013.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,38700.000,,,,19952.000,,,,14097.000,
CashPeriodIncreaseDecrease,,-34545.000,,,,,,,,,,,
CostOfGoodsSold,,,,186028.000,192767.000,163248.000,15722.000,197977.000,142848.000,153848.000,30617.000,150670.000,165871.000
CostOfRevenue,,,,144802.000,170635.000,201954.000,110503.000,138890.000,128522.000,129488.000,111594.000,174806.000,433451.000
CostOfServices,165290.000,171018.000,150285.000,,,,,,,,,,
Depreciation,,,,26861.000,,,,28773.000,,,,27567.000,
DepreciationAndAmortization,,,,26861.000,,26993.000,,2354.000,2354.000,2354.000,6059.000,1122.000,1709.000
DepreciationDepletionAndAmortization,,20725.000,,,,,,,,,,,
EarningsPerShareBasic,,,,-0.000,-0.010,-0.010,-0.020,-0.000,-0.010,-0.000,0.000,-0.010,-0.010
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,,,,,,,,,,
EarningsPerShareDiluted,,,,-0.000,-0.010,-0.010,-0.020,-0.000,-0.010,-0.000,0.000,-0.010,-0.010
EnvironmentalRemediationExpense,,-20958.000,,-41226.000,-22132.000,38706.000,-19825.000,-59087.000,-14326.000,-24360.000,-10001.000,24136.000,
GainLossRelatedToLitigationSettlement,,,,-173305.000,44235.000,,,,,,,,
GrossProfit,-61376.000,5763.000,19902.000,46532.000,64626.000,-30242.000,92272.000,115449.000,47101.000,101680.000,93672.000,-45002.000,-50282.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-114863.000,-44181.000,-225721.000,-241557.000,-184024.000,-148750.000,-57249.000,-210161.000,-20619.000,-10609.000,-227500.000,-169456.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-225721.000,-241557.000,-184024.000,-176333.000,-57249.000,-210161.000,-20619.000,-38192.000,-227500.000,-169456.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,68872.000,,47209.000,,,,97342.000,,,,96928.000,
IncreaseDecreaseInAccountsReceivable,,-35338.000,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,-17237.000,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,60000.000,,,,13977.000,,,,-19619.000,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,12640.000,42069.000,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,958.000,,,,,,,,-4010.000,
IncreaseDecreaseInPrepaidExpense,,7200.000,,,,,,,,,,,
IncreaseDecreaseInReceivables,,,,-8506.000,,,,-936.000,,,,23872.000,
InterestAndDebtExpense,,,,,50600.000,53043.000,,93975.000,75385.000,74480.000,80960.000,110315.000,82025.000
InterestExpense,39836.000,62477.000,66853.000,,50600.000,53043.000,,93975.000,75385.000,74480.000,80960.000,110315.000,82025.000
InvestmentIncomeNet,,,,-49843.000,,,,,,,,,
LitigationSettlementExpense,,,,173305.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,36722.000,,-10078.000,,,,-31368.000,,,,62140.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,36722.000,,-10078.000,,,,-31368.000,,,,62140.000,
NetCashProvidedByUsedInInvestingActivities,,-138.000,,,,,,,,,,-9272.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-138.000,,,,,,,,,,-9272.000,
NetCashProvidedByUsedInOperatingActivities,,-71129.000,,48778.000,,,,51320.000,,,,-38771.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-71129.000,,48778.000,,,,51320.000,,,,-38771.000,
NetIncomeLoss,-207129.000,-114863.000,-44181.000,-225721.000,-241557.000,-184024.000,-176333.000,-57249.000,,-20619.000,,-227500.000,
