,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,26170.000,23732.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,4027097.000,3395067.000,2142779.000,415791.000,503882.000,2052765.000,4574351.000,4911065.000,705043.000,1632905.000,1959272.000,3889566.000,5417451.000,3754647.000,7157746.000
AccountsReceivableNetCurrent,,,251291.000,336318.000,167787.000,219238.000,124414.000,51603.000,3315.000,9118.000,,30660.000,0.000,98240.000,1309.000,94339.000,68200.000
AccruedEmployeeBenefitsCurrent,,,759757.000,827879.000,828262.000,888588.000,929963.000,975058.000,988897.000,1066629.000,1106620.000,1207143.000,1745561.000,2509611.000,2752381.000,1448394.000,2121795.000
AccruedLiabilitiesAndOtherLiabilities,,,2571126.000,2611091.000,940594.000,1434875.000,2143756.000,7529241.000,9029493.000,3340399.000,8575333.000,3423464.000,5241839.000,12981891.000,7520073.000,5329293.000,7039115.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3236238.000,3232003.000,3238320.000,3240019.000,3243886.000,2228413.000,2233281.000,2264333.000,2309806.000,2356838.000,2402833.000,2448611.000,2498681.000,2548769.000,2599198.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-47749.000,-67389.000,-104633.000,-33904.000,-52677.000,-19374.000,-590410.000,-49270.000,59813.000,-171122.000,-317239.000,-291708.000
AdditionalPaidInCapital,9500.000,9500.000,89082858.000,89177556.000,204829884.000,205289691.000,207152913.000,208912345.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,332948140.000,335668581.000,666083825.000,669878103.000,673679915.000,677623643.000,681475390.000,685290815.000,689723391.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,0.000
Assets,4070.000,49.000,47336046.000,38449312.000,146636660.000,141342810.000,137609238.000,131111769.000,237127805.000,213404030.000,513122309.000,484103528.000,463661840.000,447602845.000,542571982.000,388903495.000,372292306.000
AssetsCurrent,4070.000,49.000,47129591.000,38249485.000,146371138.000,141208016.000,137480854.000,130986272.000,236497152.000,212610955.000,512264890.000,483256131.000,462858536.000,446808421.000,541818514.000,388200116.000,371610858.000
