,2011-02-26,2012-03-03,2013-03-02,2014-03-01,2015-02-28,2016-02-27,2017-03-04
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,26665000.000,37772000.000,22466000.000,-148000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,6146000.000,12441000.000,28342000.000,12588000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,11283000.000,10456000.000,11588000.000,10048000.000,10949000.000,11164000.000,9989000.000
AdvertisingExpense,,369405000.000,335779000.000,322843000.000,318157000.000,307817000.000,289871000.000
AllocatedShareBasedCompensationExpense,,15861000.000,17717000.000,16194000.000,23390000.000,37948000.000,23482000.000
AmortizationOfFinancingCosts,,22049000.000,21896000.000,15259000.000,15301000.000,19545000.000,19565000.000
AmortizationOfIntangibleAssets,,,127737000.000,119138000.000,118105000.000,186816000.000,222150000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,129793000.000,68364000.000,4044000.000,2777000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,0.180,0.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,0.180,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,188677000.000,4053000.000
BusinessAcquisitionsProFormaRevenue,,,,,,32368929000.000,32845073000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,27402000.000,6000.000
CapitalExpendituresIncurredButNotYetPaid,,45454000.000,45456000.000,72841000.000,87916000.000,69417000.000,37325000.000
CapitalLeaseObligationsIncurred,,7052000.000,7906000.000,18065000.000,6157000.000,9614000.000,7551000.000
CashAcquiredFromAcquisition,,,,,19945000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-12478000.000,,,,,,
ComprehensiveIncomeNetOfTax,,-391063000.000,109370000.000,273449000.000,2100657000.000,163534000.000,9517000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-554246000.000,,,,,,
ConvertiblePreferredStockConvertedToOtherSecurities,,,,25603000.000,,,
CostOfGoodsSold,18522403000.000,19327887000.000,18073987000.000,18202679000.000,18951645000.000,,
CostOfRevenue,,,,,,22910402000.000,25071008000.000
CostsAndExpenses,25760489000.000,26513479000.000,25384758000.000,25276195000.000,26101557000.000,30458253000.000,32796628000.000
CurrentFederalTaxExpenseBenefit,,,-6305000.000,,,-52000.000,
CurrentIncomeTaxExpenseBenefit,,3654000.000,1623000.000,4748000.000,6011000.000,9344000.000,14596000.000
CurrentStateAndLocalTaxExpenseBenefit,,3654000.000,7928000.000,4748000.000,6011000.000,9396000.000,14596000.000
DebtConversionConvertedInstrumentAmount1,,,,,20000.000,240907000.000,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,15375000.000,15375000.000
DeferredFederalIncomeTaxExpenseBenefit,,1729000.000,-61544000.000,,-1544344000.000,117200000.000,10341000.000
