,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,4965134.000,5091356.000,5028848.000,4934287.000,4912866.000,4781075.000,4765857.000,4357878.000,4381411.000,4591770.000,4405956.000,4533506.000
AccountsPayableRelatedPartiesCurrent,0.000,0.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,93809.000,112428.000,62439.000,48220.000,17200.000,57278.000,20359.000,,,
AccountsReceivableNet,,,,,,8977.000,558379.000,94833.000,79164.000,35266.000,78307.000,90355.000
AccountsReceivableNetCurrent,36399.000,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,20886.000,63192.000,97940.000,44915.000,,,,,53043.000,46102.000,63165.000
AccruedLiabilitiesCurrent,,1958791.000,2119893.000,1877031.000,2174893.000,2132085.000,2637416.000,3299110.000,3200808.000,2920186.000,2960248.000,2991534.000
AccruedProfessionalFeesCurrent,,,,10000.000,10000.000,10000.000,0.000,10000.000,10000.000,10000.000,10000.000,10000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,61920.000,126670.000,172854.000,218170.000,263920.000,309670.000,355420.000,404098.000,450681.000,538420.000,584170.000,629920.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,8921000.000,3641000.000
AdditionalPaidInCapital,,131426211.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,130913282.000,,132264222.000,133363665.000,133866278.000,135829194.000,136807909.000,137015510.000,138168471.000,139689151.000,140024845.000,140026372.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,,,,,,,,,,,
Assets,2938273.000,2775439.000,2901381.000,2951751.000,2750585.000,2698714.000,3893460.000,3607791.000,3750130.000,3493071.000,11560442.000,6143786.000
