,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1040717.000,1058698.000,1227782.000,1890342.000,2038620.000,2092460.000,3663778.000,3672233.000,4024702.000,4839861.000,4793101.000,5380490.000,4515744.000,4524112.000,4653340.000,4352850.000,4605865.000,4853036.000,5080960.000,5311881.000,5542928.000,5775653.000,6007988.000
AccountsPayableCurrent,,,,,,32660.000,734153.000,672186.000,756252.000,1222004.000,1260884.000,1711416.000,523426.000,525790.000,523675.000,,,,,,,,
AccountsPayableOtherCurrent,,,,,58898.000,105982.000,27837.000,15615.000,15650.000,9088.000,29368.000,29348.000,35893.000,29580.000,29493.000,7982.000,7982.000,7982.000,9989.000,12395.000,12394.000,9831.000,9831.000
AccountsReceivableGrossCurrent,,,,,158204.000,69310.000,808807.000,587567.000,606446.000,773611.000,865325.000,1045817.000,19690.000,25514.000,16151.000,,,,,,,,
AccountsReceivableNetCurrent,85262.000,103686.000,146140.000,203557.000,145053.000,56202.000,795533.000,574109.000,592926.000,759977.000,851808.000,1032312.000,6164.000,11926.000,11878.000,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,878275.000,1003693.000,1130774.000,1260175.000,1391699.000,1525362.000
AccruedProfessionalFeesCurrent,,,,,89187.000,78254.000,136091.000,116197.000,113299.000,109559.000,117850.000,151426.000,177614.000,139276.000,124696.000,123719.000,137711.000,149508.000,164430.000,177497.000,161428.000,166382.000,154019.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,152765.000,,,,60078.000,,,,55098.000,,,,13153.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1726847.000,1730979.000,1730805.000,1730965.000,1726408.000,1721496.000,1718491.000,1713919.000,1710474.000,1700594.000,1707593.000,1708783.000,1706226.000,1702694.000,1706455.000,1704140.000,1704034.000,1704049.000,1704093.000,1704014.000,1703988.000,1703842.000,1703923.000
AdditionalPaidInCapital,119441447.000,119782390.000,119835325.000,119842270.000,121669532.000,121625423.000,122266708.000,122277808.000,122284099.000,122359290.000,123161681.000,123167972.000,123174263.000,123160438.000,123217913.000,123666740.000,123667406.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,123686741.000,123696741.000,123706741.000,123706741.000,123706741.000,123706741.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,13151.000,13108.000,13274.000,13458.000,13520.000,13634.000,13517.000,13505.000,13526.000,13588.000,4273.000,,,,,,,,
Assets,1288945.000,1021903.000,983444.000,1166822.000,1030930.000,634095.000,1406607.000,1095800.000,1050208.000,1288386.000,1434621.000,1465738.000,329078.000,224670.000,165210.000,139105.000,129912.000,124590.000,125848.000,120757.000,118063.000,111237.000,133040.000
AssetsCurrent,802232.000,596373.000,619848.000,788573.000,644573.000,313325.000,1279715.000,983081.000,957975.000,1205226.000,1362845.000,1391446.000,277882.000,186142.000,131847.000,117629.000,110045.000,107947.000,112421.000,110545.000,111067.000,110341.000,132272.000
AvailableForSaleSecuritiesEquitySecuritiesCurrent,53846.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,9874.000,10101.000,10555.000,10782.000,11009.000,11236.000,11463.000,11690.000,11917.000,12144.000,12371.000,12598.000,12825.000,13052.000,13278.000,11192.000,7900.000,,
CapitalLeaseObligationsNoncurrent,,,,,46261.000,43650.000,38260.000,35479.000,32642.000,29748.000,26797.000,23789.000,20725.000,17604.000,14426.000,11192.000,7900.000,4552.000,1148.000,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,63461.000,56539.000,53077.000,49616.000,46153.000,42692.000,39230.000,35769.000,32308.000,28846.000,25385.000,21923.000,18461.000,15000.000,11538.000,8077.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,6923.000,3462.000,10385.000,6923.000,3462.000,13846.000,10385.000,6923.000,3462.000,13846.000,10385.000,6923.000,3462.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,13846.000,13846.000,4616.000,4616.000,4616.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,13846.000,13846.000,13846.000,13846.000,13846.000,4615.000,4615.000,4615.000,4615.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,4616.000,4615.000,4615.000,4615.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,13846.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,4615.000,4615.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,10787.000,9710.000,7724.000,6816.000,5965.000,5169.000,4432.000,3751.000,3127.000,2560.000,2049.000,1595.000,1198.000,857.000,574.000,346.000,177.000,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,,66922.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,56135.000,53751.000,48815.000,46261.000,43651.000,40984.000,38260.000,35479.000,32642.000,29748.000,26797.000,23789.000,20725.000,17604.000,14426.000,11192.000,7900.000,,
Cash,,,,,,,,,,,,,,,,,,6790.000,6334.000,6345.000,8182.000,8512.000,
CashAndCashEquivalentsAtCarryingValue,332526.000,135285.000,65623.000,36683.000,88041.000,49743.000,10887.000,89689.000,25359.000,111889.000,8356.000,9148.000,118597.000,22645.000,7395.000,10915.000,6823.000,,,,,,29798.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,6790.000,6334.000,6345.000,8182.000,8512.000,29798.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,2000000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,26666667.000,26666667.000,26666667.000,26666667.000,26666667.000,26666667.000,26666667.000,26666667.000
CommonStockSharesIssued,422522071.000,84504467.000,96504467.000,96504467.000,97045008.000,96804467.000,105419467.000,105419467.000,105419467.000,106419467.000,115919467.000,115919467.000,115919467.000,115784467.000,116628217.000,8041881.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000
CommonStockSharesOutstanding,422522071.000,84504467.000,96504467.000,96504467.000,97045008.000,96804467.000,105419467.000,105419467.000,105419467.000,106419467.000,115919467.000,115919467.000,115919467.000,115784467.000,116628217.000,8041881.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000,8041995.000
CommonStockValue,422522.000,84504.000,96504.000,96504.000,97045.000,96804.000,105419.000,105419.000,105419.000,106419.000,115919.000,115919.000,115919.000,115784.000,116628.000,8042.000,8042.000,8042.000,8042.000,8042.000,8042.000,8042.000,8042.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,5000000.000,5000000.000,,,5000000.000,-5000000.000,,
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,,,,,5000000.000,,,,5000000.000
ConvertibleLongTermNotesPayable,0.000,,,,1627295.000,1893025.000,2565402.000,,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,4064412.000,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
ConvertibleNotesPayableCurrent,4550649.000,4679559.000,4812080.000,4949238.000,,,,2988460.000,3485319.000,4064412.000,4992007.000,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CustomerAdvancesAndDepositsCurrent,,,,,,,356274.000,201275.000,41547.000,117829.000,92583.000,41098.000,17334.000,10834.000,10791.000,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,5000000.000,5000000.000,5000000.000,,,,,,
DeferredCompensationEquity,,,,,,,9000.000,6000.000,3000.000,,,,,,,,,,,,,,
DeferredCosts,0.000,,,,,,,,,,,,,,,,,,,,,,
DeferredCostsCurrent,72363.000,52054.000,31692.000,10973.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,8229696.000,,,,8333661.000,,,,8517120.000,,,,8577316.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,8229696.000,,,,8333661.000,,,,8517120.000,,,,8577316.000,
DisposalGroupIncludingDiscontinuedOperationConsideration,,,,,,,,,,,,,,,,1.000,1.000,1.000,1.000,,,,
DueFromOfficersOrStockholdersCurrent,,,,,,,,,,,150000.000,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,315118.000,189039.000,143918.000,130868.000,103125.000,85244.000,50084.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,652295.000,747322.000,881278.000,924757.000,985034.000,1032593.000,1100945.000,1144703.000,1209205.000,1237128.000,1205571.000,1202278.000,1222702.000,1241765.000,1300949.000,1339102.000,1398283.000,1461237.000,1511121.000
InterestPayableCurrent,,,,,37397.000,63702.000,148195.000,202672.000,267379.000,345917.000,233599.000,319045.000,407210.000,408474.000,517462.000,633196.000,754493.000,,,,,,
Liabilities,5591366.000,5738257.000,6039862.000,6839580.000,3722050.000,4039236.000,6277995.000,6706954.000,7553672.000,8945257.000,9823368.000,10415969.000,9548386.000,9553860.000,9680137.000,9376640.000,9626590.000,9870640.000,10095386.000,10323073.000,10550828.000,10775653.000,11007988.000
LiabilitiesAndStockholdersEquity,1288945.000,1021903.000,983444.000,1166822.000,1030930.000,634095.000,1406607.000,1095800.000,1050208.000,1288386.000,1434621.000,1465738.000,329078.000,224670.000,165210.000,139105.000,129912.000,124590.000,125848.000,120757.000,118063.000,111237.000,133040.000
LiabilitiesCurrent,5591366.000,5738257.000,6039862.000,6839580.000,2048494.000,2102561.000,3674333.000,6671475.000,7521030.000,8915509.000,9796571.000,5392180.000,4527661.000,4536256.000,4665711.000,9365448.000,9618690.000,9866088.000,10094238.000,10323073.000,10550828.000,10775653.000,11007988.000
LiabilitiesNoncurrent,,,,,1673556.000,1936675.000,2603662.000,35479.000,32642.000,29748.000,26797.000,5023789.000,5020725.000,5017604.000,5014426.000,11192.000,7900.000,4552.000,1148.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,383749.000,326804.000,261832.000,213028.000,164164.000,131476.000,98787.000,128465.000,88555.000,45357.000,36932.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,105526.000,48632.000,130356.000,81552.000,32688.000,131476.000,98787.000,83108.000,43198.000,34018.000,25568.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,131476.000,131476.000,,,,,,11339.000,11339.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,146747.000,146696.000,131476.000,131476.000,131476.000,,,34018.000,34018.000,11339.000,11364.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,48632.000,130356.000,81552.000,32688.000,,98787.000,128465.000,43198.000,,25568.000,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,411366.000,401142.000,416348.000,389174.000,384465.000,381187.000,379107.000,318623.000,298769.000,79077.000,46930.000,29324.000,40831.000,74117.000,86055.000,71377.000,87540.000,89652.000,85996.000
OtherReceivablesGrossCurrent,,,,,786.000,333.000,333.000,,,244.000,168195.000,7002.000,4665.000,4525.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,,,,,,,,,,,,,,,,,,,
PrepaidAdvertising,77083.000,141507.000,182969.000,347727.000,247489.000,47030.000,315481.000,159919.000,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,181152.000,163841.000,193424.000,189633.000,163990.000,160350.000,157814.000,159364.000,339690.000,333360.000,502681.000,349986.000,153121.000,151571.000,112574.000,106714.000,103222.000,101157.000,106087.000,104200.000,102885.000,101829.000,102474.000
PrepaidExpenseCurrent,,,,,110342.000,107211.000,105176.000,108222.000,108252.000,102665.000,105745.000,105925.000,105196.000,103748.000,103849.000,105202.000,103020.000,100955.000,105885.000,103998.000,102683.000,101627.000,102272.000
PrepaidRent,,,,,,,,,,,,,,,,,,202.000,202.000,202.000,202.000,202.000,202.000
PropertyPlantAndEquipmentGross,,,,,,,,,,235925.000,,,,98606.000,,,,71741.000,,,,14049.000,
PropertyPlantAndEquipmentNet,486713.000,425530.000,363596.000,378249.000,386357.000,320770.000,126892.000,112719.000,92233.000,83160.000,71776.000,74292.000,51196.000,38528.000,33363.000,21476.000,19867.000,16643.000,13427.000,10212.000,6996.000,896.000,768.000
PurchaseObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,,,,13846.000,10385.000,6923.000,3462.000,,
PurchaseObligationDueInSecondYear,,,,,,,,,,,,,,,,,,4615.000,4615.000,4615.000,4615.000,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,57041.000,,,,,,,,,,,,,
RetainageDeposit,,,,,,,,,194031.000,195677.000,194000.000,193814.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-125893237.000,-126314227.000,-126719052.000,-127342497.000,-126184105.000,-126848864.000,-128953006.000,-129702300.000,-130600456.000,-131823174.000,-133373940.000,-133942905.000,-134215716.000,-134308106.000,-134555923.000,-134616457.000,-134876160.000,-135144882.000,-135378414.000,-135621113.000,-135851536.000,-136083041.000,-136293654.000
SecurityDeposit,,,,,54944.000,54881.000,54406.000,53272.000,39537.000,36932.000,36899.000,45383.000,45402.000,45449.000,8725.000,1512.000,202.000,,,,,,
SharesIssuedPricePerShare,,,,,,,,,,,,,,,,,,52.500,52.500,,,,
ShortTermBorrowings,,,,,474359.000,474359.000,819684.000,1019489.000,1357951.000,1536440.000,1528681.000,1664831.000,1846293.000,2093953.000,2194722.000,2356351.000,2442146.000,2501389.000,2515844.000,2580736.000,2623108.000,2656852.000,2721659.000
StockholdersEquity,-4302421.000,-4716354.000,-5056418.000,-5672758.000,-2691120.000,-3405141.000,-4871388.000,-5611154.000,-6503464.000,-7656871.000,-8388747.000,-8950231.000,-9219308.000,-9329190.000,-9514927.000,-9237535.000,-9496678.000,-9746050.000,-9969538.000,-10202316.000,-10432765.000,-10664416.000,-10874948.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4302421.000,-4716354.000,-5056418.000,-5672758.000,-2691120.000,-3405141.000,-4871388.000,-5611154.000,-6503464.000,-7656871.000,-8388747.000,-8950231.000,-9219308.000,-9329190.000,-9514927.000,-9237535.000,-9496678.000,-9746050.000,-9969538.000,-10202316.000,-10432765.000,-10664416.000,-10874948.000
