,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AircraftRentalAndLandingFees,,,,,,,,215.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,562067.000,639638.000,1054015.000,-931746.000,-1308872.000,849617.000,217726.000,1432318.000,-1577628.000,-180681.000,-310618.000,557894.000,642255.000,-3276476.000,7877856.000,-657912.000,2846934.000,5469027.000,-5280099.000,-2441093.000,6229553.000
ComprehensiveIncomeNetOfTax,126746.000,32109.000,13891.000,21092.000,76757.000,30916.000,107416.000,198023.000,42247.000,196276.000,158693.000,446495.000,-100300.000,373851.000,608813.000,674001.000,48852.000,297698.000,512498.000,666039.000,299437.000
CostOfGoodsSold,3729734.000,2980597.000,3876964.000,3651968.000,4038414.000,4395204.000,5412886.000,6985287.000,6477121.000,7088417.000,7441980.000,12634680.000,12781521.000,15928550.000,17625388.000,15941706.000,9750449.000,8384777.000,8534574.000,8836237.000,8017969.000
CostOfGoodsSoldElectric,,,,,,,,,,,,,,,,,,438070.000,463433.000,385687.000,
CostOfServices,,,,,,,,,,,,,,9671848.000,,,,7152148.000,7223083.000,7051107.000,
DepletionNonproduction,,,,,,,,,,,,,,8237.000,8120.000,8343.000,,,,,
DepreciationAndAmortization,,,5112.000,5349.000,,6182.000,6421.000,6482.000,6839.000,7705.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,2758.000,4911.000,5112.000,5349.000,5585.000,6182.000,6421.000,6482.000,6839.000,7705.000,8137.000,8175.000,8201.000,8237.000,8120.000,8343.000,8894.000,9025.000,2550.000,6791.000,5803.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.010,0.020,0.020,0.020,-0.010,0.010,0.010,0.010,0.010
