,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,738000000.000,664000000.000,848000000.000,975000000.000
AdjustmentsToAdditionalPaidInCapitalOther,3000000.000,4000000.000,4000000.000,10000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2000000.000,5000000.000,3000000.000,27000000.000
AllocatedShareBasedCompensationExpense,122000000.000,,,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,0.000,,
AllowanceForLoanAndLeaseLossesLoansSold,,,,-4000000.000
AllowanceForLoanAndLeaseLossesWriteOffs,11000000.000,-29000000.000,35000000.000,16000000.000
AmortizationOfIntangibleAssets,28000000.000,30000000.000,30000000.000,30000000.000
AssumedPremiumsEarned,1469000000.000,1673000000.000,1679000000.000,1687000000.000
AssumedPremiumsLifeInsuranceInForce,844946000000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,581000000.000,,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,398000000.000,,,
BenefitsLossesAndExpenses,32478000000.000,33340000000.000,34232000000.000,34527000000.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,19000000.000,20000000.000,
CapitalizedComputerSoftwareAmortization,144000000.000,145000000.000,150000000.000,
CapitalizedComputerSoftwareAmortization1,,,,132000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-303000000.000,895000000.000,2658000000.000,1063000000.000
CashDivestedFromDeconsolidation,,49000000.000,0.000,115000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,-17000000.000,26000000.000,93000000.000,-156000000.000
CededPremiumsEarned,1284000000.000,1252000000.000,1242000000.000,1225000000.000
CededPremiumsLifeInsuranceInForce,401576000000.000,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,874000000.000,-377000000.000,220000000.000,164000000.000
ClosedBlockDividendObligationChangeInUnrealizedInvestmentGainsLosses,-2057000000.000,1384000000.000,-1372000000.000,148000000.000
ClosedBlockOperationsAfterTaxResultsFromContinuingOperations,189000000.000,193000000.000,,
ClosedBlockOperationsBenefitsAndExpense,3846000000.000,3741000000.000,3722000000.000,3649000000.000
ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,,
ClosedBlockOperationsIncomeTaxes,101000000.000,104000000.000,41000000.000,24000000.000
ClosedBlockOperationsNetInvestmentIncome,2130000000.000,2093000000.000,1982000000.000,1902000000.000
ClosedBlockOperationsNetResults,189000000.000,193000000.000,73000000.000,48000000.000
ClosedBlockOperationsOtherExpense,165000000.000,155000000.000,143000000.000,133000000.000
ClosedBlockOperationsPolicyholderBenefits,2702000000.000,2598000000.000,2564000000.000,2563000000.000
ClosedBlockOperationsPolicyholderDividends,979000000.000,988000000.000,1015000000.000,953000000.000
ClosedBlockOperationsPremiums,1987000000.000,1918000000.000,1850000000.000,1804000000.000
ClosedBlockOperationsRealizedInvestmentGainsLosses,25000000.000,7000000.000,-23000000.000,-10000000.000
ClosedBlockOperationsResultsBeforeIncomeTaxes,290000000.000,297000000.000,114000000.000,72000000.000
ClosedBlockOperationsRevenue,4136000000.000,4038000000.000,3836000000.000,3721000000.000
ComprehensiveIncomeNetOfTax,299000000.000,6737000000.000,408000000.000,2198000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-7000000.000,-5000000.000,0.000,-8000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,292000000.000,6732000000.000,408000000.000,2190000000.000
ConcentrationRiskPercentage1,0.100,0.100,0.100,0.100
CostOfServicesOverhead,253000000.000,70000000.000,221000000.000,303000000.000
CurrentFederalTaxExpenseBenefit,789000000.000,901000000.000,1384000000.000,675000000.000
CurrentForeignTaxExpenseBenefit,176000000.000,74000000.000,36000000.000,40000000.000
CurrentIncomeTaxExpenseBenefit,967000000.000,978000000.000,1440000000.000,720000000.000
CurrentStateAndLocalTaxExpenseBenefit,2000000.000,3000000.000,20000000.000,5000000.000
DeferredFederalIncomeTaxExpenseBenefit,-411000000.000,538000000.000,315000000.000,-531000000.000
DeferredForeignIncomeTaxExpenseBenefit,125000000.000,16000000.000,27000000.000,18000000.000
DeferredIncomeTaxExpenseBenefit,-286000000.000,554000000.000,342000000.000,-513000000.000
DeferredPolicyAcquisitionCostAmortizationExpense,251000000.000,687000000.000,735000000.000,438000000.000
DeferredPolicyAcquisitionCostAmortizationExpenseNetInvestmentGainsLosses,-227000000.000,104000000.000,111000000.000,-353000000.000
DeferredPolicyAcquisitionCostAmortizationExpenseOther,,583000000.000,624000000.000,791000000.000
DeferredPolicyAcquisitionCostAmortizationExpenseUnrealizedInvestmentGainsLosses,,170000000.000,-325000000.000,
DeferredPolicyAcquisitionCostForeignCurrencyTranslationAdjustmentAndOther,,0.000,0.000,
DeferredPolicyAcquisitionCostUnrealizedInvestmentGainLoss,,,,-12000000.000
