,2011-07-31,2011-10-31
ComprehensiveIncomeNetOfTax,124000.000,-4515000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,160000.000,98000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,284000.000,-4417000.000
CostOfGoodsAndServicesSold,83018000.000,82397000.000
EarningsPerShareBasic,,-0.260
EarningsPerShareBasicAndDiluted,-0.070,
EarningsPerShareDiluted,,-0.260
GoodwillImpairmentLoss,,0.000
GrossProfit,11580000.000,11024000.000
IncomeLossAttributableToNoncontrollingInterest,70000.000,-71000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-890000.000,-3688000.000
IncomeTaxExpenseBenefit,169000.000,277000.000
InterestIncomeExpenseNonoperatingNet,-1275000.000,-1338000.000
NetIncomeLoss,-1129000.000,-3894000.000
OperatingIncomeLoss,1197000.000,84000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,808000.000,805000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,238000.000,-1655000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,297000.000,398000.000
OtherNonoperatingIncomeExpense,-812000.000,-2434000.000
ProfitLoss,-1059000.000,-3965000.000
ResearchAndDevelopmentExpense,1570000.000,1631000.000
RestructuringCharges,,811000.000
Revenues,94598000.000,93421000.000
SalesRevenueNet,94598000.000,93421000.000
SellingGeneralAndAdministrativeExpense,8813000.000,8498000.000
