,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AssetImpairmentCharges,,,,,,8652.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-131907.000,,,,-58551.000,,
EarningsPerShareBasic,-13.070,-3.830,-3.270,-2.260,-36.990,-4.380,,
EarningsPerShareBasicAndDiluted,,,,,,,-1.190,-1.630
GeneralAndAdministrativeExpense,56630.000,65369.000,55570.000,36080.000,31966.000,61051.000,19192.000,25919.000
IncreaseDecreaseInAccountsPayable,,-11767.000,,,,11717.000,,
InterestAndFeeIncomeLoansConsumerInstallmentAutomobilesMarineAndOtherVehicles,,,0.000,0.000,,435.000,409.000,166.000
NetCashProvidedByUsedInInvestingActivities,,-51176.000,,,,-8652.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-51176.000,,,,-8652.000,,
NetCashProvidedByUsedInOperatingActivities,,-80731.000,,,,-51889.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-80731.000,,,,-51889.000,,
NetIncomeLoss,-235341.000,-68964.000,-56720.000,-36080.000,-617706.000,-69268.000,-18783.000,-25753.000
OperatingCostsAndExpenses,27911.000,3595.000,1150.000,,,0.000,,
OperatingExpenses,235341.000,68964.000,56720.000,36080.000,619248.000,69703.000,19192.000,25919.000
PaymentsForAdvanceToAffiliate,,51176.000,,,,8652.000,,
ProvisionForLoanLossesExpensed,150800.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,15791.000,15788.000
WeightedAverageNumberOfSharesOutstandingBasic,18007.000,18007.000,17337.000,15998.000,-34524.000,15798.000,,
